src,tgt
Cl[Ti](Cl)(Cl)Cl.C[Si](C)(C)OC1=CCC(c2ccccc2)CC1.CC(C)(C)Cl.ClCCl,CC(C)(C)C1CC(c2ccccc2)CCC1=O
[H-].[Na+].COC(=O)C1=Cc2cc(-c3nnn[nH]3)ccc2OCC1.CI.O.CN(C)C=O,COC(=O)C1=Cc2cc(C3=NNN(C)N3)ccc2OCC1
CC(C)(C)OC(=O)Nc1cc(N2CCOCC2)c(C#N)cc1NC(=O)CC(=O)c1cccc(-n2nncc2COC2CCCCO2)c1.ClCCl.O=C(O)C(F)(F)F,N#Cc1cc2c(cc1N1CCOCC1)N=C(c1cccc(-n3nncc3CO)c1)CC(=O)N2
COc1cc(F)c(C#N)c(F)c1.N,COc1cc(N)c(C#N)c(F)c1
[Pd].CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.CCOC(=O)Cn1cc(I)cn1.COc1ccc(CS)cc1.CCOC(C)=O.CCN(C(C)C)C(C)C.C1COCCO1,CCOC(=O)Cn1cc(SCc2ccc(OC)cc2)cn1
NCCc1cccc(OCc2ccccc2)c1.CCO.CCOC=O,O=CNCCc1cccc(OCc2ccccc2)c1
B.Cc1oc(C2CCCCC2)nc1CC(=O)O.C1CCOC1.CO,Cc1oc(C2CCCCC2)nc1CCO
CC(=O)O[BH-](OC(C)=O)OC(C)=O.[Na+].CCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(-c4ccc(C=O)cc4)cc23)CC1.NC1CCC1.CC(=O)O.CS(C)=O,CCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(-c4ccc(CNC5CCC5)cc4)cc23)CC1
NN.c1ccc(Oc2ccccc2)cc1.O=C1CCC(=O)O1.O,O=C1CCC(c2ccc(OC3CCCCC3)cc2)=NN1
Sc1nc(-c2cccnc2)n[nH]1.O=C(CCl)Nc1cccc(Cl)c1.CCN(CC)CC.CN(C)C=O,O=C(CSc1nc(-c2cccnc2)n[nH]1)Nc1cccc(Cl)c1
COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)N)c1.COCC(=O)Cl,COCC(=O)N[C@@H](C)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1cccc(OC)c1
CCN(CC)c1ccccc1.BrBr.CC(=O)O,CCN(CC)c1ccc(Br)cc1
[BH3-]C#N.[Na+].O=Cc1ccc(Br)nc1.Nc1ccccc1C(=O)Nc1cc2ccccc2cn1.CC(=O)O.CO,O=C(Nc1cc2ccccc2cn1)c1ccccc1NCc1ccc(Br)nc1
On1nnc2ccccc21.Nc1cccc([N+](=O)[O-])c1.C=CCCC(=O)O.ClCCl.ClCCCl,C=CCCC(=O)Nc1cccc([N+](=O)[O-])c1
NCCCO.CC(C)C[C@H](NC(=O)[C@@H](NC(=O)n1nc(-c2cc(F)c(F)cc2F)c2c1CCN(C)C2)C(C)(C)C)C(N)=O,CN1CCc2c(c(-c3cc(F)c(F)cc3F)nn2C(=O)N[C@H](C(=O)NCCCO)C(C)(C)C)C1
Cl.[Na+].[OH-].CCOC(=O)CC[C@H](NC(=O)c1ccc(C(CO)Cn2cnc3nc(NC(=O)C(C)(C)C)cc-3c2O)cc1)C(=O)OCC,Nc1cc2c(O)n(CC(CO)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc-2n1
O=C([O-])[O-].[K+].COC(=O)c1c(I)cccc1CBr.NCc1ccccc1.Cc1ccccc1.CCCCCC.CCOC(C)=O,O=C1c2c(I)cccc2CN1Cc1ccccc1
O=C([O-])[O-].[K+].O=[N+]([O-])c1ccc(O)c(F)c1.CSc1cc2ncnc(Cl)c2s1.c1ccc(Oc2ccccc2)cc1,CSc1cc2ncnc(Oc3ccc([N+](=O)[O-])cc3F)c2s1
CCCC[N+](CCCC)(CCCC)CCCC.[F-].C[Si](C)(C)CCOC(=O)CCCCCCc1cccc(-c2nc(=O)c3ccccc3s2)n1.C1CCOC1.CN(C)C=O,O=C(O)CCCCCCc1cccc(-c2nc(=O)c3ccccc3s2)n1
OO.[Na+].[OH-].CCOC(C)=O.CC(C)(C)OC(=O)Nc1cccc(Oc2cc(F)cc(Nc3ccc(I)cc3F)c2C#N)c1.CS(C)=O,CC(C)(C)OC(=O)Nc1cccc(Oc2cc(F)cc(Nc3ccc(I)cc3F)c2C(N)=O)c1
[Li+].[OH-].COC(=O)[C@H](CCSC)N1Cc2c(cccc2C(F)(F)F)C1=O.O.C1CCOC1,CSCC[C@@H](C(=O)O)N1Cc2c(cccc2C(F)(F)F)C1=O
O=CC(Cl)(Cl)Cl.COC(=O)CCC#CCCC1=CC(OC(C)=O)CC1=O.CC(=O)CC(C)C.O.CCN(CC)CC,COC(=O)CCC#CCCC1=CC(O)CC1=O
O=C([O-])[O-].[K+].N=C(N)c1nn(Cc2ccccc2F)c2ncccc12.N#CCC#N.BrCc1ccccc1.C1CCNCC1.CCCC(C)O,Nc1nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc(N)c1Cc1ccccc1
O=C([O-])O.[Na+].O=C(OO)c1cccc(Cl)c1.C=CCCN(c1ccccc1)S(=O)(=O)c1ccccc1[N+](=O)[O-].O.ClC(Cl)Cl,O=[N+]([O-])c1ccccc1S(=O)(=O)N(CCC1CO1)c1ccccc1
CCOC(=O)N=NC(=O)OCC.c1ccc(P(c2ccccc2)c2ccccc2)cc1.CC(C)O.CC(C)(C)OC(=O)Nc1ncc(Br)s1.C1CCOC1,CC(C)N(C(=O)OC(C)(C)C)c1ncc(Br)s1
O=C(O)c1ccc(Cl)nc1Cl.NCc1cccnc1.CCOC(C)=O.C1CCOC1.CCN(C(C)C)C(C)C,O=C(NCc1cccnc1)c1ccc(Cl)nc1Cl
[Pd].COC(=O)c1ccc(C)nc1.CO.CC(=O)O,COC(=O)C1CCC(C)NC1
COC(=O)c1cnc(N2CCN(c3nnc(Cl)c(C)c3C)C[C@H]2C)cn1.Nc1ccccc1,Cc1c(Nc2ccccc2)nnc(N2CCN(c3cnc(C(=O)Nc4ccccc4)cn3)[C@H](C)C2)c1C
[OH-].CC(=O)c1ccc2c(c1)[C@@H]1O[C@H]1C(C)(C)O2.[NH4+],CC(=O)c1ccc2c(c1)[C@H](N)[C@@H](O)C(C)(C)O2
COCCCN.O=C(Cl)C1(CCCCBr)c2ccccc2-c2ccccc21,COCCCNC(=O)C1(CCCCBr)c2ccccc2-c2ccccc21
[Pd].COc1ccc2c(c1C#CCCC1CCN(C(=O)OC(C)(C)C)CC1)OCC2=O.CCO,COc1ccc2c(c1CCCCC1CCN(C(=O)OC(C)(C)C)CC1)OCC2=O
CC(C)C[AlH]CC(C)C.Cl.N#N.CCOC(=O)Cc1c([N+](=O)[O-])cc(OCc2ccccc2)c2ccccc12.C1CCOC1,O=[N+]([O-])c1cc(OCc2ccccc2)c2ccccc2c1CCO
[K+].CC(C)(C)OC(=O)C(C)(C)Sc1nc(CCNc2ncc(-c3ccc(OC(F)(F)F)cc3)cn2)cs1.CC(C)(C)[O-].CN(C)C=O.O.CI,CN(CCc1csc(SC(C)(C)C(=O)OC(C)(C)C)n1)c1ncc(-c2ccc(OC(F)(F)F)cc2)cn1
[Pd].[H][H].CN(C)C(=O)CC(c1ccc(OC(F)F)c(OCC2CC2)c1)N1Cc2cccc([N+](=O)[O-])c2C1=O.CCOC(C)=O,CN(C)C(=O)CC(c1ccc(OC(F)F)c(OCC2CC2)c1)N1Cc2cccc(N)c2C1=O
[Li]CCCC.O=CCCc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1.N#Cc1cc(F)cc(F)c1.CC(C)NC(C)C.C1CCOC1.CCOC(C)=O,N#Cc1cc(F)c(C(O)CCc2cn(C(c3ccccc3)(c3ccccc3)c3ccccc3)cn2)c(F)c1
COC(=O)Cc1ccc(O)c(Cl)c1.CC(C)Cc1ccc(CCl)cc1.O.CO,CC(C)Cc1ccc(COc2ccc(CC(=O)O)cc2Cl)cc1
COC(=O)c1cc2ccccn2c1.CC(=O)OCC(=O)Cl,COC(=O)c1cc2ccccn2c1C(=O)COC(C)=O
[BH4-].[Na+].O=Cc1cccnc1.CCC(N)c1ccc(C(F)(F)F)cc1CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1.CCO,CCC(NCc1cccnc1)c1ccc(C(F)(F)F)cc1CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1
Cc1ccccc1S(=O)(=O)Cl.CC(C)(C)OC(=O)NC(CCO)c1cccc([N+](=O)[O-])c1.CCN(CC)CC.O.ClCCl,Cc1ccc(S(=O)(=O)OCCC(NC(=O)OC(C)(C)C)c2cccc([N+](=O)[O-])c2)cc1
C[C@@H](Nc1ccc(C(F)(F)F)c(Cl)c1)C(=O)O.C1CCOC1,C[C@H](CO)Nc1ccc(C(F)(F)F)c(Cl)c1
CN(C)C(On1nnc2ccccc21)=[N+](C)C.F[P-](F)(F)(F)(F)F.COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)N)c1.NC(=O)C(=O)O.CC(C)NC(C)C.ClCCl,COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)C(N)=O)c1
[Na].CS(=O)(=O)OCCCc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)c(F)n1.CO,COCCCc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)c(F)n1
C(#Cc1ccccc1)c1ccccc1.C1CCOC1,CC(C)(C)C#Cc1ccccc1
NN.Fc1ccc(-c2cnc(Cl)nn2)cc1.c1ccncc1.O,NNc1ncc(-c2ccc(F)cc2)nn1
Cc1c(C(=O)O)cnn1-c1ccc(Cl)cc1.NC(=O)c1cc(N)ccc1N1CCC(N2CCOCC2)CC1,Cc1c(C(=O)Nc2ccc(N3CCC(N4CCOCC4)CC3)c(C(N)=O)c2)cnn1-c1ccc(Cl)cc1
Cc1ccc(C)c(-c2nnc(-c3ccc(C(C)(C)C)cc3)o2)c1.ClC(Cl)(Cl)Cl.O=C1CCC(=O)N1Cl,CC(C)(C)c1ccc(-c2nnc(-c3cc(CCl)ccc3CCl)o2)cc1
Oc1cccc2ccc(Cl)nc12.c1cn[nH]c1,Oc1cccc2ccc(-n3cccn3)nc12
Cl[Pd](Cl)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1.C#C[Si](C)(C)C.c1ccc(P(c2ccccc2)c2ccccc2)cc1.CC(C)(CC(=O)O)Cc1ccc(OCCCNc2ccccn2)c(Br)c1.CCN(CC)CC,C#Cc1cc(CC(C)(C)CC(=O)O)ccc1OCCCNc1ccccn1
[Na+].[OH-].CC1(C)CC(=O)c2c(S(C)(=O)=O)sc(-c3cc[nH]n3)c2C1.Oc1ccccc1.CCOC(C)=O.C1CCOC1,CC1(C)CC(=O)c2c(Oc3ccccc3)sc(-c3cc[nH]n3)c2C1
CCOC(=O)C1=C(CSCC)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1.CO,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1
Cl.[Li+].[OH-].COC(=O)COc1ccc(OCC#Cc2cc(C#CCN3CCOCC3)cc(C#Cc3ccc(Cl)cc3)c2)cc1C.CO.C1CCOC1.O,Cc1cc(OCC#Cc2cc(C#CCN3CCOCC3)cc(C#Cc3ccc(Cl)cc3)c2)ccc1OCC(=O)O
BrB(Br)Br.COc1ccc(S(=O)(=O)N2c3ccc(Br)cc3-c3ccc(Cl)cc3C2C)cc1.ClCCl.C1=CCCCC1,CC1c2cc(Cl)ccc2-c2cc(Br)ccc2N1S(=O)(=O)c1ccc(O)cc1
CCOC(=O)c1cc(C)ccc1N.Brc1cnc2ccccc2c1,CCOC(=O)c1cc(C)ccc1Nc1cnc2ccccc2c1
Nc1cc(F)c(F)cc1[N+](=O)[O-].O=C(Cl)c1ccc(Cl)nc1,O=C(Nc1cc(F)c(F)cc1[N+](=O)[O-])c1ccc(Cl)nc1
CC(=O)C1=CN(C(C)C)CCC1.O=C(Cl)c1ccccc1.CC(=O)C1=CNCCC1,CC(=O)C1=CN(C(=O)c2ccccc2)CCC1
O=C(n1ccnc1)n1ccnc1.CCOC(=O)[C@H](O)CNc1ccc(N2C=CC(=O)CC2)c(F)c1.CC#N,CCOC(=O)C1CN(c2ccc(N3C=CC(=O)CC3)c(F)c2)C(=O)O1
COC1O[C@@H]2COC(C)(C)O[C@@H]2[C@H]1O.Cc1ccc(S(=O)(=O)Cl)cc1.c1ccncc1,CO[C@H]1O[C@@H]2COC(C)(C)O[C@@H]2[C@H]1OS(=O)(=O)c1ccc(C)cc1
CN(C)C(On1nnc2cccnc21)=[N+](C)C.F[P-](F)(F)(F)(F)F.NCCCc1c[nH]c2ccc(Cl)cc12.O=C(O)c1ccc(Cc2cccc(F)c2)cc1.CN(C)C=O.CCN(C(C)C)C(C)C,O=C(NCCCc1c[nH]c2ccc(Cl)cc12)c1ccc(Cc2cccc(F)c2)cc1
Cl.[Na+].[OH-].COC(=O)Cc1cccc(OCCCCl)c1.C1COCCO1,O=C(O)Cc1cccc(OCCCCl)c1
[Cl-].[NH4+].CCCCCC[Mg]Br.CC(C)(Cl)c1cccc(OCc2ccccc2)c1.CCCCCC.CCOCC,CCCCCCC(C)(C)c1cccc(OCc2ccccc2)c1
O=C([O-])[O-].[K+].Cc1ccc(S(=O)(=O)Sc2cc(C)c(CO)cc2C(C)(C)C)cc1.CC(C)C1(CCc2ccoc2)CC(O)=CC(=O)O1.CN(C)C=O,Cc1cc(SC2=C(O)CC(CCc3ccoc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO
c1ccc2c(c1)ncn2C1CCNCC1.O=C(Cl)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1.CC(C)NC(C)C,O=C(Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1)N1CCC(n2cnc3ccccc32)CC1
[Cl-].[Na+].CCCc1c(Cc2ccc(-c3ccccc3C#N)cc2)c(=O)n(C2CCC3(CC2)OCCO3)c2nc(C(F)(F)F)nn12.O=C([O-])O.[NH3+]O.CS(C)=O.CCOC(C)=O,CCCc1c(Cc2ccc(-c3ccccc3-c3noc(=O)[nH]3)cc2)c(=O)n(C2CCC3(CC2)OCCO3)c2nc(C(F)(F)F)nn12
Nc1ccc(Oc2ccnc(NCCCO)n2)cc1.COc1ccc(C(F)(F)F)cc1N.O=C(n1ccnc1)n1ccnc1.C1CCOC1.ClCCl,COc1ccc(C(F)(F)F)cc1NC(=O)Nc1ccc(Oc2ccnc(NCCCO)n2)cc1
NC(=O)c1cc2ccc(Cl)c(NS(=O)(=O)c3cccs3)c2[nH]1.COc1ccc(P2(=S)SP(=S)(c3ccc(OC)cc3)S2)cc1.C1CCOC1,NC(=S)c1cc2ccc(Cl)c(NS(=O)(=O)c3cccs3)c2[nH]1
Cl.[BH4-].[Li+].CC(C)C1CCC(=Nn2c(=O)c(C3=NS(=O)(=O)c4ccccc4N3)c(O)c3ccccc32)CC1.C1CCOC1.CO.O,CC(C)C1CCC(Nn2c(=O)c(C3=NS(=O)(=O)c4ccccc4N3)c(O)c3ccccc32)CC1
CN1CCNCC1.O=C(O)CC[C@@H]1CSC(c2cc3cc(Cl)cc(NC4CCCC4)c3[nH]2)=N1,CN1CCN(C(=O)CC[C@@H]2CSC(c3cc4cc(Cl)cc(NC5CCCC5)c4[nH]3)=N2)CC1
[Na+].[OH-].NC(=O)NN(C(=O)c1ccccc1)c1ccccn1.CC(=O)O,Oc1nc(-c2ccccc2)n(-c2ccccn2)n1
Nn1nc(-c2ccc(Cl)cc2)c2ccccc2c1=O.O=C(Cl)Cc1ccccc1,O=C(Cc1ccccc1)Nn1nc(-c2ccc(Cl)cc2)c2ccccc2c1=O
Nc1ccc(Br)cc1OC(F)(F)F.Cc1c(S(=O)(=O)Cl)sc2ccc(F)cc12.c1ccncc1,Cc1c(S(=O)(=O)Nc2ccc(Br)cc2OC(F)(F)F)sc2ccc(F)cc12
[BH4-].[Na+].CCOc1cccc2ncc(C=O)cc12.C1CCOC1,CCOc1cccc2ncc(CO)cc12
CC(C)COC(=O)Cl.COc1cccc(OC)c1CN.O=C(O)c1ccc(Br)cc1[N+](=O)[O-].ClCCl.CCN(CC)CC,COc1cccc(OC)c1CNC(=O)c1ccc(Br)cc1[N+](=O)[O-]
[H-].[Na+].CI.CCC(O)C#Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1N1CCN(S(=O)(=O)c2cccs2)CC1.C1CCOC1,CCC(C#Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1N1CCN(S(=O)(=O)c2cccs2)CC1)OC
O=S(=O)(O)O.CCNC(=O)c1ccccc1[Si](C)(C)C.O=[N+]([O-])O.ClCCl,CCNC(=O)c1cc([N+](=O)[O-])ccc1[Si](C)(C)C
CSc1nnc(C#N)c(N2CCc3ccccc3CC2)n1.NCCO.C1COCCO1,N#Cc1nnc(NCCO)nc1N1CCc2ccccc2CC1
CC(C)(C)OC(=O)N1CCC(=Cc2cc(F)cc(Oc3ccc(C(F)(F)F)cn3)c2)CC1.O=C(O)C(F)(F)F.ClCCl,Fc1cc(C=C2CCNCC2)cc(Oc2ccc(C(F)(F)F)cn2)c1
N.Cn1cc([N+](=O)[O-])cc([N+](=O)[O-])c1=O.O=C1CCC2(CC1)OCCO2.CO,O=[N+]([O-])c1cnc2c(c1)CC1(CC2)OCCO1
[Cu+2].O=S(=O)([O-])[O-].COc1ccc(-n2ccnc2C=O)cc1.CC(C)(C)[S@](N)=O.ClCCl,COc1ccc(-n2ccnc2C=N[S@](=O)C(C)(C)C)cc1
O=C([O-])[O-].[Cs+].BrCc1ccc(-c2ncon2)cc1.O=S(=O)(N[C@@H]1CCCC[C@H]1CO)c1ccc(Cl)cc1.CN(C)C=O,O=S(=O)(c1ccc(Cl)cc1)N(Cc1ccc(-c2ncon2)cc1)[C@@H]1CCCC[C@H]1CO
COC(=O)c1c(CS(=O)(=O)c2ccccc2)ccc(-c2ccoc2)c1O.CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)ccc(-c2ccoc2)c1OCCNC(=O)OC(C)(C)C.CC(C)(C)OC(=O)NCCCBr,COC(=O)c1c(CS(=O)(=O)c2ccccc2)ccc(-c2ccoc2)c1OCCCNC(=O)OC(C)(C)C
CCOC(=O)c1cc(Cl)c(S(=O)(=O)CC(=O)O)c(Cl)c1.Cc1ccccc1.c1ccncc1,CCOC(=O)c1cc(Cl)c(S(C)(=O)=O)c(Cl)c1
Cc1c(Cc2ccccc2)nnc(N2CCNCC2)c1C.O=C=Nc1ccccc1.ClCCl,Cc1c(Cc2ccccc2)nnc(N2CCN(C(=O)Nc3ccccc3)CC2)c1C
CS(=O)(=O)c1ccc(-n2nc(C(=O)O)cc2-c2ccc(-c3ccco3)cc2)cc1F.O.C1CCOC1.CCOC(C)=O,CS(=O)(=O)c1ccc(-n2nc(CO)cc2-c2ccc(-c3ccco3)cc2)cc1F
CN(C)C(Oc1c(F)c(F)c(F)c(F)c1F)=[N+](C)C.F[P-](F)(F)(F)(F)F.CC(Nc1ncnc2cc(C(=O)O)c(Cl)cc12)c1nc2cc(Cl)ccc2[nH]1.CC(C)C1CCCN1.CS(C)=O.CCN(C(C)C)C(C)C,CC(Nc1ncnc2cc(C(=O)N3CCCC3C(C)C)c(Cl)cc12)c1nc2cc(Cl)ccc2[nH]1
COc1ccc(C2=NC(C)(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N2C(=O)Cl)c(OC(C)C)c1.O=C(CN1CCNCC1)N1CCOCC1,COc1ccc(C2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N2C(=O)N2CCN(CC(=O)N3CCOCC3)CC2)c(OC(C)C)c1
[Pd].O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.c1ccc(P(c2ccccc2)c2ccccc2Oc2ccccc2P(c2ccccc2)c2ccccc2)cc1.Nc1nccs1.Brc1ccc(OCc2ccccc2)cn1.CCOC(C)=O.Cc1ccccc1,c1ccc(COc2ccc(Nc3nccs3)nc2)cc1
O=C(Cl)C(c1ccccc1)c1ccccc1.COC(=O)Cn1nnc(N)n1,COC(=O)Cn1nnc(NC(=O)C(c2ccccc2)c2ccccc2)n1
O=C([O-])O.[Na+].COc1ccc(Nc2cc(-c3nnc(CCc4cccc(F)c4)o3)ccc2N)cc1.N#CBr.CCO,COc1ccc(-n2c(N)nc3ccc(-c4nnc(CCc5cccc(F)c5)o4)cc32)cc1
COc1ccc(CNc2nc3ccc(F)cc3nc2OC)c(OC)c1.ClCCl.O=C(O)C(F)(F)F,COc1nc2cc(F)ccc2nc1N
II.[Mg].CCOc1ccc(Br)cc1.COc1nc(C=O)ccc1C1CC1.C1CCOC1,CCOc1ccc(C(O)c2ccc(C3CC3)c(OC)n2)cc1
CC(C)C(=O)Nc1ccc2c(c1)CCN2.CC(C)(C)OC(=O)N1CCC(Oc2ccc(Cl)nc2)CC1,CC(C)C(=O)Nc1ccc2c(c1)CCN2c1ccc(OC2CCN(C(=O)OC(C)(C)C)CC2)cn1
Cl.[F-].[K+].CCCn1nc(C(=O)NC2CCNCC2)c2ccccc21.CCCCBr.CC#N,CCCCN1CCC(NC(=O)c2nn(CCC)c3ccccc23)CC1
CN(C)C(On1nnc2cccnc21)=[N+](C)C.F[P-](F)(F)(F)(F)F.OC[C@@H]1Cc2ccccc2CN1.CCCCN(CCCC)C(=O)c1cn(CCc2ccccc2)c(-c2ccc(C(=O)OC)cc2C(=O)O)n1.O.CN(C)C=O.CCN(C(C)C)C(C)C,CCCCN(CCCC)C(=O)c1cn(CCc2ccccc2)c(-c2ccc(C(=O)OC)cc2C(=O)N2Cc3ccccc3C[C@H]2CO)n1
Br.O=C([O-])[O-].[K+].O=C(NCc1ccc(Cl)cc1)c1cnc2ccc(C#CCO)cc2c1O.CCN(CC)CCBr.CN(C)C=O,CCN(CC)CCn1cc(C(=O)NCc2ccc(Cl)cc2)c(=O)c2cc(C#CCO)ccc21
N#Cc1cc(Cl)nc(Cl)c1.CC(C)(C)OC(=O)NC1CCNCC1.CN1CCCC1=O,CC(C)(C)OC(=O)NC1CCN(c2cc(C#N)cc(Cl)n2)CC1
[Na+].[OH-].CCO.COC(=O)[C@@H](OC(C)(C)C)c1c(C)cc2nc(-c3ccc4c(c3)c(-c3cccnc3C)nn4C)sc2c1-c1ccc(Cl)cc1.C1CCOC1,Cc1cc2nc(-c3ccc4c(c3)c(-c3ccncc3)nn4C)sc2c(-c2ccc(Cl)cc2)c1[C@H](OC(C)(C)C)C(=O)O
COCCO[AlH2-]OCCOC.[Na+].[OH-].CCOC(=O)c1ccccc1OC(c1ccccc1)C1CNC(=O)CO1.Cc1ccccc1,OCc1ccccc1OC(c1ccccc1)C1CNCCO1
[H-].[Na+].c1cn[nH]c1.[NH-]CCCOc1ccc(Cn2cccn2)cc1.CCOC(C)=O.CN(C)C=O,c1cnn(CCCOc2ccc(Cn3cccn3)cc2)c1
[Ni].[H][H].O=[N+]([O-])c1ccc2c(c1)-c1nc(Cc3c[nH]cn3)sc1CC2.CO.C1COCCO1,Nc1ccc2c(c1)-c1nc(Cc3c[nH]cn3)sc1CC2
O=C([O-])[O-].[K+].CCCc1c(CBr)ncn2ncnc12.CC(C)CN.CC#N,CCCc1c(CNCC(C)C)ncn2ncnc12
Cl.O=C(O)C(Cc1ccc(Cl)cc1Cl)c1c(Cl)cccc1Cl.CO,COC(=O)C(Cc1ccc(Cl)cc1Cl)c1c(Cl)cccc1Cl
c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.COC(=O)Cn1nc(C(F)(F)F)cc1Br.C=CC[Sn](CCCC)(CCCC)CCCC.CN(C)C=O,C=CCc1cc(C(F)(F)F)nn1CC(=O)OC
O=C([O-])[O-].[K+].BrC=CCBr.CCOC(=O)c1c[nH]c2c(c1=O)C(=O)CCC2.O.CN(C)C=O,CCOC(=O)c1cn(CC=CBr)c2c(c1=O)C(=O)CCC2
Nc1c(C(=O)c2ccc(F)cc2F)ccc(=O)n1-c1c(F)cc(CC=O)cc1F.CC(C)(C)OC(=O)C(C)(C)N,CC(C)(NCCc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)C(=O)O
O=C(Cl)C(=O)Cl.C[C@]12C[C@@H](O)[C@@H]3c4ccc(OCc5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2OCc1ccccc1.CCN(CC)CC.CS(C)=O.ClCCl,C[C@]12CC(=O)[C@@H]3c4ccc(OCc5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2OCc1ccccc1
COC(=O)c1cccc(CN2C(=O)S/C(=C\c3ccc4c(cnn4Cc4ccc(Cl)cc4C(F)(F)F)c3)C2=O)c1.NCCO,O=C(O)c1cccc(CN2C(=O)S/C(=C\c3ccc4c(cnn4Cc4ccc(Cl)cc4C(F)(F)F)c3)C2=O)c1
O=C([O-])C(F)(F)F.Cc1nnc(C2=C(C(=O)OC(c3ccccc3)c3ccccc3)N3C(=O)C(N)[C@H]3SC2)s1.COc1ccccc1,Cc1nnc(C2=C(C(=O)O)N3C(=O)C(N)[C@H]3SC2)s1
O=C([O-])[O-].[K+].O=C1NCCN2CCNCC12.Cc1cc(F)ccc1-c1cc(Cl)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1.ClCCl.CS(C)=O,Cc1cc(F)ccc1-c1cc(N2CCN3CCNC(=O)C3C2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
[K+].COC(=O)c1ccc(C)c(NCC(=O)c2cnn(-c3ccccc3)c2C)c1.N#C[S-].CC(=O)O,COC(=O)c1ccc(C)c(-n2cc(-c3cnn(-c4ccccc4)c3C)nc2S)c1
Cl.[K+].CN(C)C=C(C(=O)C(=O)c1ccccc1)c1ccc(C(=O)O)cc1.[OH-],O=C(O)c1ccc(C2=COC(O)(c3ccccc3)C2=O)cc1
CC1(C(=O)Cl)CC1.CN(C)S(=O)(=O)c1ccc(N)cc1C(F)(F)F.CCN(CC)CC.Nc1ccccc1.C1CCOC1,CN(C)S(=O)(=O)c1ccc(NC(=O)C2(C)CC2)cc1C(F)(F)F
[Al+3].[Cl-].COC(=O)CC(C)C(=O)Cl.O=C1c2ccccc2C(=O)N1CCCc1ccccc1.ClCCCl,COC(=O)CC(C)C(=O)c1ccc(CCCN2C(=O)c3ccccc3C2=O)cc1
C[Si](C)(C)N[Si](C)(C)C.[Cl-].[Li+].C[Si](C)(C)Cl.N#C/C=C\NC(N)=O,C[Si](C)(C)N(C(=O)N/C=C\C#N)[Si](C)(C)C
COc1ccc(-c2n[nH]c(=O)c3ccccc23)cc1.O=P(Cl)(Cl)Cl.O,COc1ccc(-c2nnc(Cl)c3ccccc23)cc1
O=S(=O)([O-])C(F)(F)F.[Yb+3].N#Cc1ccc(N)cn1.O=Cc1ccc(F)c(Cl)c1.C=C(C)C.CCOC(C)=O.CC#N,CC1(C)CC(c2ccc(F)c(Cl)c2)Nc2ccc(C#N)nc21
