UniRef50_UPI003750B180	UniRef50_UPI003750B180
UniRef50_A0A509EJ51	UniRef50_A0A509EJ51
UniRef50_A0A9J5YUH4	UniRef50_A0A9J5YUH4
UniRef50_A0A6G7XGE9	UniRef50_A0A6G7XGE9
UniRef50_UPI000D4B7FC4	UniRef50_UPI000D4B7FC4
UniRef50_A0AAW2KK79	UniRef50_A0AAW2KK79
UniRef50_A0A363UJU6	UniRef50_A0A363UJU6
UniRef50_A0AAD1S399	UniRef50_A0AAD1S399
UniRef50_A0A5J4WN03	UniRef50_A0A5J4WN03
UniRef50_A0A6J8EFM6	UniRef50_A0A6J8EFM6
UniRef50_A0A9D4TJB9	UniRef50_A0A9D4TJB9
UniRef50_V4S6I9	UniRef50_V4S6I9
UniRef50_UPI000DD74AF4	UniRef50_UPI000DD74AF4
UniRef50_A0A7X0RPI2	UniRef50_A0A7X0RPI2
UniRef50_S3ZR44	UniRef50_S3ZR44
UniRef50_A0A699VDG6	UniRef50_A0A699VDG6
UniRef50_A0A087G2X8	UniRef50_A0A087G2X8
UniRef50_A0A9N9RDW8	UniRef50_A0A9N9RDW8
UniRef50_A0A6J4IBY9	UniRef50_A0A6J4IBY9
UniRef50_A0A9X0CXD8	UniRef50_A0A9X0CXD8
UniRef50_UPI000E732CEE	UniRef50_UPI000E732CEE
UniRef50_A0A2I0IKY5	UniRef50_A0A2I0IKY5
UniRef50_A0AAC9AWJ8	UniRef50_A0AAC9AWJ8
UniRef50_UPI0039ECAF85	UniRef50_UPI0039ECAF85
UniRef50_UPI002ED61C32	UniRef50_UPI002ED61C32
UniRef50_A0A1V8T5A9	UniRef50_A0A1V8T5A9
UniRef50_A0A7S0XVG2	UniRef50_A0A7S0XVG2
UniRef50_A0A0D9V1M9	UniRef50_A0A0D9V1M9
UniRef50_A0ABU0LST7	UniRef50_A0ABU0LST7
UniRef50_A0A1Y5F7F0	UniRef50_A0A1Y5F7F0
UniRef50_UPI0036674BFA	UniRef50_UPI0036674BFA
UniRef50_UPI003C2AD91F	UniRef50_UPI003C2AD91F
UniRef50_A0ABX7GHX4	UniRef50_A0ABX7GHX4
UniRef50_UPI002864FA5D	UniRef50_UPI002864FA5D
UniRef50_A0A1H2ZLN1	UniRef50_A0A1H2ZLN1
UniRef50_A0A7G8BQ14	UniRef50_A0A7G8BQ14
UniRef50_UPI0035564C3E	UniRef50_UPI0035564C3E
UniRef50_A0A1H4VRY3	UniRef50_A0A1H4VRY3
UniRef50_A0A9N9WNF9	UniRef50_A0A9N9WNF9
UniRef50_D5XDS2	UniRef50_D5XDS2
UniRef50_A0A1A9N192	UniRef50_A0A1A9N192
UniRef50_A0AAV1I2T9	UniRef50_A0AAV1I2T9
UniRef50_A0AAN8M361	UniRef50_A0AAN8M361
UniRef50_A0A2M9FVD4	UniRef50_A0A2M9FVD4
UniRef50_UPI003450BF78	UniRef50_UPI003450BF78
UniRef50_UPI00265B3D9D	UniRef50_UPI00265B3D9D
UniRef50_A0A9N9C3A0	UniRef50_A0A9N9C3A0
UniRef50_A0A1D1WA22	UniRef50_A0A1D1WA22
UniRef50_UPI001CC24543	UniRef50_UPI001CC24543
UniRef50_K0F403	UniRef50_K0F403
UniRef50_A0ABT1SEP9	UniRef50_A0ABT1SEP9
UniRef50_UPI0010FA81F1	UniRef50_UPI0010FA81F1
UniRef50_A0AAE3M7E3	UniRef50_A0AAE3M7E3
UniRef50_A0A1L8STZ6	UniRef50_A0A1L8STZ6
UniRef50_UPI003AB03CA3	UniRef50_UPI003AB03CA3
UniRef50_UPI000A06BAA8	UniRef50_UPI000A06BAA8
UniRef50_A0A1H0SID6	UniRef50_A0A1H0SID6
UniRef50_A0A2T7EMJ6	UniRef50_A0A2T7EMJ6
UniRef50_A0A0L0ML48	UniRef50_A0A0L0ML48
UniRef50_A0A2M8GN05	UniRef50_A0A2M8GN05
UniRef50_UPI002367197B	UniRef50_UPI002367197B
UniRef50_A0A6C0H2M8	UniRef50_A0A6C0H2M8
UniRef50_A0A062VBY5	UniRef50_A0A062VBY5
UniRef50_UPI00191AB500	UniRef50_UPI00191AB500
UniRef50_UPI0022FF32D2	UniRef50_UPI0022FF32D2
UniRef50_A0A444YE71	UniRef50_A0A444YE71
UniRef50_A0A6A4GPL5	UniRef50_A0A6A4GPL5
UniRef50_A0A2I2KUR9	UniRef50_A0A2I2KUR9
UniRef50_A0A132MYJ8	UniRef50_A0A132MYJ8
UniRef50_A0A5Q0M3K5	UniRef50_A0A5Q0M3K5
UniRef50_A0A2H5A4I3	UniRef50_A0A2H5A4I3
UniRef50_UPI003D1D392B	UniRef50_UPI003D1D392B
UniRef50_UPI0004C413B6	UniRef50_UPI0004C413B6
UniRef50_A0A4Y2E1Y5	UniRef50_A0A4Y2E1Y5
UniRef50_A0AAJ1BK54	UniRef50_A0AAJ1BK54
UniRef50_A0A1I0M2W7	UniRef50_A0A1I0M2W7
UniRef50_UPI0006D546CF	UniRef50_UPI0006D546CF
UniRef50_UPI00383AAAC9	UniRef50_UPI00383AAAC9
UniRef50_A0ABW5PBX3	UniRef50_A0ABW5PBX3
UniRef50_A0A165JPE5	UniRef50_A0A165JPE5
UniRef50_UPI00086D6AD8	UniRef50_UPI00086D6AD8
UniRef50_A0A161IDW0	UniRef50_A0A161IDW0
UniRef50_A0A9Q3FK53	UniRef50_A0A9Q3FK53
UniRef50_A0A9Q3PW11	UniRef50_A0A9Q3PW11
UniRef50_A0A0U3M3S8	UniRef50_A0A0U3M3S8
UniRef50_A0A0D2DLD3	UniRef50_A0A0D2DLD3
UniRef50_A0ABM1S400	UniRef50_A0ABM1S400
UniRef50_UPI00309C7E8E	UniRef50_UPI00309C7E8E
UniRef50_A0A9P8Y3C7	UniRef50_A0A9P8Y3C7
UniRef50_UPI001E3D172B	UniRef50_UPI001E3D172B
UniRef50_A0A4P9XX74	UniRef50_A0A4P9XX74
UniRef50_A0A9Q1ML90	UniRef50_A0A9Q1ML90
UniRef50_UPI0035B2DA50	UniRef50_UPI0035B2DA50
UniRef50_UPI00334361EB	UniRef50_UPI00334361EB
UniRef50_L7FF77	UniRef50_L7FF77
UniRef50_UPI0020C6A013	UniRef50_UPI0020C6A013
UniRef50_A0AAN9QIA9	UniRef50_A0AAN9QIA9
UniRef50_A0A941DSD4	UniRef50_A0A941DSD4
UniRef50_S8DNN5	UniRef50_S8DNN5
UniRef50_A0A930HCG5	UniRef50_A0A930HCG5
UniRef50_UPI0015D6D9B3	UniRef50_UPI0015D6D9B3
UniRef50_A0A561EPP2	UniRef50_A0A561EPP2
UniRef50_A0A7S1EG49	UniRef50_A0A7S1EG49
UniRef50_UPI0011C240E8	UniRef50_UPI0011C240E8
UniRef50_A0A7S4QA80	UniRef50_A0A7S4QA80
UniRef50_A0A8J6GW97	UniRef50_A0A8J6GW97
UniRef50_A0ABU1NWC7	UniRef50_A0ABU1NWC7
UniRef50_A0A3A1R6S6	UniRef50_A0A3A1R6S6
UniRef50_A8I283	UniRef50_A8I283
UniRef50_UPI001CDA5FB6	UniRef50_UPI001CDA5FB6
UniRef50_UPI003C459442	UniRef50_UPI003C459442
UniRef50_A0A6M5YXU5	UniRef50_A0A6M5YXU5
UniRef50_A0ABZ2KAN2	UniRef50_A0ABZ2KAN2
UniRef50_A0A830BPA4	UniRef50_A0A830BPA4
UniRef50_A0A8H6MCH1	UniRef50_A0A8H6MCH1
UniRef50_A0ABS8UIG6	UniRef50_A0ABS8UIG6
UniRef50_UPI00398D0777	UniRef50_UPI00398D0777
UniRef50_A0A1G9DBA9	UniRef50_A0A1G9DBA9
UniRef50_A0A7S3BB96	UniRef50_A0A7S3BB96
UniRef50_UPI00114C8928	UniRef50_UPI00114C8928
UniRef50_A0AAE0PVX0	UniRef50_A0AAE0PVX0
UniRef50_A0A2S2PVE1	UniRef50_A0A2S2PVE1
UniRef50_UPI0025903908	UniRef50_UPI0025903908
UniRef50_A0A4Z2F180	UniRef50_A0A4Z2F180
UniRef50_L7JSU4	UniRef50_L7JSU4
UniRef50_UPI0028EF1B8D	UniRef50_UPI0028EF1B8D
UniRef50_UPI001E316E4A	UniRef50_UPI001E316E4A
UniRef50_A0AAD8IGF8	UniRef50_A0AAD8IGF8
UniRef50_A0A5Q0CBC5	UniRef50_A0A5Q0CBC5
UniRef50_UPI002545BC42	UniRef50_UPI002545BC42
UniRef50_A0A914CLU7	UniRef50_A0A914CLU7
UniRef50_A0A1F6D5D8	UniRef50_A0A1F6D5D8
UniRef50_UPI002620902A	UniRef50_UPI002620902A
UniRef50_UPI001F102DE2	UniRef50_UPI001F102DE2
UniRef50_A0A9D4YS76	UniRef50_A0A9D4YS76
UniRef50_F3L0X9	UniRef50_F3L0X9
UniRef50_UPI0025BF14D8	UniRef50_UPI0025BF14D8
UniRef50_UPI0031FE6501	UniRef50_UPI0031FE6501
UniRef50_A0ABS3ZAE4	UniRef50_A0ABS3ZAE4
UniRef50_A0AAV4C2T1	UniRef50_A0AAV4C2T1
UniRef50_A0A8B6J3I0	UniRef50_A0A8B6J3I0
UniRef50_UPI0030DA6C25	UniRef50_UPI0030DA6C25
UniRef50_A0A1A7XM87	UniRef50_A0A1A7XM87
UniRef50_A0A4Y3RTJ8	UniRef50_A0A4Y3RTJ8
UniRef50_A0A0F3INY0	UniRef50_A0A0F3INY0
UniRef50_A0ABW4XP66	UniRef50_A0ABW4XP66
UniRef50_UPI0033EB9D20	UniRef50_UPI0033EB9D20
UniRef50_UPI00371D6F04	UniRef50_UPI00371D6F04
UniRef50_A0A8K0P1K7	UniRef50_A0A8K0P1K7
UniRef50_A0A179F4Y5	UniRef50_A0A179F4Y5
UniRef50_A0A927ML60	UniRef50_A0A927ML60
UniRef50_E3MAB1	UniRef50_E3MAB1
UniRef50_UPI00245733B7	UniRef50_UPI00245733B7
UniRef50_A0A1Y1CKR2	UniRef50_A0A1Y1CKR2
UniRef50_A0A6C0M2Y1	UniRef50_A0A6C0M2Y1
UniRef50_A0A645EZT5	UniRef50_A0A645EZT5
UniRef50_K1VRT4	UniRef50_K1VRT4
UniRef50_UPI0030B8F55F	UniRef50_UPI0030B8F55F
UniRef50_A0A6J4PBD2	UniRef50_A0A6J4PBD2
UniRef50_UPI0035A99FBE	UniRef50_UPI0035A99FBE
UniRef50_A0A6J5ZFU1	UniRef50_A0A6J5ZFU1
UniRef50_UPI00191797F6	UniRef50_UPI00191797F6
UniRef50_A0A150FWB1	UniRef50_A0A150FWB1
UniRef50_UPI000C76C4E5	UniRef50_UPI000C76C4E5
UniRef50_A0ABD6S9Z5	UniRef50_A0ABD6S9Z5
UniRef50_A0A9K3EN96	UniRef50_A0A9K3EN96
UniRef50_UPI001FA719C5	UniRef50_UPI001FA719C5
UniRef50_A0A5B7E2N9	UniRef50_A0A5B7E2N9
UniRef50_A0A0X8FM75	UniRef50_A0A0X8FM75
UniRef50_A0A1Y3BC66	UniRef50_A0A1Y3BC66
UniRef50_UPI0036493B42	UniRef50_UPI0036493B42
UniRef50_J9ESH5	UniRef50_J9ESH5
UniRef50_A0AAW2MCJ2	UniRef50_A0AAW2MCJ2
UniRef50_W2RP34	UniRef50_W2RP34
UniRef50_UPI0003B5F3F6	UniRef50_UPI0003B5F3F6
UniRef50_UPI0030D90F94	UniRef50_UPI0030D90F94
UniRef50_A0A8S4RP23	UniRef50_A0A8S4RP23
UniRef50_A0A4P1JWW1	UniRef50_A0A4P1JWW1
UniRef50_UPI0006CF8245	UniRef50_UPI0006CF8245
UniRef50_A0A7S2IY16	UniRef50_A0A7S2IY16
UniRef50_UPI001FD743B5	UniRef50_UPI001FD743B5
UniRef50_A0AAV7UTP7	UniRef50_A0AAV7UTP7
UniRef50_UPI002011F71D	UniRef50_UPI002011F71D
UniRef50_A0A2M4CZS0	UniRef50_A0A2M4CZS0
UniRef50_Q5P5M1	UniRef50_Q5P5M1
UniRef50_A0A6V7HXF3	UniRef50_A0A6V7HXF3
UniRef50_UPI0016265F97	UniRef50_UPI0016265F97
UniRef50_UPI0036DCF57F	UniRef50_UPI0036DCF57F
UniRef50_A0A516NHT0	UniRef50_A0A516NHT0
UniRef50_A0A3M0G539	UniRef50_A0A3M0G539
UniRef50_UPI003569CAE8	UniRef50_UPI003569CAE8
UniRef50_A0A1W4XR68	UniRef50_A0A1W4XR68
UniRef50_A0ABX1N5Z5	UniRef50_A0ABX1N5Z5
UniRef50_A0A8T2PBW0	UniRef50_A0A8T2PBW0
UniRef50_A0A6A6LUL3	UniRef50_A0A6A6LUL3
UniRef50_L8JKL7	UniRef50_L8JKL7
UniRef50_UPI0021E6356F	UniRef50_UPI0021E6356F
UniRef50_A0AAV9P5T3	UniRef50_A0AAV9P5T3
UniRef50_A0A0D3A3K3	UniRef50_A0A0D3A3K3
UniRef50_A0A1M6YV67	UniRef50_A0A1M6YV67
UniRef50_A0A7K6H253	UniRef50_A0A7K6H253
UniRef50_UPI00379A5019	UniRef50_UPI00379A5019
UniRef50_A0A1W6YI99	UniRef50_A0A1W6YI99
UniRef50_A0A7R9E1S8	UniRef50_A0A7R9E1S8
UniRef50_A0A376D0W5	UniRef50_A0A376D0W5
UniRef50_A0A1D6H370	UniRef50_A0A1D6H370
UniRef50_A0AAN7X8J6	UniRef50_A0AAN7X8J6
UniRef50_A0A5J5BJP2	UniRef50_A0A5J5BJP2
UniRef50_UPI003C2F495C	UniRef50_UPI003C2F495C
UniRef50_A0AAV4S031	UniRef50_A0AAV4S031
UniRef50_A0A0C2JIZ1	UniRef50_A0A0C2JIZ1
UniRef50_A0AA85KL06	UniRef50_A0AA85KL06
UniRef50_F0RYL7	UniRef50_F0RYL7
UniRef50_UPI0033F0FD38	UniRef50_UPI0033F0FD38
UniRef50_A0A1F2PHR6	UniRef50_A0A1F2PHR6
UniRef50_A0A7R9MSG9	UniRef50_A0A7R9MSG9
UniRef50_UPI003A83A9BD	UniRef50_UPI003A83A9BD
UniRef50_A0A6A7G217	UniRef50_A0A6A7G217
UniRef50_UPI0006B8AFED	UniRef50_UPI0006B8AFED
UniRef50_A0AAD6PTW9	UniRef50_A0AAD6PTW9
UniRef50_A0A0G4LCG9	UniRef50_A0A0G4LCG9
UniRef50_UPI002905CB35	UniRef50_UPI002905CB35
UniRef50_A0A7R9YWC6	UniRef50_A0A7R9YWC6
UniRef50_A0A3Q8U196	UniRef50_A0A3Q8U196
UniRef50_T1HF24	UniRef50_T1HF24
UniRef50_A6H170	UniRef50_A6H170
UniRef50_A0A6C0EIB4	UniRef50_A0A6C0EIB4
UniRef50_A0A803NL32	UniRef50_A0A803NL32
UniRef50_UPI00128AFBB5	UniRef50_UPI00128AFBB5
UniRef50_A0A3E2WZA0	UniRef50_A0A3E2WZA0
UniRef50_A0AAN9JB68	UniRef50_A0AAN9JB68
UniRef50_UPI00363D17FF	UniRef50_UPI00363D17FF
UniRef50_UPI0005BAC536	UniRef50_UPI0005BAC536
UniRef50_A0AA36H0I8	UniRef50_A0AA36H0I8
UniRef50_UPI0020A5DD10	UniRef50_UPI0020A5DD10
UniRef50_A0A6J7WNT0	UniRef50_A0A6J7WNT0
UniRef50_A0A0A9HI32	UniRef50_A0A0A9HI32
UniRef50_A0A7J4IWU7	UniRef50_A0A7J4IWU7
UniRef50_A0ABY7F3V4	UniRef50_A0ABY7F3V4
UniRef50_A0A3E0X154	UniRef50_A0A3E0X154
UniRef50_UPI001E4DF439	UniRef50_UPI001E4DF439
UniRef50_UPI001C728DB8	UniRef50_UPI001C728DB8
UniRef50_A0A225VKJ5	UniRef50_A0A225VKJ5
UniRef50_A0A6P6Q6Z4	UniRef50_A0A6P6Q6Z4
UniRef50_UPI002162377C	UniRef50_UPI002162377C
UniRef50_A0A812CIN1	UniRef50_A0A812CIN1
UniRef50_A0A0C2MKM3	UniRef50_A0A0C2MKM3
UniRef50_UPI00139683AB	UniRef50_UPI00139683AB
UniRef50_A0A7W2AAP6	UniRef50_A0A7W2AAP6
UniRef50_UPI001EEF3F2C	UniRef50_UPI001EEF3F2C
UniRef50_A0A0N4ZQS4	UniRef50_A0A0N4ZQS4
UniRef50_A0A4Z0W288	UniRef50_A0A4Z0W288
UniRef50_A0ABS3YYT0	UniRef50_A0ABS3YYT0
UniRef50_A0AAE0EW57	UniRef50_A0AAE0EW57
UniRef50_A0A381E9C3	UniRef50_A0A381E9C3
UniRef50_W1DHU7	UniRef50_W1DHU7
UniRef50_A0A9P7Q2H1	UniRef50_A0A9P7Q2H1
UniRef50_A0A330HX45	UniRef50_A0A330HX45
UniRef50_A0A7S4N005	UniRef50_A0A7S4N005
UniRef50_A0AAN5I2Q7	UniRef50_A0AAN5I2Q7
UniRef50_A0A8K1C8B9	UniRef50_A0A8K1C8B9
UniRef50_UPI003B8AFBC8	UniRef50_UPI003B8AFBC8
UniRef50_A0A179HTT1	UniRef50_A0A179HTT1
UniRef50_A0A6V7R3I5	UniRef50_A0A6V7R3I5
UniRef50_A0A7R8YN97	UniRef50_A0A7R8YN97
UniRef50_UPI001B8D38D4	UniRef50_UPI001B8D38D4
UniRef50_A0A1B1AFL1	UniRef50_A0A1B1AFL1
UniRef50_A0A7C4Z571	UniRef50_A0A7C4Z571
UniRef50_UPI000F0666A6	UniRef50_UPI000F0666A6
UniRef50_G8TGR6	UniRef50_G8TGR6
UniRef50_A0A812CNJ9	UniRef50_A0A812CNJ9
UniRef50_UPI0018938047	UniRef50_UPI0018938047
UniRef50_UPI0012924A7D	UniRef50_UPI0012924A7D
UniRef50_A0A1G6GYU7	UniRef50_A0A1G6GYU7
UniRef50_A0A7S1HI17	UniRef50_A0A7S1HI17
UniRef50_A0A7S3H9F8	UniRef50_A0A7S3H9F8
UniRef50_A0A1V9G4P9	UniRef50_A0A1V9G4P9
UniRef50_A0A3P5Z8W6	UniRef50_A0A3P5Z8W6
UniRef50_A0A1I3B198	UniRef50_A0A1I3B198
UniRef50_A0A2H3JUU9	UniRef50_A0A2H3JUU9
UniRef50_UPI001CBE60FA	UniRef50_UPI001CBE60FA
UniRef50_A0A179G6P5	UniRef50_A0A179G6P5
UniRef50_UPI001C5B6825	UniRef50_UPI001C5B6825
UniRef50_A0A4C1TBW0	UniRef50_A0A4C1TBW0
UniRef50_A0A4R6JGU6	UniRef50_A0A4R6JGU6
UniRef50_A0A1F4XA55	UniRef50_A0A1F4XA55
UniRef50_A0A7J8GKP1	UniRef50_A0A7J8GKP1
UniRef50_UPI00386B8490	UniRef50_UPI00386B8490
UniRef50_A0A7J7HV63	UniRef50_A0A7J7HV63
UniRef50_A0A0K0CZF5	UniRef50_A0A0K0CZF5
UniRef50_A0AAJ0G1L8	UniRef50_A0AAJ0G1L8
UniRef50_A0A803VCG4	UniRef50_A0A803VCG4
UniRef50_UPI0029C9DC45	UniRef50_UPI0029C9DC45
UniRef50_A0A4R6U949	UniRef50_A0A4R6U949
UniRef50_UPI0017D20D12	UniRef50_UPI0017D20D12
UniRef50_A0AAJ4B5I2	UniRef50_A0AAJ4B5I2
UniRef50_UPI000AE70DA7	UniRef50_UPI000AE70DA7
UniRef50_A0A7I4AHC7	UniRef50_A0A7I4AHC7
UniRef50_E0SHG5	UniRef50_E0SHG5
UniRef50_A0A6A6JG11	UniRef50_A0A6A6JG11
UniRef50_A0A974BQW5	UniRef50_A0A974BQW5
UniRef50_UPI002A13A059	UniRef50_UPI002A13A059
UniRef50_UPI002277B65C	UniRef50_UPI002277B65C
UniRef50_A0AAV5P4N1	UniRef50_A0AAV5P4N1
UniRef50_UPI0038B9556C	UniRef50_UPI0038B9556C
UniRef50_UPI002ED3C7ED	UniRef50_UPI002ED3C7ED
UniRef50_A0A9E7G4U2	UniRef50_A0A9E7G4U2
UniRef50_A0AAJ1EY06	UniRef50_A0AAJ1EY06
UniRef50_UPI0025976C6A	UniRef50_UPI0025976C6A
UniRef50_A0AAE0GF17	UniRef50_A0AAE0GF17
UniRef50_UPI003394C07D	UniRef50_UPI003394C07D
UniRef50_B6BNI1	UniRef50_B6BNI1
UniRef50_A0A8J2M6I1	UniRef50_A0A8J2M6I1
UniRef50_UPI002582FD2A	UniRef50_UPI002582FD2A
UniRef50_A0A834BMV2	UniRef50_A0A834BMV2
UniRef50_A0A3S5FGG5	UniRef50_A0A3S5FGG5
UniRef50_UPI00141E8FC0	UniRef50_UPI00141E8FC0
UniRef50_UPI000CE387FF	UniRef50_UPI000CE387FF
UniRef50_UPI003735C986	UniRef50_UPI003735C986
UniRef50_UPI00346641A4	UniRef50_UPI00346641A4
UniRef50_A0A3M9XM23	UniRef50_A0A3M9XM23
UniRef50_A0A507AM35	UniRef50_A0A507AM35
UniRef50_UPI003457CDBC	UniRef50_UPI003457CDBC
UniRef50_A0A0E0B972	UniRef50_A0A0E0B972
UniRef50_A0A430B418	UniRef50_A0A430B418
UniRef50_A0AAI8VML4	UniRef50_A0AAI8VML4
UniRef50_UPI0031356481	UniRef50_UPI0031356481
UniRef50_F9XG37	UniRef50_F9XG37
UniRef50_A0A8H6HNB4	UniRef50_A0A8H6HNB4
UniRef50_C4Z225	UniRef50_C4Z225
UniRef50_A0A1H6ES82	UniRef50_A0A1H6ES82
UniRef50_A0A293LV62	UniRef50_A0A293LV62
UniRef50_A0A813K4H8	UniRef50_A0A813K4H8
UniRef50_UPI0012E03044	UniRef50_UPI0012E03044
UniRef50_UPI0025FFF5AD	UniRef50_UPI0025FFF5AD
UniRef50_A0A9J6AF32	UniRef50_A0A9J6AF32
UniRef50_A0ABR3MKG0	UniRef50_A0ABR3MKG0
UniRef50_A0ABV4H4D0	UniRef50_A0ABV4H4D0
UniRef50_A0A9J6FMW2	UniRef50_A0A9J6FMW2
UniRef50_A0A4Q2RZV0	UniRef50_A0A4Q2RZV0
UniRef50_A0A437MR39	UniRef50_A0A437MR39
UniRef50_UPI003103F3F9	UniRef50_UPI003103F3F9
UniRef50_A0ABN5K2L4	UniRef50_A0ABN5K2L4
UniRef50_A0A162RIN2	UniRef50_A0A162RIN2
UniRef50_A0A4Y3WJ82	UniRef50_A0A4Y3WJ82
UniRef50_A0A3B0JZY3	UniRef50_A0A3B0JZY3
UniRef50_UPI0008E1E449	UniRef50_UPI0008E1E449
UniRef50_A0ABY6B5R7	UniRef50_A0ABY6B5R7
UniRef50_A0A2P7QW12	UniRef50_A0A2P7QW12
UniRef50_A0A164JP86	UniRef50_A0A164JP86
UniRef50_A0A7H4LXB8	UniRef50_A0A7H4LXB8
UniRef50_A0ABQ4JFM8	UniRef50_A0ABQ4JFM8
UniRef50_F4CQ77	UniRef50_F4CQ77
UniRef50_UPI0025E5A6C3	UniRef50_UPI0025E5A6C3
UniRef50_UPI0014128579	UniRef50_UPI0014128579
UniRef50_A0A0K8PYH0	UniRef50_A0A0K8PYH0
UniRef50_M5U630	UniRef50_M5U630
UniRef50_A0ABP0BKU1	UniRef50_A0ABP0BKU1
UniRef50_UPI0035B2FCF8	UniRef50_UPI0035B2FCF8
UniRef50_A0A2P4UKC8	UniRef50_A0A2P4UKC8
UniRef50_A0A5K7ZDA6	UniRef50_A0A5K7ZDA6
UniRef50_A0ABM7GHR3	UniRef50_A0ABM7GHR3
UniRef50_UPI003A7F5AA6	UniRef50_UPI003A7F5AA6
UniRef50_UPI002714B867	UniRef50_UPI002714B867
UniRef50_UPI001C251F66	UniRef50_UPI001C251F66
UniRef50_UPI0022E871D1	UniRef50_UPI0022E871D1
UniRef50_UPI003A84B092	UniRef50_UPI003A84B092
UniRef50_A0ABW9QTL6	UniRef50_A0ABW9QTL6
UniRef50_A0A2T7NT25	UniRef50_A0A2T7NT25
UniRef50_A0A5J5UDS0	UniRef50_A0A5J5UDS0
UniRef50_UPI0034636092	UniRef50_UPI0034636092
UniRef50_UPI0034636092	UniRef50_UPI001B88AB65
UniRef50_UPI0032EC374A	UniRef50_UPI0032EC374A
UniRef50_A0ABQ0HP42	UniRef50_A0ABQ0HP42
UniRef50_A0A9W6UZI0	UniRef50_A0A9W6UZI0
UniRef50_UPI00237D0F85	UniRef50_UPI00237D0F85
UniRef50_A0A2P5EVE6	UniRef50_A0A2P5EVE6
UniRef50_UPI0017CC5422	UniRef50_UPI0017CC5422
UniRef50_A0A448X1L6	UniRef50_A0A448X1L6
UniRef50_T0HF42	UniRef50_T0HF42
UniRef50_A0AAV1YRL0	UniRef50_A0AAV1YRL0
UniRef50_UPI002DE36F34	UniRef50_UPI002DE36F34
UniRef50_A0A4S5D1X8	UniRef50_A0A4S5D1X8
UniRef50_UPI0021CDECCC	UniRef50_UPI0021CDECCC
UniRef50_A0A411YHX0	UniRef50_A0A411YHX0
UniRef50_A0A139WLK4	UniRef50_A0A139WLK4
UniRef50_UPI000D725B6E	UniRef50_UPI000D725B6E
UniRef50_A0A5C7B970	UniRef50_A0A5C7B970
UniRef50_A0AAT9LCC2	UniRef50_A0AAT9LCC2
UniRef50_UPI0035627E09	UniRef50_UPI0035627E09
UniRef50_A0A5N6Y0I0	UniRef50_A0A5N6Y0I0
UniRef50_A0A7I9YZ43	UniRef50_A0A7I9YZ43
UniRef50_A0A7S3PR85	UniRef50_A0A7S3PR85
UniRef50_UPI001C2151A6	UniRef50_UPI001C2151A6
UniRef50_A0AA86NR71	UniRef50_A0AA86NR71
UniRef50_UPI001E45ECF4	UniRef50_UPI001E45ECF4
UniRef50_UPI003D9FF793	UniRef50_UPI003D9FF793
UniRef50_A0A821DI31	UniRef50_A0A821DI31
UniRef50_A0A377TNJ5	UniRef50_A0A377TNJ5
UniRef50_UPI0012F69E91	UniRef50_UPI0012F69E91
UniRef50_A0ABC8LHQ5	UniRef50_A0ABC8LHQ5
UniRef50_A0ABS9DVN9	UniRef50_A0ABS9DVN9
UniRef50_UPI0011A167ED	UniRef50_UPI0011A167ED
UniRef50_A0ABW4VJ32	UniRef50_A0ABW4VJ32
UniRef50_UPI00309A1F4B	UniRef50_UPI00309A1F4B
UniRef50_A0A378R323	UniRef50_A0A378R323
UniRef50_A0A4P6LV48	UniRef50_A0A4P6LV48
UniRef50_A0A497TZN7	UniRef50_A0A497TZN7
UniRef50_A0A3N4JUS4	UniRef50_A0A3N4JUS4
UniRef50_W6A7P4	UniRef50_W6A7P4
UniRef50_A0A0D0M3D9	UniRef50_A0A0D0M3D9
UniRef50_A0A0A0KX67	UniRef50_A0A0A0KX67
UniRef50_UPI00143F2375	UniRef50_UPI00143F2375
UniRef50_A0ABR1TYG2	UniRef50_A0ABR1TYG2
UniRef50_A0AAE1E963	UniRef50_A0AAE1E963
UniRef50_A0ABX7FW15	UniRef50_A0ABX7FW15
UniRef50_A0A382CTL2	UniRef50_A0A382CTL2
UniRef50_B4YNE6	UniRef50_B4YNE6
UniRef50_A0A7X4LIJ9	UniRef50_A0A7X4LIJ9
UniRef50_A0A1M5USL3	UniRef50_A0A1M5USL3
UniRef50_Q67R35	UniRef50_Q67R35
UniRef50_UPI0026CB103A	UniRef50_UPI0026CB103A
UniRef50_UPI00193AD13E	UniRef50_UPI00193AD13E
UniRef50_A0A1Y5F725	UniRef50_A0A1Y5F725
UniRef50_UPI0011C40238	UniRef50_UPI0011C40238
UniRef50_A0A7S3VWL5	UniRef50_A0A7S3VWL5
UniRef50_UPI00042286F4	UniRef50_UPI00042286F4
UniRef50_A0ABT6AE71	UniRef50_A0ABT6AE71
UniRef50_A0A9P3LZI0	UniRef50_A0A9P3LZI0
UniRef50_UPI00211C72E7	UniRef50_UPI00211C72E7
UniRef50_UPI003C6A4B69	UniRef50_UPI003C6A4B69
UniRef50_A0ABQ9GXH3	UniRef50_A0ABQ9GXH3
UniRef50_A0A8X6T1N1	UniRef50_A0A8X6T1N1
UniRef50_UPI003017685F	UniRef50_UPI003017685F
UniRef50_A0AAN9XKG9	UniRef50_A0AAN9XKG9
UniRef50_UPI000CA1D39C	UniRef50_UPI000CA1D39C
