UniRef50_A0ABU7C1W3	ec_test_A4J8E6	0.375	0.856	0.307
UniRef50_A0ABU7C1W3	ec_train_Q8TZI8	0.380	0.872	0.316
UniRef50_A0ABU7C1W3	ec_train_Q5V4I4	0.378	0.824	0.310
UniRef50_A0ABU7C1W3	ec_test_B6IQI0	0.374	0.872	0.315
UniRef50_A0ABU7C1W3	ec_train_A9MB89	0.394	0.813	0.293
UniRef50_A0ABU7C1W3	ec_dev_Q8FWK8	0.394	0.813	0.293
UniRef50_A0ABU7C1W3	ec_train_Q18JE8	0.361	0.818	0.308
UniRef50_A0ABU7C1W3	ec_train_A4WRT7	0.376	0.781	0.282
UniRef50_A0ABU7C1W3	ec_dev_B3E6Z6	0.390	0.781	0.282
UniRef50_A0ABU7C1W3	ec_train_B9KRP4	0.383	0.781	0.282
UniRef50_A0A813FJ45	pg_CATR_CHLRE_Tsuboyama_2023_2AMI	0.324	0.255	0.972
UniRef50_A0A1R4A4P3	ec_dev_B4T9N5	0.345	0.455	0.471
UniRef50_A0A1R4A4P3	ec_dev_Q4QN73	0.320	0.431	0.457
UniRef50_A0A1R4A4P3	ec_dev_Q81C43	0.377	0.242	0.243
UniRef50_A0A1R4A4P3	ec_dev_A9ML15	0.325	0.455	0.471
UniRef50_A0A1R4A4P3	ec_dev_Q1RA52	0.333	0.455	0.475
UniRef50_A0A1R4A4P3	ec_dev_B1X6V8	0.333	0.455	0.475
UniRef50_A0A1R4A4P3	ec_test_Q3Z0G4	0.333	0.455	0.475
UniRef50_A0A1R4A4P3	ec_dev_B6I848	0.333	0.455	0.475
UniRef50_A0A1R4A4P3	ec_dev_Q8FG51	0.333	0.455	0.475
UniRef50_A0A1R4A4P3	ec_dev_B7M400	0.333	0.455	0.475
UniRef50_A0A1R4A4P3	ec_test_B1IZ53	0.333	0.455	0.475
UniRef50_A0A1R4A4P3	ec_dev_B7NQG9	0.327	0.455	0.475
UniRef50_A0A1R4A4P3	ec_train_P60999	0.307	0.440	0.407
UniRef50_A0A1R4A4P3	ec_test_A8GC78	0.317	0.446	0.459
UniRef50_A0A1R4A4P3	ec_train_Q1CGX0	0.319	0.434	0.424
UniRef50_A0A1R4A4P3	ec_train_Q8FNZ1	0.363	0.219	0.207
UniRef50_A0A1R4A4P3	ec_test_Q4JW58	0.336	0.262	0.247
UniRef50_A0A1R4A4P3	ec_train_P36605	0.324	0.213	0.201
UniRef50_Q9PPU2	ss_cb513_1udh-A	0.338	0.991	0.865
UniRef50_UPI00099A71C2	ss_train_2q43-A	0.410	0.872	0.316
UniRef50_A0A8V5FS33	ss_cb513_1ubd-C	0.454	0.242	0.879
UniRef50_A0A8V5FS33	ss_cb513_1ubd-C_c2bb4ad5765f	0.454	0.242	0.879
UniRef50_B8J2M5	ss_cb513_3chy-A	0.304	0.396	0.922
UniRef50_A0A3S9XET1	ss_cb513_1azu-A	0.468	0.821	0.984
UniRef50_UPI0036101E45	ec_test_C4XGV9	0.377	0.721	0.195
UniRef50_UPI0036101E45	ec_dev_Q726H4	0.367	0.721	0.195
UniRef50_UPI0036101E45	ec_dev_A1VA10	0.367	0.721	0.195
UniRef50_UPI0036101E45	ec_test_Q316D5	0.357	0.721	0.195
UniRef50_UPI0036101E45	ec_train_Q893Q3	0.343	0.750	0.203
UniRef50_UPI0036101E45	ec_test_Q1IMB2	0.387	0.721	0.195
UniRef50_UPI0036101E45	ec_train_A1R6X6	0.377	0.721	0.192
UniRef50_UPI0036101E45	ec_dev_A7Z2U3	0.326	0.721	0.196
UniRef50_UPI0036101E45	ec_test_B0K643	0.330	0.801	0.215
UniRef50_UPI0036101E45	ec_train_B2FI02	0.357	0.721	0.194
UniRef50_UPI0036101E45	ec_dev_A6M1Y8	0.321	0.801	0.214
UniRef50_UPI0036101E45	ec_dev_B3E6Z6	0.341	0.603	0.165
UniRef50_UPI0036101E45	ec_train_C3LCY4	0.326	0.721	0.196
UniRef50_UPI0036101E45	ec_dev_A1WT61	0.351	0.801	0.209
UniRef50_UPI0036101E45	ec_dev_Q92BH6	0.326	0.721	0.195
UniRef50_UPI0036101E45	ec_train_B0KUG0	0.353	0.603	0.164
UniRef50_UPI0036101E45	ec_train_O66746	0.388	0.493	0.136
UniRef50_UPI0036101E45	ec_dev_Q9RJM2	0.376	0.566	0.152
UniRef50_UPI0036101E45	ec_test_A4J8E6	0.321	0.618	0.168
UniRef50_UPI0036101E45	ec_test_Q48F01	0.341	0.603	0.164
UniRef50_UPI0036101E45	ec_train_Q4ZPI7	0.341	0.603	0.164
UniRef50_UPI0036101E45	ec_dev_C3KBM0	0.316	0.721	0.194
UniRef50_UPI0036101E45	ec_train_Q5P212	0.378	0.544	0.147
UniRef50_UPI0036101E45	ec_dev_Q9V207	0.316	0.721	0.193
UniRef50_UPI0036101E45	ec_train_B2UF87	0.333	0.706	0.191
UniRef50_UPI0036101E45	ec_train_B7J1G9	0.333	0.721	0.196
UniRef50_UPI0036101E45	ec_train_Q662C3	0.343	0.721	0.196
UniRef50_UPI0036101E45	ec_train_A4WRT7	0.330	0.721	0.199
UniRef50_UPI0036101E45	ec_test_A9MZH4	0.304	0.603	0.163
UniRef50_UPI0036101E45	ec_test_Q57HD1	0.304	0.603	0.163
UniRef50_UPI0036101E45	ec_test_B5QXL5	0.304	0.603	0.163
UniRef50_UPI0036101E45	ec_test_B4TPU7	0.304	0.603	0.163
UniRef50_UPI0036101E45	ec_train_A9MI40	0.304	0.603	0.163
UniRef50_UPI0036101E45	ec_dev_Q14JU8	0.322	0.706	0.189
UniRef50_UPI0036101E45	ec_dev_Q5NIE5	0.322	0.706	0.189
UniRef50_UPI0036101E45	ec_test_A4IW85	0.322	0.706	0.189
UniRef50_UPI0036101E45	ec_test_A7ZUE0	0.304	0.603	0.163
UniRef50_UPI0036101E45	ec_test_P0A6F4	0.304	0.603	0.163
UniRef50_UPI0036101E45	ec_test_C5A093	0.304	0.603	0.163
UniRef50_UPI0036101E45	ec_test_Q31U64	0.304	0.603	0.163
UniRef50_UPI0036101E45	ec_test_B5YZ64	0.304	0.603	0.163
UniRef50_UPI0036101E45	ec_test_B1XB92	0.304	0.603	0.163
UniRef50_UPI0036101E45	ec_test_B1LNM9	0.304	0.603	0.163
UniRef50_UPI0036101E45	ec_test_B7LA23	0.304	0.603	0.163
UniRef50_UPI0036101E45	ec_test_B7LUS9	0.304	0.603	0.163
UniRef50_UPI0036101E45	ec_train_B5XTD4	0.304	0.603	0.163
UniRef50_UPI0036101E45	ec_train_B9KRP4	0.330	0.721	0.199
UniRef50_UPI0036101E45	ec_train_Q3BYR0	0.306	0.721	0.194
UniRef50_UPI0036101E45	ec_train_Q5V4I4	0.324	0.566	0.151
UniRef50_UPI0036101E45	ec_test_A1S2E6	0.306	0.721	0.196
UniRef50_UPI0036101E45	ec_test_A8I8V7	0.326	0.721	0.195
UniRef50_UPI0036101E45	ec_train_Q7VSU7	0.302	0.706	0.187
UniRef50_UPI0036101E45	ec_dev_Q2A1W9	0.312	0.706	0.189
UniRef50_UPI0036101E45	ec_dev_Q0BKK9	0.312	0.706	0.189
UniRef50_UPI0036101E45	ec_train_B2V358	0.333	0.618	0.169
UniRef50_UPI0036101E45	ec_test_A5VE44	0.304	0.603	0.161
UniRef50_UPI0036101E45	ec_train_Q18JE8	0.311	0.566	0.151
UniRef50_UPI0036101E45	ec_dev_C0QVC0	0.304	0.603	0.166
UniRef50_UPI0036101E45	ec_train_A9MB89	0.360	0.721	0.199
UniRef50_UPI0036101E45	ec_dev_Q8FWK8	0.360	0.721	0.199
UniRef50_UPI0036101E45	ec_train_A1REY5	0.350	0.566	0.156
UniRef50_UPI0036101E45	ec_train_A5EWH1	0.321	0.618	0.169
UniRef50_UPI0036101E45	ec_test_B6IQI0	0.355	0.537	0.145
UniRef50_A0A1Y2MK04	ss_valid_2c0c-A	0.327	0.674	0.599
UniRef50_A0A8T2Z2Z9	ss_train_1ogq-A	0.406	0.337	0.204
UniRef50_UPI0028FF5589	contact_test_TBM#T0893	0.342	0.497	0.298
UniRef50_A0A7C4EU66	ss_cb513_3chy-A	0.327	0.339	0.930
UniRef50_UPI000583457D	ss_cb513_1brs-E	0.333	0.606	0.865
UniRef50_UPI000583457D	contact_valid_20#2ZA4_2_B	0.321	0.606	0.856
UniRef50_A0A1M6CSI1	contact_valid_30#3EK3_1_A	0.370	0.220	0.326
UniRef50_A0A1S0TKS4	pg_CATR_CHLRE_Tsuboyama_2023_2AMI	0.500	0.440	0.667
UniRef50_A0A1S0TKS4	ss_cb513_3cln-A	0.386	0.404	0.297
UniRef50_A0A0B2V5R1	ss_cb513_2ak3-A	0.356	0.320	0.805
UniRef50_A0A0B2V5R1	ec_test_Q18GM4	0.351	0.109	0.281
UniRef50_A0A8C6TZS5	ss_cb513_1ubd-C	0.420	0.514	0.944
UniRef50_A0A8C6TZS5	ss_cb513_1ubd-C_c2bb4ad5765f	0.420	0.514	0.944
UniRef50_A0A1J3FCG1	ss_train_3m03-A	0.326	0.473	0.505
UniRef50_A0ABQ1JED9	ss_cb513_1edd-A	0.389	0.246	0.190
UniRef50_A0A3M6V2G1	ss_train_5mwb-A	0.500	0.253	0.231
UniRef50_A0ABY6DFP7	contact_valid_70#3HTR_1_A	0.488	0.279	0.358
UniRef50_UPI001F3B522F	ec_train_Q2JQ67	0.679	0.920	0.265
UniRef50_UPI001F3B522F	ec_dev_B0C142	0.645	0.898	0.269
UniRef50_UPI001F3B522F	ec_test_B1I383	0.587	0.909	0.272
UniRef50_UPI001F3B522F	ec_dev_Q7UZK9	0.544	0.898	0.262
UniRef50_UPI001F3B522F	ec_test_Q7UA33	0.582	0.898	0.262
UniRef50_UPI001F3B522F	ec_dev_Q9KC32	0.506	0.920	0.275
UniRef50_UPI001F3B522F	ec_dev_C1CK93	0.493	0.875	0.248
UniRef50_UPI001F3B522F	ec_dev_C1C6Z0	0.493	0.875	0.248
UniRef50_UPI001F3B522F	ec_train_Q03K16	0.493	0.875	0.248
UniRef50_UPI001F3B522F	ec_dev_B8ZRR3	0.558	0.875	0.257
UniRef50_UPI001F3B522F	ec_test_Q836D1	0.460	0.864	0.262
UniRef50_UPI001F3B522F	ec_train_A4TCJ3	0.519	0.875	0.255
UniRef50_UPI001F3B522F	ec_dev_B2A3B2	0.506	0.886	0.268
UniRef50_UPI001F3B522F	ec_dev_A0AIN8	0.512	0.920	0.280
UniRef50_UPI001F3B522F	ec_dev_B4SE03	0.479	0.830	0.247
UniRef50_UPI001F3B522F	ec_dev_B3DTC8	0.506	0.898	0.256
UniRef50_UPI001F3B522F	ec_test_B3QUT2	0.465	0.830	0.242
UniRef50_UPI001F3B522F	ec_train_Q04U80	0.518	0.898	0.265
UniRef50_UPI001F3B522F	ec_test_Q053P3	0.518	0.898	0.265
UniRef50_UPI001F3B522F	ec_dev_Q72U22	0.518	0.898	0.254
UniRef50_UPI001F3B522F	ec_test_Q5FUW9	0.466	0.852	0.253
UniRef50_UPI001F3B522F	ec_test_Q21WN2	0.426	0.852	0.253
UniRef50_UPI001F3B522F	ec_dev_Q5F849	0.466	0.852	0.258
UniRef50_UPI001F3B522F	ec_dev_Q6AA18	0.469	0.898	0.273
UniRef50_UPI001F3B522F	ec_dev_B9MER6	0.426	0.852	0.252
UniRef50_UPI001F3B522F	ec_train_B4U7D7	0.426	0.852	0.255
UniRef50_UPI001F3B522F	ec_dev_B9MRD1	0.424	0.830	0.247
UniRef50_UPI001F3B522F	ec_train_A1KTJ9	0.466	0.852	0.258
UniRef50_UPI001F3B522F	ec_train_Q1INQ6	0.432	0.841	0.247
UniRef50_UPI001F3B522F	ec_test_Q7MIL2	0.453	0.852	0.257
UniRef50_UPI001F3B522F	ec_train_Q2LTA1	0.443	0.898	0.268
UniRef50_UPI001F3B522F	ec_test_Q97GI9	0.479	0.830	0.246
UniRef50_UPI001F3B522F	ec_dev_Q39Z67	0.426	0.852	0.255
UniRef50_UPI001F3B522F	ec_train_B2RMB9	0.438	0.830	0.246
UniRef50_UPI001F3B522F	ec_dev_A0B7E1	0.455	0.898	0.261
UniRef50_UPI001F3B522F	ec_dev_A9A656	0.473	0.864	0.260
UniRef50_UPI001F3B522F	ec_train_B1JDB7	0.413	0.852	0.257
UniRef50_UPI001F3B522F	ec_train_Q8Y099	0.426	0.852	0.255
UniRef50_UPI001F3B522F	ec_train_Q6AR63	0.443	0.898	0.263
UniRef50_UPI001F3B522F	ec_train_P58207	0.426	0.852	0.256
UniRef50_UPI001F3B522F	ec_train_A8LKQ5	0.453	0.852	0.254
UniRef50_UPI001F3B522F	ec_dev_Q82SD7	0.413	0.852	0.257
UniRef50_UPI001F3B522F	ec_dev_Q310Q2	0.395	0.920	0.274
UniRef50_UPI001F3B522F	ec_train_A6UVG7	0.447	0.864	0.260
UniRef50_UPI001F3B522F	ec_test_B4TR62	0.413	0.852	0.257
UniRef50_UPI001F3B522F	ec_test_B5BB16	0.413	0.852	0.257
UniRef50_UPI001F3B522F	ec_test_Q8ZN71	0.413	0.852	0.257
UniRef50_UPI001F3B522F	ec_test_Q5PLS1	0.413	0.852	0.257
UniRef50_UPI001F3B522F	ec_test_A1VZF4	0.460	0.852	0.252
UniRef50_UPI001F3B522F	ec_test_Q5HUY6	0.460	0.852	0.252
UniRef50_UPI001F3B522F	ec_test_Q8UGL3	0.426	0.852	0.255
UniRef50_UPI001F3B522F	ec_train_Q0HHQ6	0.400	0.852	0.255
UniRef50_UPI001F3B522F	ec_dev_Q0HU08	0.400	0.852	0.255
UniRef50_UPI001F3B522F	ec_train_B0UVZ8	0.426	0.852	0.252
UniRef50_UPI001F3B522F	ec_dev_Q6LZP8	0.460	0.864	0.260
UniRef50_UPI001F3B522F	ec_train_B8DKU0	0.382	0.920	0.274
UniRef50_UPI001F3B522F	ec_test_C5CHX9	0.379	0.898	0.265
UniRef50_UPI001F3B522F	ec_train_C0QT41	0.386	0.852	0.253
UniRef50_UPI001F3B522F	ec_dev_Q89AY0	0.426	0.852	0.255
UniRef50_UPI001F3B522F	ec_train_Q4L6A0	0.392	0.898	0.265
UniRef50_UPI001F3B522F	ec_test_B9KFX0	0.447	0.852	0.252
UniRef50_UPI001F3B522F	ec_dev_Q6MRM9	0.387	0.909	0.270
UniRef50_UPI001F3B522F	ec_dev_B8CMS5	0.386	0.852	0.256
UniRef50_UPI001F3B522F	ec_test_B5ELM5	0.373	0.852	0.258
UniRef50_UPI001F3B522F	ec_test_B7J6C4	0.373	0.852	0.258
UniRef50_UPI001F3B522F	ec_train_B4RCW4	0.379	0.898	0.265
UniRef50_UPI001F3B522F	ec_train_Q8KA24	0.373	0.852	0.255
UniRef50_UPI001F3B522F	ec_train_B6I548	0.386	0.852	0.257
UniRef50_UPI001F3B522F	ec_train_B1LNC8	0.386	0.852	0.257
UniRef50_UPI001F3B522F	ec_train_B7NQL6	0.386	0.852	0.257
UniRef50_UPI001F3B522F	ec_test_Q9FVC8	0.363	0.875	0.211
UniRef50_UPI001F3B522F	ec_train_Q1RIJ3	0.367	0.898	0.265
UniRef50_UPI001F3B522F	ec_test_B7M7I1	0.373	0.852	0.257
UniRef50_UPI001F3B522F	ec_test_B1IWI1	0.373	0.852	0.257
UniRef50_UPI001F3B522F	ec_test_P0A6L2	0.373	0.852	0.257
UniRef50_UPI001F3B522F	ec_train_Q46DC4	0.379	0.898	0.265
UniRef50_UPI001F3B522F	ec_dev_A7FG49	0.373	0.852	0.256
UniRef50_UPI001F3B522F	ec_dev_A4TMN2	0.373	0.852	0.256
UniRef50_UPI001F3B522F	ec_test_B9KY71	0.410	0.830	0.238
UniRef50_UPI001F3B522F	ec_dev_Q7M7L6	0.368	0.852	0.254
UniRef50_UPI001F3B522F	ec_test_B4SRX7	0.378	0.841	0.249
UniRef50_UPI001F3B522F	ec_dev_Q8THP1	0.354	0.898	0.265
UniRef50_UPI001F3B522F	ec_train_Q7VRT1	0.373	0.852	0.257
UniRef50_UPI001F3B522F	ec_train_A5ISS7	0.354	0.898	0.264
UniRef50_UPI001F3B522F	ec_test_B6JGA4	0.391	0.841	0.247
UniRef50_UPI001F3B522F	ec_train_A5EXM4	0.342	0.852	0.253
UniRef50_UPI001F3B522F	ec_test_B9EBZ6	0.315	0.830	0.243
UniRef50_UPI001F3B522F	ec_test_Q5WUD4	0.354	0.898	0.269
UniRef50_UPI001F3B522F	ec_train_Q73H02	0.337	0.841	0.253
UniRef50_A0AA35RQI0	ss_cb513_1fin-D	0.401	0.424	0.531
UniRef50_A0AA35RQI0	ss_cb513_1fin-D_d486fbf7aedb	0.401	0.424	0.531
UniRef50_A0A8K0P687	ss_cb513_1ubq-A	0.370	0.176	0.816
UniRef50_A0A8K0P687	pg_RL40A_YEAST_Roscoe_2013	0.370	0.176	0.484
UniRef50_A0A843XI31	ss_cb513_1ghs-B	0.423	0.269	0.320
UniRef50_A0A843XI31	contact_valid_40#2JON_1_A	0.507	0.163	0.584
UniRef50_A0A6P7XJX6	ss_cb513_1ubd-C	0.405	0.342	0.887
UniRef50_A0A6P7XJX6	ss_cb513_1ubd-C_c2bb4ad5765f	0.405	0.342	0.887
UniRef50_A0A9W9Z1G5	ec_dev_Q99PD2	0.336	0.345	0.426
UniRef50_A0A9W9Z1G5	ec_train_Q8WVD3	0.318	0.345	0.363
UniRef50_A0A9W9Z1G5	ec_dev_Q5FWL3	0.303	0.407	0.341
UniRef50_A0A9W9Z1G5	ec_dev_Q5A4N5	0.444	0.174	0.111
UniRef50_A0A9W9Z1G5	ec_dev_Q02398	0.363	0.171	0.093
UniRef50_A0A9W9Z1G5	ec_dev_O15541	0.322	0.337	0.254
UniRef50_A0A9W9Z1G5	ec_train_Q9CYB0	0.301	0.213	0.152
UniRef50_A0A9W9Z1G5	ec_dev_Q7ZUK0	0.351	0.287	0.181
UniRef50_A0A197K3S6	ss_train_3fm0-A	0.311	0.734	0.713
UniRef50_A0A197K3S6	ss_train_5u69-A	0.336	0.299	0.274
UniRef50_A0A1B2BIT2	ss_cb513_2rsp-A	0.355	0.220	0.710
UniRef50_A0A8T3DZ61	contact_valid_40#2XR6_1_A	0.375	0.749	0.718
UniRef50_A0A8T3DZ61	ss_cb513_1hup-A	0.346	0.581	0.638
UniRef50_UPI0030065110	ss_cb513_1ubd-C	0.360	0.548	0.702
UniRef50_UPI0030065110	ss_cb513_1ubd-C_c2bb4ad5765f	0.360	0.548	0.702
UniRef50_A0A382HDD2	ss_cb513_2pol-B	0.314	0.972	0.478
UniRef50_A0A5C5YVA3	ss_train_5agd-B	0.403	0.905	0.948
UniRef50_A0A5C5YVA3	contact_valid_30#5AGD_1_A	0.403	0.905	0.948
UniRef50_A0A8C2NA42	ss_cb513_6cpa-A	0.403	0.734	0.785
UniRef50_UPI00265B0F73	ss_cb513_1ubd-C	0.300	0.273	0.855
UniRef50_UPI00265B0F73	ss_cb513_1ubd-C_c2bb4ad5765f	0.300	0.273	0.855
UniRef50_A0A7X9ILP8	ec_train_A7GW10	0.372	0.462	0.247
UniRef50_A0A7X9ILP8	ec_train_A0RRK2	0.360	0.466	0.249
UniRef50_A0A7X9ILP8	ec_dev_B1XXG0	0.339	0.449	0.239
UniRef50_A0A7X9ILP8	ec_dev_C5CKU7	0.320	0.449	0.238
UniRef50_A0A7X9ILP8	ec_train_Q1J6W8	0.333	0.449	0.237
UniRef50_A0A7X9ILP8	ec_dev_Q70GH6	0.320	0.449	0.238
UniRef50_A0A7X9ILP8	ec_test_Q2K4M3	0.317	0.449	0.238
UniRef50_A0A7X9ILP8	ec_train_Q5F746	0.311	0.449	0.238
UniRef50_A0A7X9ILP8	ec_test_Q83Q15	0.324	0.449	0.238
UniRef50_A0A7X9ILP8	ec_dev_B5ZNL4	0.317	0.449	0.238
UniRef50_A0A7X9ILP8	ec_train_Q3J826	0.300	0.564	0.295
UniRef50_A0A7X9ILP8	ec_test_A7MIM5	0.314	0.449	0.238
UniRef50_A0A7X9ILP8	ec_test_Q6LUJ6	0.314	0.449	0.239
UniRef50_A0A7X9ILP8	ec_train_Q086H7	0.315	0.462	0.245
UniRef50_A0A7X9ILP8	ec_dev_Q0C5U1	0.317	0.449	0.238
UniRef50_A0A7X9ILP8	ec_train_C1DFL3	0.318	0.479	0.254
UniRef50_A0A7X9ILP8	ec_train_B5XSW5	0.314	0.449	0.238
UniRef50_A0A7X9ILP8	ec_dev_A0PMD3	0.324	0.466	0.249
UniRef50_A0A7X9ILP8	ec_test_Q9KU84	0.305	0.449	0.238
UniRef50_A0A7X9ILP8	ec_train_B8HCH4	0.307	0.479	0.252
UniRef50_A0A7X9ILP8	ec_dev_A0QKT1	0.306	0.466	0.250
UniRef50_A0A7X9ILP8	ec_test_Q8G533	0.313	0.474	0.243
UniRef50_T1HMA2	ss_cb513_1ubd-C	0.378	0.247	0.887
UniRef50_T1HMA2	ss_cb513_1ubd-C_c2bb4ad5765f	0.378	0.247	0.887
UniRef50_A0A2S2FE80	ec_train_Q9MCN8	0.420	0.613	0.892
UniRef50_A0A2S2FE80	ec_train_Q37873	0.336	0.613	0.892
UniRef50_A0A2S2FE80	ec_test_P0AG74	0.336	0.613	0.892
UniRef50_A0A2S2FE80	ec_test_P0AG75	0.336	0.613	0.892
UniRef50_A0A2S2FE80	ec_test_Q0TIR3	0.336	0.613	0.892
UniRef50_A0A2S2FE80	ec_test_O67766	0.350	0.333	0.452
UniRef50_A0A8D2IUA8	ss_cb513_1ubd-C	0.424	0.207	0.847
UniRef50_A0A8D2IUA8	ss_cb513_1ubd-C_c2bb4ad5765f	0.424	0.207	0.847
UniRef50_A0AAT9HUL4	ss_cb513_1s01-A	0.432	0.583	0.738
UniRef50_A0A8C9VLC3	ss_cb513_1lib-A	0.487	0.320	0.595
UniRef50_A0A6J4KMN3	ss_cb513_1daa-B	0.373	0.562	0.404
UniRef50_A0A6J4KMN3	ss_cb513_1daa-B_a5e6b71cff4e	0.373	0.562	0.404
UniRef50_A0A4Q9R3B7	pg_A0A1I9GEU1_NEIME_Kennouche_2019	0.358	0.942	0.863
UniRef50_A0A162PTH0	ec_test_O43567	0.430	0.172	0.202
UniRef50_A0A162PTH0	ec_dev_Q9SLC4	0.452	0.154	0.318
UniRef50_A0A162PTH0	ec_test_Q9ZT49	0.491	0.125	0.275
UniRef50_A0A162PTH0	ec_test_P93823	0.313	0.385	0.423
UniRef50_A0A162PTH0	ec_train_Q6NRX0	0.415	0.170	0.186
UniRef50_A0A162PTH0	ec_test_Q9LZV8	0.459	0.130	0.371
UniRef50_A0A162PTH0	ec_train_O22255	0.381	0.152	0.313
UniRef50_A0A162PTH0	ec_dev_Q9LRB7	0.376	0.143	0.231
UniRef50_A0A162PTH0	ec_train_Q570X5	0.341	0.181	0.310
UniRef50_A0A162PTH0	ec_test_Q9M0R5	0.413	0.150	0.206
UniRef50_A0A162PTH0	ec_test_Q6NML0	0.533	0.098	0.191
UniRef50_A0A162PTH0	ec_dev_E9QAU8	0.500	0.107	0.133
UniRef50_A0A162PTH0	ec_test_Q67YI6	0.342	0.141	0.180
UniRef50_A0A162PTH0	ec_dev_P0CH30	0.315	0.166	0.219
UniRef50_A0A162PTH0	ec_test_Q9FL42	0.407	0.119	0.327
UniRef50_A0A162PTH0	ec_test_Q9SRM0	0.409	0.098	0.272
UniRef50_A0A162PTH0	ec_dev_Q9C7E9	0.425	0.119	0.161
UniRef50_A0A162PTH0	ec_dev_Q95K04	0.446	0.105	0.120
UniRef50_A0A162PTH0	ec_dev_Q6GPV5	0.347	0.152	0.429
UniRef50_A0A162PTH0	ec_test_Q84TF5	0.356	0.188	0.489
UniRef50_A0A162PTH0	ec_test_Q9SZL4	0.363	0.098	0.303
UniRef50_A0A162PTH0	ec_dev_Q9SUS5	0.413	0.098	0.287
UniRef50_A0A162PTH0	ec_test_P0CH02	0.407	0.119	0.133
UniRef50_A0A480VVM8	ss_train_5mwb-A	0.352	0.220	0.712
UniRef50_A0A7S2G4P6	ss_train_3dmg-A	0.452	0.402	0.139
UniRef50_A0ABR3T7U6	ec_test_Q9LZV8	0.419	0.097	0.195
UniRef50_A0ABR3T7U6	ec_dev_Q6GPV5	0.317	0.169	0.404
UniRef50_A0ABR3T7U6	ec_test_Q6NML0	0.327	0.181	0.227
UniRef50_A0ABR3T7U6	ec_dev_Q9SUS5	0.444	0.103	0.229
UniRef50_A0ABR3T7U6	ec_dev_Q9LRB7	0.393	0.103	0.102
UniRef50_UPI0013CC982D	ss_cb513_1cns-B	0.460	0.230	0.206
UniRef50_A0A8C5M366	ss_cb513_1tcr-A	0.378	0.493	0.391
UniRef50_UPI001FF8C0CF	ec_train_Q2JQ67	0.339	0.908	0.337
UniRef50_UPI001FF8C0CF	ec_dev_Q7UZK9	0.369	0.771	0.278
UniRef50_UPI001FF8C0CF	ec_dev_A0B7E1	0.344	0.844	0.315
UniRef50_UPI001FF8C0CF	ec_test_B9KY71	0.397	0.761	0.275
UniRef50_UPI001FF8C0CF	ec_dev_A8MF40	0.326	0.899	0.338
UniRef50_UPI001FF8C0CF	ec_dev_Q9KC32	0.340	0.835	0.308
UniRef50_UPI001FF8C0CF	ec_test_Q7UA33	0.375	0.807	0.291
UniRef50_UPI001FF8C0CF	ec_dev_B9MRD1	0.315	0.945	0.373
UniRef50_UPI001FF8C0CF	ec_train_Q04U80	0.321	0.798	0.296
UniRef50_UPI001FF8C0CF	ec_test_Q053P3	0.321	0.798	0.296
UniRef50_UPI001FF8C0CF	ec_test_B1I383	0.318	0.807	0.299
UniRef50_UPI001FF8C0CF	ec_train_C0QT41	0.304	0.835	0.314
UniRef50_UPI001FF8C0CF	ec_dev_Q72U22	0.333	0.798	0.283
UniRef50_UPI001FF8C0CF	ec_train_Q7VRT1	0.315	0.844	0.315
UniRef50_UPI001FF8C0CF	ec_dev_B0C142	0.348	0.780	0.293
UniRef50_UPI001FF8C0CF	ec_dev_Q72K27	0.337	0.697	0.258
UniRef50_UPI001FF8C0CF	ec_dev_Q255G0	0.320	0.688	0.255
UniRef50_A0A1F5H7V9	ss_cb513_1mla-A	0.309	0.841	0.900
UniRef50_A0AA88CR22	pg_CP2C9_HUMAN_Amorosi_2021_activity	0.335	0.880	0.296
UniRef50_UPI0038182279	ss_cb513_8adh-A	0.300	0.898	0.508
UniRef50_B8LBZ3	ss_cb513_1fkf-A	0.458	0.980	0.841
UniRef50_A0A835DHJ6	ec_dev_Q5XAJ9	0.327	0.745	0.218
UniRef50_A0A835DHJ6	ec_test_Q1J5E4	0.327	0.745	0.217
UniRef50_A0A835DHJ6	ec_train_O66746	0.343	0.468	0.130
UniRef50_UPI0018866296	ss_cb513_1il8-A	0.432	0.358	0.931
UniRef50_UPI0021509741	contact_test_TBM#T0893	0.424	0.444	0.975
UniRef50_UPI0026333DBD	ss_cb513_1pnt-A	0.396	0.930	0.701
UniRef50_A0A8S1U7X2	ec_train_Q6NRX0	0.392	0.103	0.116
UniRef50_A0A8S1U7X2	ec_dev_E9QAU8	0.333	0.103	0.133
UniRef50_A0A8S1U7X2	ec_dev_P0CH30	0.370	0.109	0.145
UniRef50_A0A8S1U7X2	ec_test_P93823	0.380	0.101	0.121
UniRef50_A0A8S1U7X2	ec_test_Q67YI6	0.387	0.099	0.109
UniRef50_A0A8S1U7X2	ec_test_Q9SRM0	0.346	0.099	0.285
UniRef50_A0A8S1U7X2	ec_dev_Q9SLC4	0.380	0.101	0.212
UniRef50_A0A8S1U7X2	ec_test_Q9M0R5	0.323	0.131	0.174
UniRef50_A0A8S1U7X2	ec_dev_Q6GPV5	0.315	0.133	0.436
UniRef50_A0A8S1U7X2	ec_test_Q5Z880	0.425	0.095	0.078
UniRef50_A0A8S1U7X2	ec_train_Q9LW77	0.425	0.095	0.079
UniRef50_A0A8S1U7X2	ec_test_Q6NML0	0.333	0.135	0.280
