src,tgt
c1ccc2c(c1)C(=O)N(OCC=C(C)C)C2=O.[Na+].[Na+].O.S(=O)(=O)([O-])S(=O)(=O)[O-].O1CCCC1.[N+]1(C)([O-])CCOCC1.CC(C)(C)O,c1ccc2c(c1)C(=O)N(OCC(O)C(C)(C)O)C2=O
O.O=S(=O)([O-])S(=O)(=O)[O-].CC(C)(C)O.c1cccc2c1C(=O)N(OCC=C(C)C)C2=O.C1COCC[N+]1(C)[O-].[Na+].[Na+].C1CCCO1,c1cccc2c1C(=O)N(OCC(O)C(C)(C)O)C2=O
CC(C)(O)C#Cc1c[nH]c2ncnc(Cl)c12.CCOCC.c1c[nH]cn1.C[Si](C)(C)Cl,CC(C)(C#Cc1c[nH]c2ncnc(Cl)c12)O[Si](C)(C)C
C(C)OCC.n1cnc2[nH]cc(C#CC(C)(C)O)c2c1Cl.Cl[Si](C)(C)C.[nH]1ccnc1,n1cnc2[nH]cc(C#CC(C)(C)O[Si](C)(C)C)c2c1Cl
C(#CC(C)(C)O)c1c[nH]c2ncnc(Cl)c12.C(C)OCC.c1c[nH]cn1.Cl[Si](C)(C)C,C(#CC(C)(C)O[Si](C)(C)C)c1c[nH]c2ncnc(Cl)c12
C[Si](C)(C)Cl.c1c[nH]cn1.[nH]1cc(C#CC(C)(C)O)c2c(Cl)ncnc12.O(CC)CC,[nH]1cc(C#CC(C)(C)O[Si](C)(C)C)c2c(Cl)ncnc12
c1cnc[nH]1.C[Si](C)(C)Cl.CCOCC.CC(C)(O)C#Cc1c[nH]c2ncnc(Cl)c12,CC(C)(C#Cc1c[nH]c2ncnc(Cl)c12)O[Si](C)(C)C
CC(C)(C)[O-].O=C(C=Cc1ccccc1)C=Cc1ccccc1.[Pd].O=C(C=Cc1ccccc1)C=Cc1ccccc1.CNc1ccccc1.[Pd].C1CCOC1.COC1OC(COCc2ccccc2)C(OCc2ccc(Cl)cc2)C(OCc2ccc(Br)cc2)C1OCc1ccc(I)cc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.[Na+],COC1OC(COCc2ccccc2)C(OCc2ccc(Cl)cc2)C(OCc2ccc(Br)cc2)C1O
c1ccccc1C=CC(=O)C=Cc1ccccc1.c1cccc(NC)c1.c1cccc(C=CC(=O)C=Cc2ccccc2)c1.C1CCCO1.[Na+].Brc1ccc(COC2C(OCc3ccc(Cl)cc3)C(COCc3ccccc3)OC(OC)C2OCc2ccc(I)cc2)cc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.CC(C)(C)[O-].[Pd].[Pd],Brc1ccc(COC2C(O)C(OC)OC(COCc3ccccc3)C2OCc2ccc(Cl)cc2)cc1
C(C)(C)(C)[O-].c1cc(Br)ccc1COC1C(OCc2ccc(Cl)cc2)C(COCc2ccccc2)OC(OC)C1OCc1ccc(I)cc1.C1CCCO1.[Na+].c1ccccc1C=CC(=O)C=Cc1ccccc1.c1ccccc1C=CC(=O)C=Cc1ccccc1.[Pd].c1cccc(NC)c1.[Pd].c1(C=CC(=O)C=Cc2ccccc2)ccccc1,c1cc(Br)ccc1COC1C(O)C(OC)OC(COCc2ccccc2)C1OCc1ccc(Cl)cc1
[Pd].c1cccc(NC)c1.C1CCCO1.c1cccc(C=CC(=O)C=Cc2ccccc2)c1.c1cccc(C=CC(=O)C=Cc2ccccc2)c1.CC(C)(C)[O-].c1(COC2C(OCc3ccc(Cl)cc3)C(COCc3ccccc3)OC(OC)C2OCc2ccc(I)cc2)ccc(Br)cc1.C(=CC(=O)C=Cc1ccccc1)c1ccccc1.[Pd].[Na+],c1(COC2C(O)C(OC)OC(COCc3ccccc3)C2OCc2ccc(Cl)cc2)ccc(Br)cc1
[Pd].[Na+].c1ccccc1C=CC(=O)C=Cc1ccccc1.c1ccccc1NC.C1(OCc2ccc(Cl)cc2)C(COCc2ccccc2)OC(OC)C(OCc2ccc(I)cc2)C1OCc1ccc(Br)cc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.C(C)(C)(C)[O-].[Pd].C1CCCO1.c1cccc(C=CC(=O)C=Cc2ccccc2)c1,C1(OCc2ccc(Cl)cc2)C(COCc2ccccc2)OC(OC)C(O)C1OCc1ccc(Br)cc1
COC=CCc1ccc(-c2ccc(Br)cc2)nc1.O=CCc1ccc(-c2ccc(Br)cc2)nc1,O=CCCc1ccc(-c2ccc(Br)cc2)nc1
c1(Br)ccc(-c2ccc(CC=O)cn2)cc1.C(=COC)Cc1ccc(-c2ccc(Br)cc2)nc1,C(C=O)Cc1ccc(-c2ccc(Br)cc2)nc1
C(=COC)Cc1ccc(-c2ccc(Br)cc2)nc1.c1(CC=O)ccc(-c2ccc(Br)cc2)nc1,C(C=O)Cc1ccc(-c2ccc(Br)cc2)nc1
O=CCc1ccc(-c2ccc(Br)cc2)nc1.c1(CC=COC)ccc(-c2ccc(Br)cc2)nc1,c1(CCC=O)ccc(-c2ccc(Br)cc2)nc1
c1(CC=COC)ccc(-c2ccc(Br)cc2)nc1.c1cc(Br)ccc1-c1ccc(CC=O)cn1,c1(CCC=O)ccc(-c2ccc(Br)cc2)nc1
NCCc1cccc(C(F)(F)F)c1.F[B-](F)(F)F.CCN(C(C)C)C(C)C.CN(C)C=O.O.CN(C)C(On1nnc2ccccc21)=[N+](C)C.CCCC(C)(C)c1ccc(C(=O)O)cc1,CCCC(C)(C)c1ccc(C(=O)NCCc2cccc(C(F)(F)F)c2)cc1
C[N+](C)=C(On1nnc2ccccc21)N(C)C.CN(C)C=O.O.F[B-](F)(F)F.c1ccc(C(F)(F)F)cc1CCN.CC(C)(CCC)c1ccc(C(=O)O)cc1.C(C)(C)N(CC)C(C)C,CC(C)(CCC)c1ccc(C(=O)NCCc2cccc(C(F)(F)F)c2)cc1
O.F[B-](F)(F)F.c1(C(F)(F)F)cccc(CCN)c1.CC(C)N(CC)C(C)C.c1ccc2nnn(OC(N(C)C)=[N+](C)C)c2c1.c1cc(C(C)(C)CCC)ccc1C(=O)O.CN(C)C=O,c1cc(C(C)(C)CCC)ccc1C(=O)NCCc1cccc(C(F)(F)F)c1
