src,tgt
C(#C)CC(C)C.CC(=O)OCC.Cl[Pd]Cl.[Cu]I.N(CC)(CC)CC.c1cccc(P(c2ccccc2)c2ccccc2)c1.c12cnn(C3CCCCO3)c1ccc(Br)c2.c1cccc(P(c2ccccc2)c2ccccc2)c1,c12cnn(C3CCCCO3)c1ccc(C#CCC(C)C)c2
CCOC(=O)N1CCc2nc3ccccc3c(OC)c2CC1.Cl,N1CCc2nc3ccccc3c(OC)c2CC1
C(CCBr)C(=O)OC.c1cc2c(cc1C)nc(N)c1ncc(CCc3ccc(O)cc3)cc12,c1cc2c(cc1C)nc(N)c1ncc(CCc3ccc(OCCCC(=O)OC)cc3)cc12
N(Cc1ccccc1)C(=O)c1sc(N)nc1C.N#Cc1ccc(C(=O)Cl)cc1,N(Cc1ccccc1)C(=O)c1sc(NC(=O)c2ccc(C#N)cc2)nc1C
CN(C)CCCN=C=NCC.n1n[nH]c2cccc(O)c12.O.C(CC)CCCCNCCc1csc(SC(C)(C)C(=O)OC(C)(C)C)n1.CN(C)C=O.[nH]1c(C(=O)O)cc2cc(Cl)ccc12,C(CC)CCCCN(CCc1csc(SC(C)(C)C(=O)OC(C)(C)C)n1)C(=O)c1cc2cc(Cl)ccc2[nH]1
C[S-].S(C)(C)=O.O.c1(F)ccc(-c2cc(C(C)C)nc(N)n2)c2ccccc12.[Na+].C[S-],c1(SC)ccc(-c2cc(C(C)C)nc(N)n2)c2ccccc12
O=C(O)C(F)(F)F.CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NCc3ccc(OC)cc3)cc21,CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(N)cc21
CN(C)C=O.C(=O)(Nc1ncn(-c2ncc(OC)c3c(C(=O)C(=O)O)c[nH]c23)n1)C(C)(C)C.C1CN(c2nnnn2-c2ccccn2)CC[NH2+]1.CC(C)N(CC)C(C)C.n1nc2ccccc2n1OC(N(C)C)=[N+](C)C.[Cl-].[B-](F)(F)(F)F,C(=O)(Nc1ncn(-c2ncc(OC)c3c(C(=O)C(=O)N4CCN(c5nnnn5-c5ccccn5)CC4)c[nH]c23)n1)C(C)(C)C
C1CCCO1.N#N.N(CC)(CC)CC.C(CCCCCCCCCCC)OC(=O)NS(=O)(=O)Cl.CC(C)c1cccc(C(C)C)c1O,C(CCCCCCCCCCC)OC(=O)NS(=O)(=O)Oc1c(C(C)C)cccc1C(C)C
c1cc2c(cc1C(O)c1cc(OC)cc(OC)c1)OCCO2.C1COc2ccc(Br)cc2O1.C([Li])CCC.c1c(C=O)ccc2c1OCCO2,c1c(C(O)c2ccc3c(c2)OCCO3)ccc2c1OCCO2
CCCC(=O)Cl.C1CCOC1.C=CCN,CCCC(=O)NCC=C
N(C)(C)C=O.O=C(OC(C)(C)C)N1C2CCC1CC(=CCO)C2.C1CC1CBr.[H-].[Na+],O=C(OC(C)(C)C)N1C2CCC1CC(=CCOCC1CC1)C2
CCOC(=O)NC1CCC=C(C#Cc2ccccc2)C1.[H-].CI.[Na+].CN(C)C=O.C1CCOC1,CCOC(=O)N(C)C1CCC=C(C#Cc2ccccc2)C1
Sc1[nH]c(=O)n(Cc2ccccc2)c(=O)c1C.CN(C)C=O.c1ccccc1-c1cccc(CBr)c1,S(Cc1cccc(-c2ccccc2)c1)c1[nH]c(=O)n(Cc2ccccc2)c(=O)c1C
O.c1cccc(CN2CCC(Br)C2)c1.c1(S)ccccc1.CS(C)=O,c1cccc(CN2CCC(Sc3ccccc3)C2)c1
CN(C)C=O.[Na+].[OH-].O.c1cccc2c1C=Cn1c(n[nH]c1=O)C2.CI,c1cccc2c1C=Cn1c(nn(C)c1=O)C2
C(C)N(CC)CC.ClCCl.c12cc(Br)cnc1c(Cl)c([N+](=O)[O-])cn2.OC(C)(C)CN,c12cc(Br)cnc1c(NCC(C)(C)O)c([N+](=O)[O-])cn2
C1COCCO1.C(c1ccnc(Cl)c1)N1C(=O)N(c2ccc3c(c2)N(C(C)=O)CC3(C)C)C(=O)C1(C)C.Cl,C(c1ccnc(Cl)c1)N1C(=O)N(c2ccc3c(c2)NCC3(C)C)C(=O)C1(C)C
O.Cl.C1(CS)CCC2CC1C2(C)C.[OH-].O=C(O)C(C)Cl.[K+],C1(CSC(C)C(=O)O)CCC2CC1C2(C)C
CC(O)c1ccccn1.CC(NCc1ccc(Cl)c(O)c1)c1cccc(Cl)c1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.C1CCOC1.CC(C)OC(=O)N=NC(=O)OC(C)C,CC(NCc1ccc(Cl)c(OC(C)c2ccccn2)c1)c1cccc(Cl)c1
CCO.Cl.[Na+].C1CCOC1.CCOC(=O)C1(CC(=O)OC(C)(C)C)Cc2ccccc2C1.[OH-].O,OC(=O)C1(CC(=O)OC(C)(C)C)Cc2ccccc2C1
O.OCC.C1(CCN2C(=O)c3ccccc3C2=O)CCN(Cc2ccc(F)cc2)CC1.NN,C1(CCN)CCN(Cc2ccc(F)cc2)CC1
C(C)N(CC)CC.c1(SC=CC(=O)Cl)ccccc1.c1(C)cccc(N)c1.C1CCOC1,c1(SC=CC(=O)Nc2cccc(C)c2)ccccc1
C(C)(C)=O.c1(NC(C)=O)cccc(C2OCCO2)c1.c1cc(C)ccc1S(=O)(=O)O,c1(NC(C)=O)cccc(C=O)c1
OC.n1nc(S)n(CC(=O)O)n1,n1nc(S)n(CC(=O)OC)n1
[K+].N(C)(C)C=O.O=Cc1cccc(OC)c1OC(C(=O)OC)C(C)C.CC(C)(C)[O-].CC(=O)O,O=C1c2cccc(OC)c2OC1(C(=O)OC)C(C)C
N(C)(C)c1ccncc1.ClCCl.O=S(N)(=O)C(F)(F)F.O=C(C)OCC.c1c(Cl)cccc1C(OCc1ccc(Cl)cc1)n1nc(CCC(=O)F)cc1C,c1c(Cl)cccc1C(OCc1ccc(Cl)cc1)n1nc(CCC(=O)NS(=O)(=O)C(F)(F)F)cc1C
Clc1ccc2c(c1)S(=O)(=O)NC2=O.Cl.CC(C)O,Clc1ccc(C(=O)OC(C)C)c(S(N)(=O)=O)c1
O.Clc1ccc(-c2nc(C)n(C(C)=O)n2)cc1,Clc1ccc(-c2n[nH]c(C)n2)cc1
Cl.O(CC)CC.C(=O)c1cc(C)cc(OCC(=O)OCC)c1.OC.[Na+].[OH-].C(C)(=O)OCC,C(=O)c1cc(C)cc(OCC(=O)O)c1
C(C)(=O)[O-].c1(C(=N)c2ccccc2)ccccc1.O=C(C)OCC.CC(=O)[O-].[Pd+2].c1ccc(C)cc1.C(CC)N(CCC)c1ccnc(Cl)c1.C(C)(C)(C)[O-].[Na+],c1(C(=Nc2cc(N(CCC)CCC)ccn2)c2ccccc2)ccccc1
c1(CC(Br)CC)cccc(OC)c1.CCCC[Li].N(C)(C)P(=O)(N(C)C)N(C)C.c1(CC(=O)O)ccccc1.O1CCCC1,c1(CC(CC)C(C(=O)O)c2ccccc2)cccc(OC)c1
CCOCCn1cc(C2CCN(C(=O)OCC)CC2)c2ccccc21.[OH-].[K+].CC(C)O,CCOCCn1cc(C2CCNCC2)c2ccccc21
Cl.c12cc(F)c(C=C)cc1n(CC)cc(C(=O)OCC)c2=O.C1CCCO1,c12cc(F)c(C=C)cc1n(CC)cc(C(=O)O)c2=O
[Br-].O(CC)CC.[K+].[F-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.n1c(Cl)cnc(C=O)c1OC(C)(C)C.N#CC.O1CCOCCOCCOCCOCCOCC1,n1c(F)cnc(C=O)c1OC(C)(C)C
CC1CCC(C(=O)NCCc2ccccc2)CC1.O,CC1CCC(C2NCCc3ccccc32)CC1
ClC(C)=O.c1([Si](C)(OCC)OCC)cccc(C(F)(F)C(F)(F)OC(F)(F)F)c1.[Cl-],c1([Si](C)(Cl)Cl)cccc(C(F)(F)C(F)(F)OC(F)(F)F)c1
O.c1(C(=O)N=c2cc(C(C)(C)C)n(C)n2CC2CCCO2)cc(C(F)(F)F)ccc1F.CC(C)(C)[O-].O1CCCC1.[Na+].OCC(F)F,c1(C(=O)N=c2cc(C(C)(C)C)n(C)n2CC2CCCO2)cc(C(F)(F)F)ccc1OCC(F)F
Cc1ccc(S(=O)(=O)Cl)cc1.[Li].O(C)c1ccc2c(c1)C(=O)CCC2.C1CCCO1.CC(C)NC(C)C,O(C)c1ccc2c(c1)C(=O)C(Cl)CC2
Brc1ccc(OCc2ccccc2)nc1.[Cl-].[Li]CCCC.C1CCOC1.CCCCCC.CCC=O.[NH4+],c1(C(O)CC)ccc(OCc2ccccc2)nc1
C1CN(c2ccc(N)cc2)CCN1C.N1C(=O)C(=COC)c2cc(Br)ccc2C1=O.N(C)(C)C=O,N1C(=O)C(=CNc2ccc(N3CCN(C)CC3)cc2)c2cc(Br)ccc2C1=O
c1ccncc1.CC1CC(C(=O)O)c2ccccc2N1C(=O)c1ccc(C(F)(F)F)cc1.CCN=C=NCCCN(C)C.CCNc1ccc(Cl)cc1,CC1CC(C(=O)N(CC)c2ccc(Cl)cc2)c2ccccc2N1C(=O)c1ccc(C(F)(F)F)cc1
O.O=C(OC(C)(C)C)N1CCC(N)CC1.C(C)(C)N(CC)C(C)C.O=S(C)C.Fc1ccc(-c2nc3sccn3c2-c2ccnc(S(C)(=O)=O)n2)cc1,Fc1ccc(-c2nc3sccn3c2-c2ccnc(NC3CCN(C(=O)OC(C)(C)C)CC3)n2)cc1
CC(C)(C)OC(=O)NC(C)C=O.[Pd].CC(O)CN.OC,CC(C)(C)OC(=O)NC(C)CNCC(C)O
[C].c12c(cccc1[N+](=O)[O-])C(C(=O)Oc1ccc(C(=O)OCC)cc1)CCC2.[Pd].O(CC)C(C)=O,c12c(N)cccc1C(C(=O)Oc1ccc(C(=O)OCC)cc1)CCC2
C(Oc1ccn(CCc2ccc(CO)cc2)c(=O)c1)c1ccco1.C(Cl)Cl.BrP(Br)Br,C(Oc1ccn(CCc2ccc(CBr)cc2)c(=O)c1)c1ccco1
COc1c(C(C)C)cc(C=O)cc1C(C)C.Cc1c(Cl)ccc2c1CC(=O)N2,COc1c(C(C)C)cc(C=C2C(=O)Nc3ccc(Cl)c(C)c32)cc1C(C)C
C1CCCN1CCCl.S(C)(C)=O.[Cs+].O.[O-]C(=O)[O-].Cl.c12ccc(Br)cc1c(C)n[nH]2.[Cs+],c12ccc(Br)cc1c(C)nn2CCN1CCCC1
[Cl-].[Na+].C1CCOC1.c1cccc(F)c1C(C)c1cc(Cl)ncn1.[NH4+].C(#CC)CO.[H-],c1cccc(F)c1C(C)c1cc(OCC#CC)ncn1
F[B-](F)(F)F.O1CCOCC1.n1c(-c2ccc(F)cc2)c(-c2ccnc(SC)n2)n2cc(Cl)ncc12.[O-]C(=O)[O-].O.CC(C)(C)P(C(C)(C)C)C(C)(C)C.[Na+].[Na+],n1c(-c2ccc(F)cc2)c(-c2ccnc(SC)n2)n2cc(CC)ncc12
C(C)CCC=O.[Na+].OC.N#C[BH3-].c1(C#N)[nH]cnc1N,c1(C#N)[nH]cnc1NCCCCC
[Cl-].Cl.o1c(CC)cc2ccccc12.[Cl-].[Al+3].ClCC(Cl)(Cl)Cl.[Cl-].C1(=O)OC(=O)CC1=C,o1c(CC)c(C(=O)CC(=C)C(=O)O)c2ccccc12
c1cc(OCC(F)(F)F)ccc1[N+](=O)[O-].[H][H].C(Cl)Cl,c1cc(OCC(F)(F)F)ccc1N
C1CNCCO1.N#[C-].[K+].c1(C)cccc(C=O)c1.c1cc(S(=O)(=O)O)ccc1C,c1(C)cccc(C(C#N)N2CCOCC2)c1
[Br-].CC(=O)OCC.C1CC(n2c(=O)c(Cc3ccc(-c4ccccc4C#N)cc3)c(CCC)n3nccc23)CCC1OCC(=O)N(C)OC.CC(C)[Mg+].C1CCCO1,C1CC(n2c(=O)c(Cc3ccc(-c4ccccc4C#N)cc3)c(CCC)n3nccc23)CCC1OCC(O)C(C)C
N#CC.c1(C#N)cc(F)c(Cl)nc1Cl.C(C)N(CC)CC.N(OC)C(=O)c1ccc(C)c(N)c1,N(OC)C(=O)c1ccc(C)c(Nc2nc(Cl)c(F)cc2C#N)c1
[H-].[Na+].C(I)C(C)C.c1ccc2c(-c3ccc(OC)cc3OC)n[nH]c2c1F,c1ccc2c(-c3ccc(OC)cc3OC)n(CC(C)C)nc2c1F
C1(C2CCCN2c2nc3cc(F)c(F)cc3cc2CO)CCC(COCc2ccccc2)CC1.S(C)(=O)(=O)Cl.C(C)(=O)OCC.O.Cc1ccccc1.CC(C)N(CC)C(C)C,C1(C2CCCN2c2nc3cc(F)c(F)cc3cc2CCl)CCC(COCc2ccccc2)CC1
OB(O)c1cncnc1.COc1c(C)cc(C2(c3cccc(Br)c3)N=C(N)c3c(F)cccc32)cc1C#N,COc1c(C)cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc1C#N
Clc1nnnn1C.[Na+].[OH-].c1cccc(C(=O)CCCCl)c1.OCC.C(N)(N)=S,c1cccc(C(=O)CCCSc2nnnn2C)c1
c1ccccc1N(C)C=O.c1ccnc(N)c1,c1ccccc1N(C)C=Nc1ccccn1
[Cs+].[Cs+].O=C(CCS)OC.[Cl-].c1ccccc1.O.[O-]C(=O)[O-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.CC(=O)OC1C(OCCBr)OC(COC(C)=O)C(OC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C1OC(C)=O,CC(=O)OC1C(OCCSCCC(=O)OC)OC(COC(C)=O)C(OC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C1OC(C)=O
[H-].[Na+].C1CCOC1.BrCc1ccccc1.CN(CC(O)CN(C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,CN(CC(CN(C)C(=O)OC(C)(C)C)OCc1ccccc1)C(=O)OC(C)(C)C
[Na+].O.[O-]N=O.Nc1cc(=O)n(C)c(=O)n1CC(=C)C.Cl,Nc1c(N=O)c(=O)n(C)c(=O)n1CC(=C)C
C(C)O.P(Cl)(Cl)Cl.c1(C(Cl)S(=O)(=O)c2cccc[n+]2[O-])cc(C)ccc1C.C(Cl)(Cl)Cl,c1(C(Cl)S(=O)(=O)c2ccccn2)cc(C)ccc1C
C1CCCO1.c1(N)c(C(=O)c2ccccc2)cccc1C(SC)C(=O)N1CCOCC1,c1(N)c(CC(=O)N2CCOCC2)cccc1C(=O)c1ccccc1
c1cccc(-c2cccc(CN)c2)c1.Br.c1(-c2ccc(C=O)cc2)nc(CCCCCCCC)no1,c1(-c2ccc(CNCc3cccc(-c4ccccc4)c3)cc2)nc(CCCCCCCC)no1
C1CCCO1.Cl.O.BrCc1ccccc1.n1oc(C)c(C(=O)O)c1-c1ccccc1.C(CC)CCC,n1oc(CCc2ccccc2)c(C(=O)O)c1-c1ccccc1
[Na+].CO.[OH-].CC1(C)C2CC(Nc3cnn(CC(=O)NCc4ccncc4OCCOC(=O)c4ccccc4)c(=O)c3Cl)C(C)C1C2,CC1(C)C2CC(Nc3cnn(CC(=O)NCc4ccncc4OCCO)c(=O)c3Cl)C(C)C1C2
[OH-].C(C)O.[OH-].[Pd+2].C(NC(C)C)c1coc(C(CCCC2CCCCC2)CC(=O)NOCc2ccccc2)n1,C(NC(C)C)c1coc(C(CCCC2CCCCC2)CC(=O)NO)n1
C(=O)(OC(C)(C)C)C(C(C)C(NC(=O)Nc1ccccc1)C(=O)OC(C)(C)C)[N+](=O)[O-].O=C(C)OCC,C(=O)(OC(C)(C)C)C(N)C(C)C(NC(=O)Nc1ccccc1)C(=O)OC(C)(C)C
[K+].[Cu]I.c1c(Br)ccc(Cl)c1C(=O)NCCc1ccccc1Cl.[O-]C(=O)[O-].N1CCCCC1=O.C1COCCO1.[K+],c1c(N2CCCCC2=O)ccc(Cl)c1C(=O)NCCc1ccccc1Cl
[K+].[K+].C(=O)(O)c1ccc(S(=O)(=O)Cl)cc1.O=C([O-])[O-].C(Cl)Cl.O=C(OC)c1ccccc1N,C(=O)(O)c1ccc(S(=O)(=O)Nc2ccccc2C(=O)OC)cc1
C1(S(=O)(=O)NC(=O)C2([NH3+])CC2C=C)CC1.F[P-](F)(F)(F)(F)F.n1(OC(N(C)C)=[N+](C)C)nnc2cccnc21.[Cl-].CC(C)N(CC)C(C)C.N(C)(C)C=O.c12cccc(c1)COC1CC(C(=O)O)N(C1)C(=O)C(C1CCCCC1)NCCCCC=Cc1cccc-2c1,c12cccc(c1)COC1CC(C(=O)NC3(C(=O)NS(=O)(=O)C4CC4)CC3C=C)N(C1)C(=O)C(C1CCCCC1)NCCCCC=Cc1cccc-2c1
CCO.Cc1noc(C)c1Cn1cc(N2C(=O)CN(Cc3cccc(C=O)c3)C2=O)cn1,Cc1noc(C)c1Cn1cc(N2C(=O)CN(Cc3cccc(CO)c3)C2=O)cn1
O.N(C)(C)CC1C2CCC(C2)C1c1ccc2cc(OC)ccc2c1.N(C)(C)C=O,N(C)(C)CC1C2CCC(C2)C1c1ccc2cc(O)ccc2c1
c1c(C2CC2)ccc(N2CCNCC2)c1C.c1cc(C(=O)O)cnc1Br.O.CO,c1c(C2CC2)ccc(N2CCN(C(=O)c3ccc(Br)nc3)CC2)c1C
ClCCl.CC(C)N(C(=N)OC(C)(C)C)C(C)C.[Cu]Cl.O1C(CC(=O)O)CC(c2ccc(C#N)cc2)N1C,O1C(CC(=O)OC(C)(C)C)CC(c2ccc(C#N)cc2)N1C
Clc1ccc2c(Cl)ccnc2c1.N.CCN1CCCC(NS(=O)(=O)c2ccc(N)cc2)C1.Cl,CCN1CCCC(NS(=O)(=O)c2ccc(Nc3ccnc4cc(Cl)ccc34)cc2)C1
C(N)CO.c1ccccc1C.CC1(C)CC(NC(=O)C(=O)OC)CC(C)(C)N1OC1CCCCC1,CC1(C)CC(NC(=O)C(=O)NCCO)CC(C)(C)N1OC1CCCCC1
N#CCc1c2ccccc2cc2ccccc12.[OH-].[NH4+].N.CCO,NCCc1c2ccccc2cc2ccccc12
COc1cc(F)c(F)cc1-c1ccc(OCc2ccc3ccn(CC(=O)OCC)c3c2)cc1.C(Oc1ccc(-c2cc(F)c(F)cc2OC)cc1)c1ccc2ccn(CCC(=O)O)c2c1,COc1cc(F)c(F)cc1-c1ccc(OCc2ccc3ccn(CC(=O)O)c3c2)cc1
O.O=C1CCC(=O)N1OC(=O)CCCCCCCCCCCCCCCCC.Cl.CCN(CC)CC.CC(C)=O.C(CCCN)C(N)C(=O)O,C(=O)(CCCCCCCCCCCCCCCCC)NCCCCC(N)C(=O)O
[Na+].C(=O)(O)C(N)CCCc1ccccc1.OC(=O)c1cccc(C)c1.[OH-].[Cl-].O,C(=O)(O)C(CCCc1ccccc1)NC(=O)c1cccc(C)c1
C(C)OC(C)=O.c1(Br)cnc2c(c1)C(Oc1cccc(Cl)c1)CCN2.C(CC)CCC.C1(C)(C)OB(c2ccnc(N3CCN(C)CC3)c2)OC1(C)C,c1(-c2cnc3c(c2)C(Oc2cccc(Cl)c2)CCN3)ccnc(N2CCN(C)CC2)c1
Cl.c1cc(OCC#CC)ccc1S(=O)(=O)CC(=O)OCC.CC(C)N(CCCl)CCCl,c1cc(OCC#CC)ccc1S(=O)(=O)C1(C(=O)OCC)CCN(C(C)C)CC1
O=S(=O)(O)O.Cc1ccc2nc(-c3ccccc3)n(-c3ccccc3)c2c1.[NH4+].[Ce].O=C([O-])O.O=[N+]([O-])[O-].[Na+],C(=O)c1ccc2nc(-c3ccccc3)n(-c3ccccc3)c2c1
CO.C1CCCO1.[Fe].[NH4+].[Cl-].O=C(C)Nc1ccc(Sc2cc(O)c(C)cc2[N+](=O)[O-])cc1.O,O=C(C)Nc1ccc(Sc2cc(O)c(C)cc2N)cc1
C1CCOC1.C(#N)C=C.O.C1(CCN2CCC(Nc3nc4ccccc4[nH]3)CC2)(c2ccc(F)c(F)c2)CCN(C(=O)c2cc(OC)c(OC)c(OC)c2)C1.C(C)C([Li])C,C1(CCN2CCC(Nc3nc4ccccc4n3CCC#N)CC2)(c2ccc(F)c(F)c2)CCN(C(=O)c2cc(OC)c(OC)c(OC)c2)C1
[Na+].[Na+].O=S([O-])([O-])=S.O(C)c1cccc(CO)c1.[Na+].O(CC)CC.S(=O)([O-])O.[Na+].[Br+2]([O-])([O-])[O-],O(C)c1cc(CO)ccc1Br
O(Cc1cc2cc(OCc3ccccc3)ccc2[nH]1)C(C)=O.C(C)(C)(C)c1ccc(CBr)cc1,O(Cc1cc2cc(OCc3ccccc3)ccc2n1Cc1ccc(C(C)(C)C)cc1)C(C)=O
c1cccc(C(O)c2c(Cl)nc(Cl)nc2Nc2ccccc2S(=O)(=O)C(C)C)c1.c1cccc[nH+]1.[nH+]1ccccc1.ClCCl.[Cr](=O)(=O)([O-])O[Cr](=O)(=O)[O-],c1cccc(C(=O)c2c(Cl)nc(Cl)nc2Nc2ccccc2S(=O)(=O)C(C)C)c1
[Na+].[OH-].FC(F)(F)c1ccc(CC(C(=O)OCC)C(O)c2ccc(F)c(F)c2)cc1.Cl.CO,FC(F)(F)c1ccc(CC(C(=O)O)C(O)c2ccc(F)c(F)c2)cc1
CC1CCN(C2(OCC)OCCO2)CC1=O.Cl.C1CCOC1,CC1CCN(C(=O)OCC)CC1=O
n1c(OC)ccc2nc(CCl)sc12.c1(Cl)ccccc1N1CCNCC1,n1c(OC)ccc2nc(CN3CCN(c4ccccc4Cl)CC3)sc12
Cl.C(C)O.[O-]C(C)=O.c1cc(Cl)ccc1ON.[Na+].FC(F)(F)S(=O)(=O)Nc1ccc(Cl)cc1C(=O)C(C)C,FC(F)(F)S(=O)(=O)Nc1ccc(Cl)cc1C(=NOc1ccc(Cl)cc1)C(C)C
[O-]C(=O)[O-].[K+].NCC(C)N.Clc1ccc(-c2c(C=O)sc(N3CCOCC3)c2C#N)c(Cl)c1.[I].[K+],Clc1ccc(-c2c(C3=NC(C)CN3)sc(N3CCOCC3)c2C#N)c(Cl)c1
C(#N)N1c2ccccc2CCc2ccccc21.C1(=O)CCC(=O)N1Br.c1ccccc1C(=O)OOC(=O)c1ccccc1.O.c1ccc(Cl)cc1,C(#N)N1c2ccccc2CC(O)c2ccccc21
O=C(C)CC(C)C.c1ccccc1COc1cccc(CC2=CC(O)CC2=O)c1.C(=C)OC(C)=O,c1ccccc1COc1cccc(CC2=CC(OC(C)=O)CC2=O)c1
O.CO.c12nc(CC)c(CNC(=O)c3cccc(C(=O)OC)c3)c(NC3CCOCC3)c1cnn2CC,c12nc(CC)c(CNC(=O)c3cccc(C(=O)O)c3)c(NC3CCOCC3)c1cnn2CC
C(c1ccccc1)n1cc(C(=O)NCc2ccc(C(=N)N)cc2)cn1.O=C(C)O.O.[K+].[K+].O(CC)C(=O)Cl.O=C(C)O.C(=O)([O-])[O-].C1CCCO1,C(c1ccccc1)n1cc(C(=O)NCc2ccc(C(N)=NC(=O)OCC)cc2)cn1
c1(C)cccc(C)c1N1CC(CC)(C(=O)OC)CC1=O.C[Si](C)(C)[N-][Si](C)(C)C.[NH4+].[Cl-].[Li+].C1CCCO1,c1(C)cccc(C)c1N1CC(CC)(C(=O)OC)C(O)C1=O
O=C[O-].[NH4+].c1ccccc1CN1CC2CN(C(=O)OC(C)(C)C)CC2C1.OCC,N1CC2CN(C(=O)OC(C)(C)C)CC2C1
c1(C(C)C)cccc(C(C)C)c1N=C=O.c1ccc(NC2(C(N)=O)CCCCC2)cn1.c1ccccc1C,c1ccc(N2C(=O)NC(=O)C23CCCCC3)cn1
c1ccccc1.O=S(=O)([O-])[O-].CCOC(C)=O.CCCC[N+](CCCC)(CCCC)CCCC.[OH-].CCCC[N+](CCCC)(CCCC)CCCC.[Na+].O=[N+]([O-])c1cccc(CBr)c1.Cc1cccc(OCC(CO)NC(=O)OC(C)(C)C)c1,Cc1cccc(OCC(COCc2cccc([N+](=O)[O-])c2)NC(=O)OC(C)(C)C)c1
c1(CN)c(-c2ccccc2Cl)c2cc(Cl)ccc2n1C.Cl.OC(=O)CNC(c1ccccc1)(c1ccccc1)c1ccccc1,C(=O)(CNC(c1ccccc1)(c1ccccc1)c1ccccc1)NCc1c(-c2ccccc2Cl)c2cc(Cl)ccc2n1C
ClCCl.C(=O)(O)C(F)(F)F.c1ccc(-c2ccc(NC(=O)OCc3ccccc3)c(=O)n2CC(=O)NC(C(=O)C(F)(F)F)C(C)C)cc1OC(C)(C)C,c1ccc(-c2ccc(NC(=O)OCc3ccccc3)c(=O)n2CC(=O)NC(C(=O)C(F)(F)F)C(C)C)cc1O
O.O(C)c1cc(F)c(F)cc1-c1ccc(OCc2ccc3cnn(CC(=O)OCC)c3c2)cc1.[OH-].O.C(C)(=O)OCC.Cl.[Li+],O(C)c1cc(F)c(F)cc1-c1ccc(OCc2ccc3cnn(CC(=O)O)c3c2)cc1
O.[Cs+].CCO.C(C)(=O)OCC.OB(O)c1cncnc1.O(C)CCOC.[O-]C(=O)[O-].C1(N)=NC(c2cccc(Br)c2)(c2ccnc(C3CC3)c2)c2cccc(F)c21.[Cs+],C1(N)=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C3CC3)c2)c2cccc(F)c21
[Cs+].CN(C)C=O.[Cs+].O.C(=O)([O-])[O-].C(C)(=O)OCC.c1(O)ccc2nc(N)c3nc4n(c3c2c1)C(C)COC4.C(#C)CBr,c1(OCC#C)ccc2nc(N)c3nc4n(c3c2c1)C(C)COC4
O=S(=O)(O)O.c1(C(=O)CCC(=O)O)ccc(F)c(N)c1.[Na+].N(=O)[O-],c1(C(=O)CCC(=O)O)ccc(F)c(O)c1
c1ccccc1CC(N)c1cccs1.C1CC(C(=O)O)C2(C)CCC3C(CC=C4NC(=O)CCC43C)C12,C1CC(C(=O)NC(Cc2ccccc2)c2cccs2)C2(C)CCC3C(CC=C4NC(=O)CCC43C)C12
[I].O=C(Cl)c1cccc(C#N)c1.C1CCCO1.Cl.[Mg].COc1ccccc1Br,O=C(c1cccc(C#N)c1)c1ccccc1OC
C(Cl)(Cl)Cl.CCN(C(C)C)C(C)C.c1(N)coc2ccccc2c1=O.C(Br)C(=O)Cl.c1ccc(C)cc1,c1(NC(=O)CBr)coc2ccccc2c1=O
[OH-].[Na+].CCN(CC)CC.CC(C)C(N)C(O)(c1ccccc1)c1ccccc1.O=C(Cl)OC(Cl)(Cl)Cl.ClCCl,CC(C)C1NC(=O)OC1(c1ccccc1)c1ccccc1
N(C(=O)CBr)c1c(C)cccc1C.C1(c2ccc(Oc3ccccc3)cc2)CCNCC1,C1(c2ccc(Oc3ccccc3)cc2)CCN(CC(=O)Nc2c(C)cccc2C)CC1
O=C(Cl)c1c(I)ccnc1O.CO,O=C(OC)c1c(I)ccnc1O
O=C(C)OC(C)=O.N1CCCC(n2c(O)c(C(=O)NCC(=O)O)c(=O)n(C3CCCCC3)c2=O)C1.OC(C)=O.CCOC(C)=O,N1(C(C)=O)CCCC(n2c(O)c(C(=O)NCC(=O)O)c(=O)n(C3CCCCC3)c2=O)C1
CCOC(=O)C(=O)Cl.COc1cccc(C(Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)C(C)N)c1,COc1cccc(C(Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)C(C)NC(=O)C(=O)OCC)c1
c1(C(c2ccc(F)cc2)N2CCNCC2)ccc(F)cc1.CC(C)N(CC)C(C)C.c1(-c2cccs2)cc(CCC=O)nn1C(C)(C)C,c1(C(c2ccc(F)cc2)N2CCN(CCCc3cc(-c4cccs4)n(C(C)(C)C)n3)CC2)ccc(F)cc1
