src,tgt
C1CCOC1.CCN(C(C)C)C(C)C.Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1.O=C(Cl)N1CCOCC1,NC(=O)N(c1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)N1CCOCC1
CCCC[B+]CCCC.CCN(CC)CC.ClCCl.O=C(CCCSc1ccccc1)N1C(=O)OCC1Cc1ccccc1.O=CCCCCc1ccccc1.O=S(=O)([O-])C(F)(F)F,O=C1OCC(Cc2ccccc2)N1C(=O)C(CCSc1ccccc1)C(O)CCCCc1ccccc1
O=C(O)c1ccccc1-c1cccs1.c1ccc(-c2ccnc(N3CC4CNCC4C3)n2)cc1,O=C(c1ccccc1-c1cccs1)N1CC2CN(c3nccc(-c4ccccc4)n3)CC2C1
BrCCCCCCBr.O.OCCCc1ncccc1OCc1ccccc1.[Na+].[OH-],BrCCCCCCOCCCc1ncccc1OCc1ccccc1
C[C@@H]1CN(c2ccc3ncn([C@H](C)c4ccc(Cl)cc4Cl)c3c2)CCN1C(=O)[C@H]1CCCN1C(=O)OC(C)(C)C.ClCCl.O=C(O)C(F)(F)F,C[C@@H]1CN(c2ccc3ncn([C@H](C)c4ccc(Cl)cc4Cl)c3c2)CCN1C(=O)[C@H]1CCCN1
CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(-c3ccsc3)c(N[C@H](CO)CC(C)C)n2)cc1.CC[O-].[Na+],CC(C)C[C@@H](CO)Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1-c1ccsc1
CCCCO.CCN(CC)CC.Cc1nc(N)nc(Cl)c1CCCl.NCc1ccccc1,Cc1nc(N)nc2c1CCN2Cc1ccccc1
CC(=O)OI1(OC(C)=O)(OC(C)=O)OC(=O)c2ccccc21.COc1cc(NC(=O)c2sc(-c3ccc(Cl)cc3)nc2CCO)ccc1O[Si](C(C)C)(C(C)C)C(C)C.ClCCl.[Na+].[OH-],COc1cc(-n2ccc3nc(-c4ccc(Cl)cc4)sc3c2=O)ccc1O[Si](C(C)C)(C(C)C)C(C)C
CCOP(=O)(CP(=O)(OCC)OCC)OCC.CN(C)C=O.COc1cc(COc2nn(-c3ccccc3)cc2/C=C/C=O)ccc1OCc1nc(-c2ccco2)oc1C.O.[H-].[Na+],CCOP(=O)(/C=C/C=C/c1cn(-c2ccccc2)nc1OCc1ccc(OCc2nc(-c3ccco3)oc2C)c(OC)c1)OCC
CCCCCCCCc1ccc(C(=O)Cl)cc1.CCCCCCCCc1ccc(C(=O)N=C=S)cc1.CCCCCCCCc1ccc(C(=O)O)cc1.CCO.COc1cc2nccc(Oc3ccc(N)cc3)c2cc1OC.Cc1ccccc1.O=S(Cl)Cl,CCCCCCCCc1ccc(C(=O)NC(=S)Nc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cc2)cc1
C1CCNCC1.CCOC(=O)C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C(=O)O,CCOC(=O)C=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C(=O)N1CCCCC1
NC(=O)c1cnc(Cl)c2c1[nH]c1ccccc12.[NH4+].[OH-],NC(=O)c1cnc(N)c2c1[nH]c1ccccc12
COc1cc(-c2cn(C3CCOCC3)c3ncnc(N)c23)ccc1NC(=O)Oc1ccccc1.O=C1CC[C@@H](CO)N1.c1ccncc1,COc1cc(-c2cn(C3CCOCC3)c3ncnc(N)c23)ccc1NC(=O)OC[C@@H]1CCC(=O)N1
CC#N.CCOC(C)=O.O=C([O-])[O-].O=[N+]([O-])c1cnc(Cl)nc1N[C@@H]1CCOc2c(F)cccc21.[K+].c1cc2nc[nH]c2cn1,O=[N+]([O-])c1cnc(-n2cnc3ccncc32)nc1N[C@@H]1CCOc2c(F)cccc21
CCOC(C)=O.COC(=O)c1cccc([N+](=O)[O-])c1I.[Ni],COC(=O)c1cccc(N)c1I
CC1(C)CNCCO1.CC1(C)OCCn2c1nc1c(Cl)nc(Cl)nc12.CCN(CC)CC,CC1(C)CN(c2nc(Cl)nc3c2nc2n3CCOC2(C)C)CCO1
CN(C)C=O.COC(=O)CBr.O=C(Nc1cc[nH]c(=O)n1)OCc1ccccc1.O=C([O-])[O-].[K+],O=C(O)Cn1ccc(NC(=O)OCc2ccccc2)nc1=O
COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.ClCCl.O=Cc1ccccn1,COC(=O)C=Cc1ccccn1
CC(C)(C)OC(=O)N1CCC(C(=O)O)CC1.CCN(C(C)C)C(C)C.ClCCl.F[P-](F)(F)(F)(F)F.O=C(NC(CCCc1ccccc1)CCCc1ccccc1)C1CCNCC1.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CC(C)(C)OC(=O)N1CCC(C(=O)N2CCC(C(=O)NC(CCCc3ccccc3)CCCc3ccccc3)CC2)CC1
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CC(C)[Si](O[C@@H]1C=C2NC[C@H]3[C@@H]4CC(=O)C[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1)(C(C)C)C(C)C.N#N.c1ccncc1,CC(C)[Si](O[C@@H]1C=C2N(C(=O)OC(C)(C)C)C[C@H]3[C@@H]4CC(=O)C[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1)(C(C)C)C(C)C
CC(=O)OC(C)=O.Nc1nc(-c2ccccc2)c(CCO)c2ncnn12.c1ccncc1,CC(=O)OCCc1c(-c2ccccc2)nc(N)n2ncnc12
CCCI.CN(C)C=O.O=C([O-])[O-].O=C(c1c[nH]c2cc(Cl)ccc12)C(F)(F)F.[K+],CCCn1cc(C(=O)C(F)(F)F)c2ccc(Cl)cc21
BrCc1ccc2ccccc2c1.COC1(C#CCO)CCOCC1.Cn1c(=O)ccc2cc(CBr)ccc21,COC1(/C=C/COCc2ccc3c(ccc(=O)n3C)c2)CCOCC1
C1COCCO1.CC(C)(C)OC(=O)N[C@H]1COCC[C@H]1N.CCN(C(C)C)C(C)C.CCOC(C)=O.Cc1cccc(Nc2cc(Cl)nnc2C(N)=O)n1.O,Cc1cccc(Nc2cc(N[C@@H]3CCOC[C@@H]3NC(=O)OC(C)(C)C)nnc2C(N)=O)n1
CC(=O)OC[C@H]1OC(OC(C)=O)[C@H](OC(C)=O)[C@@H](N=[N+]=[N-])[C@H]1OC(C)=O.CCO.CCOCC.Cl.[Pd],COc1cc(OC)cc(C(=O)N[C@@H]2[C@@H](OC(C)=O)C(OC(C)=O)O[C@H](COC(C)=O)[C@@H]2OC(C)=O)c1
Brc1ccc2nc(NCC3CCCCC3)sc2c1.CCO.COc1ccc(S(=O)(=O)Nc2cc(B3OC(C)(C)C(C)(C)O3)cnc2Cl)cc1.O=C([O-])O.[Na+].c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,COc1ccc(S(=O)(=O)Nc2cc(-c3ccc4nc(NCC5CCCCC5)sc4c3)cnc2Cl)cc1
C1CCOC1.CCO.CCOC(=O)C(=O)c1c(C)sc(Cl)c1Br.[BH4-].[Na+],CCOC(=O)C(O)c1c(C)sc(Cl)c1Br
COC(=O)c1ccc(OCc2c(-c3ccc(Cl)cc3)noc2C)nc1.NC1CCOCC1,Cc1onc(-c2ccc(Cl)cc2)c1COc1ccc(C(=O)NC2CCOCC2)cn1
Cc1n[nH]c(=O)c2cc3ccccn3c12.O=P(Cl)(Cl)Cl.[Na+].[OH-],Cc1nnc(Cl)c2cc3ccccn3c12
CCOC(=O)C(C)Br.CN(C)C=O.O=C([O-])[O-].[K+].c1c[nH]cn1,CCOC(=O)C(C)n1ccnc1
Nc1ccc(Cc2ccccc2)cc1Br.OB(O)c1ccc(F)c(Cl)c1,Nc1ccc(Cc2ccccc2)cc1-c1ccc(F)c(Cl)c1
CN(C)C=O.Cl.O=C(O)Cc1ccncc1.On1nnc2ccccc21.c1ccc2c(c1)CCc1ccccc1C2=C1CCNCC1,O=C(Cc1ccncc1)N1CCC(=C2c3ccccc3CCc3ccccc32)CC1
Cl.[Rh].c1ccc(-c2ncc[nH]2)cc1,c1c[nH]c(C2CCCCC2)n1
C[C@H](N)C(=O)O.O=C(Cl)c1ccc([N+](=O)[O-])cc1.[Na+].[OH-],C[C@H](NC(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O
CC(C)(C)OC(=O)N1[C@H](CN)C[C@@H]2C[C@@H]21.O=C(O)c1noc2ccccc12,CC(C)(C)OC(=O)N1[C@H](CNC(=O)c2noc3ccccc23)C[C@@H]2C[C@@H]21
CCOC(=O)Cl.Nc1ccc(Oc2ccccc2)cc1.c1ccncc1,CCOC(=O)Nc1ccc(Oc2ccccc2)cc1
C1COCCO1.CC(C)(C)OC(=O)NCC1(CCO[Si](C)(C)C(C)(C)C)CCN(c2nc(Nc3ccc4c(c3)NC(=O)C(C)(C)O4)nc3ccoc23)CC1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CC(C)(C)[Si](C)(C)Cl.CC(C)(C)[Si](C)(C)OCCI.CC1(C)Oc2ccc(N)cc2NC1=O.Cl.Clc1nc(Cl)c2occc2n1.N#CC1CCN(Cc2ccccc2)CC1.OCCI,CC1(C)Oc2ccc(Nc3nc(N4CCC(CN)(CCO)CC4)c4occc4n3)cc2NC1=O
CC(C)=O.COS(=O)(=O)OC.O.O=C([O-])[O-].Oc1cc(F)ccc1F.[K+],COc1cc(F)ccc1F
N=C(NO)c1ccc(S(N)(=O)=O)cc1.O=C(O)c1cnc2ccc(-c3ccc(C(F)(F)F)cc3)cn12,NS(=O)(=O)c1ccc(-c2noc(-c3cnc4ccc(-c5ccc(C(F)(F)F)cc5)cn34)n2)cc1
CN(C)c1ccncc1.COC(=O)c1sccc1N.ClCCl.O=S(=O)(Cl)c1ccc(C(F)(F)F)cc1Br.c1ccncc1,COC(=O)c1sccc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1Br
CN(C)C=O.Fc1ccc(-n2cccc2)cc1.O=C([O-])[O-].O=P(Cl)(Cl)Cl.[K+],O=Cc1cccn1-c1ccc(F)cc1
C1CCOC1.CC(C)(C)[PH]([Pd][PH](C(C)(C)C)(C(C)(C)C)C(C)(C)C)(C(C)(C)C)C(C)(C)C.CC1=Cc2c(ccc(C)c2Br)C1[Si](C)(C)C1C(C)=Cc2c1ccc(C)c2Br.FC(F)(F)c1cc([Mg]Br)cc(C(F)(F)F)c1.[Cl-].[Zn+2],CC1=Cc2c(ccc(C)c2-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1[Si](C)(C)C1C(C)=Cc2c1ccc(C)c2-c1cc(C(F)(F)F)cc(C(F)(F)F)c1
C1COCCO1.CC(=O)Cn1cc(Br)cn1.Cc1cc(Nc2nccc(C(F)F)n2)cc(B2OC(C)(C)C(C)(C)O2)c1.ClCCl.Cl[Pd]Cl.O.O=C([O-])[O-].[Fe+2].[Na+].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,CC(=O)Cn1cc(-c2cc(C)cc(Nc3nccc(C(F)F)n3)c2)cn1
CC(C)(C)OC(=O)N1CCCCC1CONC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OCc1ccccc1.CO.[Pd],CC(C)(C)OC(=O)N1CCCCC1CONC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2O
BrB(Br)Br.COc1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1.ClCCl,Nc1nc(-c2ccco2)c2nnn(Cc3cccc(O)c3)c2n1
CC(=O)O.CCO.Cc1ccc(C=O)s1.NNC(=O)c1ccc(O)cc1,Cc1ccc(C=NNC(=O)c2ccc(O)cc2)s1
C1CCOC1.CCN=C=O.CCO.Cc1ccn2c(Cc3ccc(O)c(N)c3)c(C)nc2c1,CCNC(=O)Nc1cc(Cc2c(C)nc3cc(C)ccn23)ccc1O
CCOC(C)=O.CO.COC(=O)c1cc(C(C)=O)ccc1OC.COC(OC)N(C)C,COC(=O)c1cc(C(=O)/C=C/N(C)C)ccc1OC
CC#N.CC(C)(C)ON=O.CCOC(=O)c1cc(Cl)c(C)[nH]1.COCc1nc(N)sc1C(=O)OC,COCc1nc(Cl)sc1C(=O)OC
C1CCOC1.CC(C)(C)[Si](C)(C)O[C@@H]1C[C@@H](C=O)N(Cc2ccccc2)C1.CCCCCC.Cn1cncn1.[Li]CCCC,Cn1ncnc1C(O)[C@@H]1C[C@@H](O[Si](C)(C)C(C)(C)C)CN1Cc1ccccc1
C1CCNCC1.COc1c(C)c(C=O)c(OC)c(OC)c1OC.O=C(O)CC(=O)O.c1ccncc1,COC1=C(OC)C(OC)C(C=CC(=O)O)(OC)C=C1C
Cc1ccc(C(=O)CC(=O)C(F)(F)F)cc1C(F)(F)F.Nc1n[nH]cc1-c1cccnc1,Cc1ccc(-c2cc(C(F)(F)F)n3ncc(-c4cccnc4)c3n2)cc1C(F)(F)F
CCN(C(C)C)C(C)C.COCCOCCl.ClCCl.O=C([O-])O.[Na+].c1cn[nH]c1,COCCOCn1cccn1
CCCCC.CI.CN(C)C=O.O=C1CCCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc2N1.[H-].[Na+],CN1C(=O)CCCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21
CC(Br)OC(=O)C(C)C.CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=CCS[C@H]12)c1csc(N)n1.[I-].[Na+],CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(=O)C(C)C)=CCS[C@H]12)c1csc(N)n1
CN(C)C=O.CN1CCN(Cc2ccc(I)cc2F)CC1.Cc1c[nH]c(=O)c(C)c1.ClCCl.O.O=C([O-])[O-].[Cu]I.[K+],Cc1cc(C)c(=O)n(-c2ccc(CN3CCN(C)CC3)c(F)c2)c1
FC(F)CI.FCCBr.O=C(Nc1cccc(C2CCNCC2)n1)Nc1ccnc2c(F)cccc12,O=C(Nc1cccc(C2CCN(CC(F)F)CC2)n1)Nc1ccnc2c(F)cccc12
CCCCCCCN.CCN=C=NCCCN(C)C.CCOC(=O)CCCc1cc(C(=O)c2cccc(NC(C)C(=O)O)c2)c2ccccn12.Cl.ClCCl.On1nnc2ccccc21,CCCCCCCNC(=O)C(C)Nc1cccc(C(=O)c2cc(CCCC(=O)OCC)n3ccccc23)c1
CC(=O)c1cc(Cl)ccc1O.CCO.Cc1ccc(C=O)cc1.Cl.OO.[Na+].[OH-],Cc1ccc(-c2oc3ccc(Cl)cc3c(=O)c2O)cc1
C1CCOC1.CC(C)C(=O)Nc1cccc(C2CCN(CCCN)CC2)c1.Cc1ccc(S(=O)(=O)Cl)cc1.O,Cc1ccc(S(=O)(=O)NCCCN2CCC(c3cccc(NC(=O)C(C)C)c3)CC2)cc1
CC(C)=O.CCOC(=O)CBr.C[C@H](Nc1nccc(-n2cnc3ccccc32)n1)[C@@H]1CN(C(=O)Nc2cccc3ccccc23)CCN1.O.O=C([O-])[O-].[K+],CCOC(=O)CN1CCN(C(=O)Nc2cccc3ccccc23)C[C@H]1[C@H](C)Nc1nccc(-n2cnc3ccccc32)n1
CCOC(=O)C(=CNc1ccc(C#N)cc1Br)C(=O)OCC.c1ccc(Oc2ccccc2)cc1,CCOC(=O)c1cnc2c(Br)cc(C#N)cc2c1O
CCO.Cc1c([C@@H](O)CN2CCNCC2)ccc2c1COC2=O.Cc1cc(C2CO2)ncc1C#N,Cc1cc(C(O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ncc1C#N
C1CCC2=NCCCN2CC1.C1CCOC1.CCOC(C)=O.COC(=O)[C@H](Cc1ccc(-c2ccccc2C(=O)O)cc1)NC(=O)c1c(Cl)cccc1Cl.CS(N)(=O)=O.O=C(n1ccnc1)n1ccnc1,COC(=O)[C@H](Cc1ccc(-c2ccccc2C(=O)NS(C)(=O)=O)cc1)NC(=O)c1c(Cl)cccc1Cl
CC#N.CC(C)(C)c1ccc(C(=O)Cl)cc1.CS(=O)(=O)O.Cl.NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,CC(C)(C)c1ccc(C(=O)NCc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1
C1CCOC1.CCN(C(C)C)C(C)C.CN(C)C(On1nnc2ccccc21)=[N+](C)C.COCC[C@H](N)c1nc2cc(Cl)ccc2[nH]1.Cc1cc(C(=O)O)ccc1N1CCOCC1=O.F[B-](F)(F)F,COCC[C@H](NC(=O)c1ccc(N2CCOCC2=O)c(C)c1)c1nc2cc(Cl)ccc2[nH]1
C1CCOC1.CN1CCNCC1.O=C(O)CCNS(=O)(=O)c1ccccc1[N+](=O)[O-].O=C(n1ccnc1)n1ccnc1,CN1CCN(C(=O)CCNS(=O)(=O)c2ccccc2[N+](=O)[O-])CC1
CCN(C(C)C)C(C)C.CN1CCCC1=O.Cl.NC(=O)c1c2c(c(Cl)n3c1nc1ccccc13)CCC2.O.OCC12CCNCC1C2,NC(=O)c1c2c(c(N3CCC4(CO)CC4C3)n3c1nc1ccccc13)CCC2
Cc1nc(O)c([N+](=O)[O-])c(C)c1C#N.O.O=P(Cl)(Cl)Cl,Cc1nc(Cl)c([N+](=O)[O-])c(C)c1C#N
CCN(CC)CC.CS(C)=O.ClCCl.O=C(CCc1ccccc1)N1CCC(O)CC1.O=C(Cl)C(=O)Cl,O=C1CCN(C(=O)CCc2ccccc2)CC1
C=C(C)[C@@H]1CC[C@]2(C=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)OC(C)(C)C)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CC(=O)O.CC(=O)O[BH-](OC(C)=O)OC(C)=O.CN(C)CCN.ClCCCl.[Na+],C=C(C)[C@@H]1CC[C@]2(CNCCN(C)C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)OC(C)(C)C)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
CN(C)C=O.Nc1cc[nH]n1.Nc1ccc(F)c(F)c1.Nc1ccccc1.O,NC1=NN=CC1=NNc1ccc(F)c(F)c1
CC#N.COC(=O)c1cccc(-c2ccc(C)nn2)c1.Cc1ccc(Cl)nn1.O=C(O)c1cccc(B(O)O)c1.O=C([O-])[O-].O=S(Cl)Cl.[Na+],Cc1ccc(-c2cccc(C(=O)CC(=O)OC(C)(C)C)c2)nn1
CN(C)S(=O)(=O)NC(=O)c1cc(Cl)c(F)cc1F.CS(=O)(=O)NC(=O)c1cc(Cl)c(F)cc1F.OCC12CC3CC(CC(C3)C1)C2.OCC12CC3CC(CC(Cl)(C3)C1)C2,CN(C)S(=O)(=O)NC(=O)c1cc(Cl)c(OCC23CC4CC(CC(Cl)(C4)C2)C3)cc1F
CC(C)(C)C(=O)n1ncc2cc(NC3C4CCC3N(Cc3ccccc3)C4)ccc21.CO.O=C([O-])[O-].[K+],c1ccc(CN2CC3CCC2C3Nc2ccc3[nH]ncc3c2)cc1
C1CCOC1.CC(C)(C)c1cc([N+](=O)[O-])c(C(=O)O)[nH]1.CCN=C=NCCCN(C)C.CN.CN(C)C=O.CN1CCOCC1.Cl.O.O=C(O)CC(O)(CC(=O)O)C(=O)O,CNC(=O)c1[nH]c(C(C)(C)C)cc1[N+](=O)[O-]
COc1ccc([C@@H](C)N2C[C@H]([C@@H](C)Oc3nc(-c4ccc(OC)c(OC)c4)cc4ncn(C5CC5)c34)CC2=O)cc1.O=C(O)C(F)(F)F,COc1ccc(-c2cc3ncn(C4CC4)c3c(O[C@H](C)[C@H]3CNC(=O)C3)n2)cc1OC
CO.O=C1OCC(c2ccccc2)=N[C@H]1Cc1ccccc1.[Pd],O=C1OC[C@@H](c2ccccc2)N[C@H]1Cc1ccccc1
BrCc1cccc2ccccc12.CC1(C)NN(C2C3CC4CC(C3)CC2C4)C1=O,CC1(C)C(=O)N(C2C3CC4CC(C3)CC2C4)N1Cc1cccc2ccccc12
C1COCCO1.CC(C)N=C=O.Cc1ccc(N)cc1C(=O)c1ccc(Nc2ccc(F)cc2F)cc1Cl,Cc1ccc(NC(=O)NC(C)C)cc1C(=O)c1ccc(Nc2ccc(F)cc2F)cc1Cl
CCO.CC[O-].Cc1ccc(S)cc1.O=[N+]([O-])C(=C(Cl)Cl)C(Cl)=C(Cl)Cl.[Na+],Cc1ccc(SC(Sc2ccc(C)cc2)=C(C(Cl)=C(Cl)Cl)[N+](=O)[O-])cc1
C1CCNCC1.CCO.CCc1ccc(CCOc2ccc(C=O)cc2)nc1.O=C1CSC(=O)N1,CCc1ccc(CCOc2ccc(C=C3SC(=O)NC3=O)cc2)nc1
C1COCCO1.Cl.O.O=C(O)c1cn(C2CC2)c2c(F)c(N3CCNCC3)c(F)cc2c1=O.O=C1CCC(=O)O1.[Na+].[OH-],O=C(O)CCC(=O)N1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1
COc1cccc(C(=O)NNC(=O)c2cc(I)cc(I)c2)c1.O=P(Cl)(Cl)Cl,COc1cccc(-c2nnc(-c3cc(I)cc(I)c3)o2)c1
C1COCCO1.CC[C@@H](Nc1cnc(Cl)c(C(OC)OC)c1)c1ccc(Cl)c(C)c1.C[Zn]C.ClCCl.Cl[Pd]Cl.[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1,CC[C@@H](Nc1cnc(C)c(C(OC)OC)c1)c1ccc(Cl)c(C)c1
CO.COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12.ClC(Cl)Cl.O.O=S(=O)(O)O,COC(=O)C1=CO[C@@H](O)[C@@H]2C(CO)=CC[C@H]12
CCCCCCC(=O)N(C)Cc1cccc(-c2ccc(C=C(CC(=O)OCC)C(=O)OC)cc2)c1.CCOC(C)=O.[Pd],CCCCCCC(=O)N(C)Cc1cccc(-c2ccc(CC(CC(=O)OCC)C(=O)OC)cc2)c1
CCN1C(=O)C(C)(C)C(=O)N(C)c2cc(CCCN(CCn3ccc4ccccc4c3=O)S(=O)(=O)c3ccccc3[N+](=O)[O-])ccc21.CN(C)C=O.O.O=C(O)CS.[Li+].[OH-],CCN1C(=O)C(C)(C)C(=O)N(C)c2cc(CCCNCCn3ccc4ccccc4c3=O)ccc21
CN1CCCC1=O.O=C(Nc1cc[nH]c(=O)c1)c1ccc(C(F)(F)F)cc1F.O=C([O-])[O-].OCc1cc(F)ccc1O.[K+],O=C(Nc1cc[nH]c(=O)c1)c1ccc(C(F)(F)F)cc1Oc1ccc(F)cc1CO
CCO.Cc1nc2cccc3n(CCCN4C(=O)c5ccccc5C4=O)c(=O)c1n23.NN.O,Cc1nc2cccc3n(CCCN)c(=O)c1n23
CC(=O)OI1(OC(C)=O)(OC(C)=O)OC(=O)c2ccccc21.CC1CCN(C(=O)OC(C)(C)C)CC1CO.ClCCl,CC1CCN(C(=O)OC(C)(C)C)CC1C=O
CCN(C(C)C)C(C)C.CN(C)C=O.Cl.ClCCCl.O.O=C(O)C1CN2CCC1CC2.OC(c1cccc(F)c1)c1cccc(F)c1.On1nnc2ccccc21,O=C(OC(c1cccc(F)c1)c1cccc(F)c1)C1CN2CCC1CC2
CS(=O)(=O)c1ccc(-c2ccc(=O)[nH]c2-c2ccc(F)cc2)cc1.O=P(Cl)(Cl)Cl,CS(=O)(=O)c1ccc(-c2ccc(Cl)nc2-c2ccc(F)cc2)cc1
C1COCCN1.CC(C)(C)OC(=O)NN.CCN(C(C)C)C(C)C.CCO.ClCCl.Clc1cc(Cl)ncn1.O=C(O)C(F)(F)F,NNc1cc(N2CCOCC2)ncn1
C=O.Cc1ccccc1C.Cc1nncn1-c1ccc(Cl)cc1C(=O)c1ccccc1Cl,Cc1nnc(CO)n1-c1ccc(Cl)cc1C(=O)c1ccccc1Cl
CCN(CC)CC.CN(C)C(On1nnc2ccccc21)=[N+](C)C.CN(C)C=O.COc1cc(C(=O)O)cc(Cl)n1.F[B-](F)(F)F.Fc1ccc2c(c1)CCN2,COc1cc(C(=O)N2CCc3cc(F)ccc32)cc(Cl)n1
BrCCBr.C1CCOC1.C=C.CC(=O)N(C)C.COC(=O)[C@H](Cc1ccc(I)c(C)c1)NC(=O)OCc1ccccc1.C[Si](C)(C)Cl.Cc1c(I)c(=O)n(C)c(=O)n1C.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Cl-].[NH4+].[Pd].[Zn].c1coc(P(c2ccco2)c2ccco2)c1,COC(=O)[C@H](Cc1ccc(-c2c(C)n(C)c(=O)n(C)c2=O)c(C)c1)NC(=O)OCc1ccccc1
CCOCC.ClCCl.O=C(N[C@H]1CC[C@H](O)CC1)OCc1ccccc1.O=[Cr](=O)([O-])Cl.c1cc[nH+]cc1,O=C1CCC(NC(=O)OCc2ccccc2)CC1
CN(C)C=O.CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)O)cc1Cl.ClCCl.Nc1cnc(C2OCCO2)cn1.O=C(Cl)C(=O)Cl.c1ccncc1,CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2cnc(C3OCCO3)cn2)cc1Cl
CN(C)C(=O)c1c2c(c(O)c(=O)n1C)C(=O)NCC2.CN(C)C=O.Fc1ccc(CBr)cc1Cl.O=C([O-])[O-].[Cs+].[H-].[Na+],CN(C)C(=O)c1c2c(c(OCc3ccc(F)c(Cl)c3)c(=O)n1C)C(=O)N(Cc1ccc(F)c(Cl)c1)CC2
CC(C)=O.O=C([O-])[O-].OCCCBr.Oc1cccc(F)c1.[K+],OCCCOc1cccc(F)c1
Brc1cccc2ccccc12.CC(C)(C)O[Na].CC(C)(C)P(C(C)(C)C)C(C)(C)C.Cc1ccccc1.Nc1ccccc1-c1ccccc1,c1ccc(-c2ccccc2Nc2cccc3ccccc23)cc1
CC(NC(=O)c1coc(Cl)n1)c1cc(F)c(NS(C)(=O)=O)c(F)c1.Cl[Pd](Cl)([PH](c1ccccc1)(c1ccccc1)c1ccccc1)[PH](c1ccccc1)(c1ccccc1)c1ccccc1.O=C([O-])[O-].OB(O)c1ccc(Cl)c(C(F)(F)F)c1.[Cs+],CC(NC(=O)c1coc(-c2ccc(Cl)c(C(F)(F)F)c2)n1)c1cc(F)c(NS(C)(=O)=O)c(F)c1
Cc1nc(I)c(C)[nH]1.Fc1ccnc(Cl)c1,Cc1nc(I)c(C)n1-c1ccnc(Cl)c1
CC(=O)c1ccc(F)c(C(F)(F)F)c1.CCOCC.Cc1ccc(S(=O)(=O)OC[C@H](O)c2ccc(Cl)c(F)c2)cc1.[Na+].[OH-],Fc1cc([C@@H]2CO2)ccc1Cl
C1N2CN3CN1CN(C2)C3.CC(C)(C)c1cccc(O)c1.O.O=C(O)C(F)(F)F,CC(C)(C)c1ccc(C=O)c(O)c1
CN(C)C=O.Fc1cnc2[nH]ccc2c1Cl.O=C1CCC(=O)N1I,Fc1cnc2[nH]cc(I)c2c1Cl
BrCCCCBr.C1CCOC1.CC(C)NC(C)C.COC(=O)C1CCCC1.[Li]CCCC,COC(=O)C1(CCCCBr)CCCC1
CC(C)=O.COC(=O)c1cc(C#C[Si](C)(C)C)c(F)c(F)c1Nc1ccccc1F.O=S(=O)(O)O,COC(=O)c1cc(C(C)=O)c(F)c(F)c1Nc1ccccc1F
