src,tgt
O=C(NCc1cccc([N+](=O)[O-])c1)Nc1ccc(Cl)c(C(F)(F)F)c1,NCc1cccc([N+](=O)[O-])c1.O=C=Nc1ccc(Cl)c(C(F)(F)F)c1
O=C(CCc1ccc(Cl)cc1)C1(Sc2ccccc2)CC1,O=C(C=Cc1ccc(Cl)cc1)C1(Sc2ccccc2)CC1
CCCCc1c(C=O)ccc2c(OC)cccc12,CCCCc1c(CO)ccc2c(OC)cccc12
COc1ccccc1CBr,BrP(Br)Br.COc1ccccc1CO
CC1(C(=O)Nc2c[nH]c3ncc(Br)c(F)c23)CC1,CC1(C(=O)O)CC1.Nc1c[nH]c2ncc(Br)c(F)c12
O=CN(CC12CCCN1CCC2)c1ccc(F)c2ccccc12,ClCC12CCCN1CCC2.O=CNc1ccc(F)c2ccccc12
CN=C(c1ccc(C)cc1)c1c(C)cc(CC(=O)OC)n1C,CN=C(Cl)c1ccc(C)cc1.COC(=O)Cc1cc(C)cn1C
COC(=O)c1sccc1S(=O)(=O)N1CCC(Nc2ncc(C(=O)c3cc(F)ccc3OC)c(N)n2)CC1,COC(=O)c1sccc1S(=O)(=O)Cl.COc1ccc(F)cc1C(=O)c1cnc(NC2CCNCC2)nc1N
COc1cc(OCc2cccc([N+](=O)[O-])c2)ccc1C(C)=O,CC(=O)c1ccc(OCc2cccc([N+](=O)[O-])c2)cc1O.CI
CCc1nnc(NC(=O)N2CCN(c3nc(-c4ccccc4)ns3)CC2)o1,CCc1nnc(NC(=O)OCC(Cl)(Cl)Cl)o1.c1ccc(-c2nsc(N3CCNCC3)n2)cc1
COC(=O)CC(=O)COCCN1C(=O)c2ccccc2C1=O,COC(=O)CC(=O)CCl.O=C1c2ccccc2C(=O)N1CCO
CC(Oc1ccnc(C#N)c1)C(F)(F)F,CC(O)C(F)(F)F.N#Cc1cc(Cl)ccn1
COC(=O)c1ccc(C=O)c(N)c1,COC(=O)c1ccc(CO)c(N)c1
Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCCc4ccc5c(c4)OCCO5)cc3)c2)o1,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)O)cc3)c2)o1.NCCc1ccc2c(c1)OCCO2
N#Cc1ccccc1N1CCC(N2CCCC(CO)C2)CC1,N#Cc1ccccc1N1CCC(=O)CC1.OCC1CCCNC1
CC1=Cc2c(CO)cccc2CCC1,CC1=Cc2c(cccc2CO[Si](C)(C)C(C)(C)C)CCC1
C[Si](C)(C)CCS(=O)(=O)N=S(=O)(c1ccc(N)cc1)C1CC1,C[Si](C)(C)CCS(=O)(=O)N=S(=O)(c1ccc([N+](=O)[O-])cc1)C1CC1
CCOc1cccnc1CSCCN,CCOc1cccnc1CCl.NCCS
CCN(Cc1ccccc1)C(=O)CN(c1ccccc1OC)S(=O)(=O)c1ccc(C(C)C)cn1,CCNCc1ccccc1.COc1ccccc1N(CC(=O)O)S(=O)(=O)c1ccc(C(C)C)cn1
N#CCCOc1ccc(F)cc1,C=CC#N.Oc1ccc(F)cc1
O=C(O)CN1CCC(Oc2cc3cc[nH]c(=O)c3cc2Cl)CC1,CCOC(=O)CN1CCC(Oc2cc3cc[nH]c(=O)c3cc2Cl)CC1
COC(=O)c1cccc(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)c1,COC(=O)c1cccc(N2CCc3c(-c4cnc(N(Cc5ccc(OC)cc5)Cc5ccc(OC)cc5)nc4)nc(N4CCOCC4)nc32)c1
COc1ccc(S(=O)CCCCCCOc2ccc3c(c2)C(C)(C)OC(=O)N3)cc1OC,COc1ccc(SCCCCCCOc2ccc3c(c2)C(C)(C)OC(=O)N3)cc1OC.OO
CCCCCNC(=O)N(C)c1cccc(-c2ccc(CCC(=O)O)cc2N)c1,CCCCCNC(=O)N(C)c1cccc(-c2ccc(CCC(=O)OC)cc2N)c1
COC(=O)c1ccc(OCCCc2ccc(OCc3ccc(Oc4ccccc4)cc3)cc2)c(C(=O)NC2CCCC(C(=O)OC)C2)c1,COC(=O)c1ccc(OCCCc2ccc(O)cc2)c(C(=O)NC2CCCC(C(=O)OC)C2)c1.ClCc1ccc(Oc2ccccc2)cc1
COC(=O)c1c(O)cc(C(F)(F)F)cc1OC,COC(=O)c1c(OC)cc(C(F)(F)F)cc1OCc1ccccc1
COC(=O)C(C)N(C(=O)CO)c1c(C)csc1C,COC(=O)C(C)N(C(=O)COC(C)=O)c1c(C)csc1C
CC(=O)Nc1ccc(NCC2CCC(F)(F)CC2)c([N+](=O)[O-])c1,CC(=O)Nc1ccc(F)c([N+](=O)[O-])c1.NCC1CCC(F)(F)CC1
COC(=C(C(C)C)C(C)C)c1cccc(OC(=O)c2ccccc2)c1,COC(=C(C(C)C)C(C)C)c1cccc(O)c1.O=C(Cl)c1ccccc1
O=C(NC1CCCCC1)N(Cc1ccccc1)c1c2ccccc2nn1-c1ccc(Cl)cc1,Clc1ccc(-n2nc3ccccc3c2NCc2ccccc2)cc1.O=C=NC1CCCCC1
CC(C)(CSc1ccc(Cl)cc1)C(=O)Cn1ccnc1,CC(C)(CSc1ccc(Cl)cc1)C(=O)CBr.c1c[nH]cn1
CC(C)C(=O)NC1CC2CCC(C1)N2Cc1ccccc1,CC(C)C(=O)Cl.NC1CC2CCC(C1)N2Cc1ccccc1
COc1ccc(NC(=O)Oc2ccc(OCC(OC)OC)cc2)cc1,COC(COc1ccc(O)cc1)OC.COc1ccc(N=C=O)cc1
COC(=O)C(NC(=O)C(C)NC(=O)Cc1cc(F)cc(F)c1)c1cc2c(s1)CCCC2,CC(NC(=O)Cc1cc(F)cc(F)c1)C(=O)O.COC(=O)C(N)c1cc2c(s1)CCCC2
COCCOP(=O)(Cc1ccc(N)c(OC)c1)OCCOC,COCCOP(=O)(Cc1ccc([N+](=O)[O-])c(OC)c1)OCCOC
Cc1cc(O)c2c(C)c(Cc3ccc(Cl)cc3)c(Cl)nc2c1,Cc1cc(O)c2c(C)c(Cc3ccc(Cl)cc3)c(=O)[nH]c2c1.O=P(Cl)(Cl)Cl
Cc1cc(C)c(C)c(OCCc2ccc(Br)cc2)c1,Cc1cc(C)c(C)c(O)c1.OCCc1ccc(Br)cc1
O=C(O)C1Cc2ccccc2CN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,O=C(O)C1Cc2ccccc2CN1.O=S(=O)(Cl)c1cc(Cl)cc(Cl)c1
O=C(Cl)C1CCN(C(=O)OCc2ccccc2)CC1,O=C(Cl)C(=O)Cl.O=C(O)C1CCN(C(=O)OCc2ccccc2)CC1
Cc1nc2cc(C3=NNC(=O)CC3)ccc2n1CCNCC(O)COc1ccc(CCOCC(C)C)cc1,CC(C)COCCc1ccc(OCC2CO2)cc1.Cc1nc2cc(C3=NNC(=O)CC3)ccc2n1CCN
O=c1cc(N2CCN(Cc3cc(I)ccc3O)CC2)nc[nH]1,O=Cc1cc(I)ccc1O.O=c1cc(N2CCNCC2)nc[nH]1
CC(C=Cc1ccccc1OCc1ccccc1)=Cc1ccccc1,CC(C=O)=Cc1ccccc1.c1ccc(COc2ccccc2C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1
CC(C)(C)OC(=O)N1CCC(C(=O)N(CC2CCCCC2)c2ccccc2Br)CC1,BrCC1CCCCC1.CC(C)(C)OC(=O)N1CCC(C(=O)Nc2ccccc2Br)CC1
CN(CCO)c1ncccn1,CNCCO.Clc1ncccn1
CS(=O)(=O)Nc1ccc(CNC(=O)C=Cc2ccc(C(F)(F)F)nc2N2CCC(O)C2)cc1F,CS(=O)(=O)Nc1ccc(CNC(=O)C=Cc2ccc(C(F)(F)F)nc2Cl)cc1F.OC1CCNC1
COc1ccc(O)c2c1CCCC2,COc1ccc(O)c2c1C(=O)CCC2
NNc1nnc(-c2ccccc2)c(=O)[nH]1,CSc1nnc(-c2ccccc2)c(=O)[nH]1.NN
CS(=O)(=O)CCCCC=O,CS(=O)(=O)CCCCCO
O=C(Oc1ccccc1)n1cc(I)cn1,Ic1cn[nH]c1.O=C(Cl)Oc1ccccc1
Fc1ccc(CNc2nc(-n3cncn3)nc3sc(C(F)(F)F)cc23)cc1,Fc1ccc(CNc2nc(Cl)nc3sc(C(F)(F)F)cc23)cc1.c1nc[nH]n1
Cc1nnc(Sc2nc3cc(Cl)c(Cl)cc3nc2C(C)C)s1,CC(C)c1nc2cc(Cl)c(Cl)cc2nc1Cl.Cc1nnc(S)s1
COC(=O)CCCOc1ccc(Nc2ccccc2)cc1,COC(=O)CCCCl.Oc1ccc(Nc2ccccc2)cc1
CN(C)CCNS(=O)(=O)c1ccc(C#Cc2cnn3c(C(F)F)cc(-c4ccc(C(F)(F)F)cc4)nc23)cc1,C#Cc1cnn2c(C(F)F)cc(-c3ccc(C(F)(F)F)cc3)nc12.CN(C)CCNS(=O)(=O)c1ccc(Br)cc1
Nc1ccc(Cl)c2c1C(=O)CCC2N1C(=O)c2ccccc2C1=O,O=C1CCC(N2C(=O)c3ccccc3C2=O)c2c(Cl)ccc([N+](=O)[O-])c21
CN1CCN(c2cc(F)c(C(=O)O)c(NC(=O)Cc3ccc4c(c3)OCO4)c2)CC1,COC(=O)c1c(F)cc(N2CCN(C)CC2)cc1NC(=O)Cc1ccc2c(c1)OCO2
CNc1nc(N(C)c2ccc(OC)cc2)c2ccccc2n1,CN.COc1ccc(N(C)c2nc(Cl)nc3ccccc23)cc1
O=C(O)CN1CCCC(c2ccccc2)(c2ccccc2)C1=O,CCOC(=O)CN1CCCC(c2ccccc2)(c2ccccc2)C1=O
O=S(=O)(Nc1cc(OCCO)nc(SCc2cccc(F)c2F)n1)N1CCOCC1,NS(=O)(=O)N1CCOCC1.OCCOc1cc(Cl)nc(SCc2cccc(F)c2F)n1
CCOC(=O)C=Cc1cc(C(C)C)c2[nH]c3c(c2c1)CCOC3(CC)CCO,C=CC(=O)OCC.CCC1(CCO)OCCc2c1[nH]c1c(C(C)C)cc(Br)cc21
CCOC(=O)c1cnc2c(OC)cccc2c1Nc1ccc(O)cc1C,CCOC(=O)c1cnc2c(OC)cccc2c1Cl.Cc1cc(O)ccc1N
O=c1[nH]c(=O)c2cc([N+](=O)[O-])c([N+](=O)[O-])cc2[nH]1,O=[N+]([O-])O.O=c1[nH]c(=O)c2ccc([N+](=O)[O-])cc2[nH]1
Cc1[nH]c(C=C2C(=O)Nc3ccc(S(=O)(=O)Nc4cccc(Cl)c4)cc32)c(C)c1C(=O)NCCN1CCCC1,Cc1[nH]c(C=O)c(C)c1C(=O)NCCN1CCCC1.O=C1Cc2cc(S(=O)(=O)Nc3cccc(Cl)c3)ccc2N1
C=CC(c1cccc(Cl)c1)C(NS(=O)(=O)C=Cc1ccccc1)c1ccc(Cl)cc1,C=CC(c1cccc(Cl)c1)C(N)c1ccc(Cl)cc1.O=S(=O)(Cl)C=Cc1ccccc1
Cc1c(NC2=NCCN2C(=O)OC(C)(C)C)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12,CSC1=NCCN1C(=O)OC(C)(C)C.Cc1c(N)cn2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c12
CCOC(=O)C(C(=O)OCC)c1ccc2sccc2c1,Brc1ccc2sccc2c1.CCOC(=O)CC(=O)OCC
CCCCN1C(=O)c2cccnc2C1(O)c1cccc([N+](=O)[O-])c1,CCCCN1C(=O)c2cccnc2C1(O)c1ccccc1.O=[N+]([O-])O
CCCN(CCC)CC1CCCN(CCNC(=O)N2c3ccccc3C(=O)Nc3cccnc32)C1,CCCN(CCC)CC1CCCN(CCN)C1.O=C1Nc2cccnc2N(C(=O)Cl)c2ccccc21
C[Si](C)(C)C#Cc1c(C#N)nn(-c2c(Cl)cc(SC(F)(F)F)cc2Cl)c1N,C#C[Si](C)(C)C.N#Cc1nn(-c2c(Cl)cc(SC(F)(F)F)cc2Cl)c(N)c1I
CC(=O)N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCN(C(=O)OC(C)C)c2cc(-c3ccccc3)ccc21,CC(=O)N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCN(C(=O)OC(C)C)c2cc(Br)ccc21.OB(O)c1ccccc1
COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)C(O)(c3ccc(C(F)(F)F)cc3)C(C)(C)O4)CC2)cc1,COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)C(=O)C(C)(C)O4)CC2)cc1.FC(F)(F)c1ccc(Br)cc1
CCC(CNS(=O)(=O)c1ccc(OC(F)(F)F)cc1)Sc1ccc(OCC(=O)O)c(C)c1,CCOC(=O)COc1ccc(SC(CC)CNS(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1C
COc1ccc(C(N)=O)cc1C(=O)Nc1cccc2ccccc12,COc1ccc(C(N)=O)cc1C(=O)O.Nc1cccc2ccccc12
CC(C)(C)OC(=O)N(CCc1ccccc1)CC(=O)O,CCOC(=O)CN(CCc1ccccc1)C(=O)OC(C)(C)C
CCOC(=O)CN1C(=O)C(N=[N+]=[N-])CCCCc2ccccc21,CCOC(=O)CBr.[N-]=[N+]=NC1CCCCc2ccccc2NC1=O
Cc1cccc(Oc2cccc3[nH]c(C(=O)O)cc23)c1,CCOC(=O)c1cc2c(Oc3cccc(C)c3)cccc2[nH]1
COc1cc2c(cc1OC)CN(CCCCCCC(Sc1ccc(C)cc1)c1ccc(OC)c(OCCCl)c1)CC2,COc1ccc(C(CCCCCCN2CCc3cc(OC)c(OC)cc3C2)Sc2ccc(C)cc2)cc1O.Cc1ccc(S(=O)(=O)OCCCl)cc1
COCC(NC(C)=O)C(=O)NCc1ccccc1,CC(=O)NC(CO)C(=O)NCc1ccccc1.CI
CCCN(CC(O)(CNc1cccc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)c1ccccc1Cl,CCCNCC(O)(CNc1cccc2c1cnn2-c1ccc(F)cc1)C(F)(F)F.O=C(O)c1ccccc1Cl
CC(C)c1ccc(C(=O)Nc2ccccc2C(=O)NCCc2ncc[nH]2)cc1,CC(C)c1ccc(C(=O)Cl)cc1.Nc1ccccc1C(=O)NCCc1ncc[nH]1
Cc1cc2c(NCCc3ccccc3)nc(-c3ccncc3)nc2s1,Cc1cc2c(Cl)nc(-c3ccncc3)nc2s1.NCCc1ccccc1
Cc1onc(-c2ccccc2)c1COc1cc(C(=O)NC2CCOC2)on1,COC(=O)c1cc(OCc2c(-c3ccccc3)noc2C)no1.NC1CCOC1
O=C(Nc1cccc(CN2CCCC2C(=O)O)n1)Nc1csc(-c2ccncc2)n1,COC(=O)C1CCCN1Cc1cccc(NC(=O)Nc2csc(-c3ccncc3)n2)n1
COc1ccc2nc3c(cc2c1)c(N)nn3CC(=O)N(C)C,CCOC(=O)Cn1nc(N)c2cc3cc(OC)ccc3nc21.CNC
Cc1cc(OC2CN(C(=O)OC(C)(C)C)C2)ccc1CN1CCC(C)(CO)CC1,CC1(CO)CCNCC1.Cc1cc(OC2CN(C(=O)OC(C)(C)C)C2)ccc1C=O
Cc1nc(-c2cccc(F)c2)ncc1C(=O)NCc1cccc(CNC(=O)OC(C)(C)C)c1,CC(C)(C)OC(=O)NCc1cccc(CN)c1.Cc1nc(-c2cccc(F)c2)ncc1C(=O)O
CC(=O)OC(C)C(NC(=O)OCc1ccccc1)C(=O)O,CC(=O)Br.CC(O)C(NC(=O)OCc1ccccc1)C(=O)O
Cc1nc(C)c(C(C)C)cc1CN,C=C(C)c1cc(CN)c(C)nc1C
CCCCc1ccc(C#Cc2ccc(CN(Cc3ccc(OCC(=O)OC)cc3)C(=O)Nc3ccc(C(C)(C)C)cc3)cc2)cc1,CC(C)(C)c1ccc(N=C=O)cc1.CCCCc1ccc(C#Cc2ccc(CNCc3ccc(OCC(=O)OC)cc3)cc2)cc1
O=C(CN1CCCC1=O)N1CCN(c2cccc(Cl)c2)CC1,Clc1cccc(N2CCNCC2)c1.O=C(O)CN1CCCC1=O
CCOc1ccc(-c2nc(CC(C(=O)OC)C(=O)c3ncccc3OCC)cs2)cc1OCC,CCOc1ccc(-c2nc(CCC(=O)OC)cs2)cc1OCC.CCOc1cccnc1C(=O)OC
OC(CCc1ccc(F)cc1)c1cccnc1,Fc1ccc(CCBr)cc1.O=Cc1cccnc1
CON=C(C(C)=O)C(=O)OC(C)(C)C,CC(=O)C(=NO)C(=O)OC(C)(C)C.COS(=O)(=O)OC
CC(C)(C)OC(=O)NNC(=O)c1ccc(CO[Si](C)(C)C(C)(C)C)cc1COC(=O)Oc1ccc([N+](=O)[O-])cc1,CC(C)(C)OC(=O)NNC(=O)c1ccc(CO[Si](C)(C)C(C)(C)C)cc1CO.O=C(Cl)Oc1ccc([N+](=O)[O-])cc1
COC(=O)CCc1c[nH]c2cc(C(=O)OC)ccc12,COC(=O)C=Cc1c[nH]c2cc(C(=O)OC)ccc12
O=C(OC1CC2C(=O)N(c3cc(Cl)cc(Cl)c3)C(=O)N2C1)c1ccccc1,O=C(O)c1ccccc1.O=C1C2CC(O)CN2C(=O)N1c1cc(Cl)cc(Cl)c1
COC(=O)c1csc(NC(=O)C(Cc2ccccc2)NC(=O)C(N)c2ccc(OC)c(C)c2)n1,COC(=O)c1csc(NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)OCc2ccccc2)c2ccc(OC)c(C)c2)n1
C=CCOC(=O)Nc1cc(C)cc(CNc2cc(N3CCOCC3)cc(CSc3nnc(CC)s3)n2)c1,C=CCOC(=O)Nc1cc(C)cc(CN(C(=O)OC(C)(C)C)c2cc(N3CCOCC3)cc(CSc3nnc(CC)s3)n2)c1
COCC#Cc1cccc2c1C(=Cc1[nH]ccc1OC)C(=O)N2,C#CCOC.COc1cc[nH]c1C=C1C(=O)Nc2cccc(I)c21
OC(c1ccc(Br)cc1)c1ccc(Br)cc1,O=C(c1ccc(Br)cc1)c1ccc(Br)cc1
OC1CCN(c2ccc(Br)cc2)C1,Brc1ccc(I)cc1.OC1CCNC1
COc1cc2c(cc1OC)CN(C)C2,CO.COc1cc2c(cc1OC)CNC2
COc1ccccc1C(=O)c1cnc(NC2CCN(C(=O)OCC(C)C)CC2)nc1N,CC(C)COC(=O)Cl.COc1ccccc1C(=O)c1cnc(NC2CCNCC2)nc1N
CN(C)C(=S)Oc1cc(-c2ncc(C(F)(F)F)cc2Cl)ccc1Cl,CN(C)C(=S)Cl.Oc1cc(-c2ncc(C(F)(F)F)cc2Cl)ccc1Cl
CCOC(=O)C(Br)c1ccc(F)c(F)c1,CCOC(=O)Cc1ccc(F)c(F)c1.O=C1CCC(=O)N1Br
CC(COCCCCCOc1c(Cl)cc(OCC=C(Cl)Cl)cc1Cl)=NOC(C)(C)C,CC(=O)COCCCCCOc1c(Cl)cc(OCC=C(Cl)Cl)cc1Cl.CC(C)(C)ON
NC1=NC(c2cccc(O)c2)(c2ccnc(C(F)(F)F)c2)c2cc(Cl)cc(F)c21,COc1cccc(C2(c3ccnc(C(F)(F)F)c3)N=C(N)c3c(F)cc(Cl)cc32)c1
Oc1ccc2c(ccn2Nc2ccncc2F)c1,Fc1cnccc1Nn1ccc2cc(OCc3ccccc3)ccc21
C=CCOC(=O)NC(CC(=O)OC(C)(C)C)C(=O)CSCc1ccccc1Cl,C=CCOC(=O)NC(CC(=O)OC(C)(C)C)C(=O)CBr.SCc1ccccc1Cl
Cc1cc(F)c(I)cc1[N+](=O)[O-],Cc1cc(F)c(N)cc1[N+](=O)[O-].[I-]
CNC(=O)c1c(C)sc2cc(Oc3ccnc4cc(C(=O)N5CCC(OC)C5)sc34)ccc12,CNC(=O)c1c(C)sc2cc(O)ccc12.COC1CCN(C(=O)c2cc3nccc(Cl)c3s2)C1
CCCCCN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,CCCCCN1C(=O)C2CC(c3ccc([N+](=O)[O-])cc3)(C2)C1=O
CS(=O)(=O)N(Cc1cc(F)cc(F)c1)C1CN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)C1,CS(=O)(=O)Cl.Fc1cc(F)cc(CNC2CN(C(c3ccc(Cl)cc3)c3ccc(Cl)cc3)C2)c1
CC(C)(C)OC(=O)NC1(c2ccccc2)CC2SCC(C#N)N2C1=O,CC(C)(C)OC(=O)NC1(c2ccccc2)CC2SCC(C(N)=O)N2C1=O
CCC(Oc1ccc(-c2noc(=O)[nH]2)c(O)c1)c1sc(-c2ccc(C(F)(F)F)cc2)nc1C,CCC(Oc1ccc(-c2noc(=O)[nH]2)c(OC)c1)c1sc(-c2ccc(C(F)(F)F)cc2)nc1C
NC(=O)c1cccc(COc2ccccc2C2SC(c3ccc(F)cc3)=NN2C(=O)c2c(F)cc(F)cc2F)c1,NC(=O)c1cccc(CBr)c1.O=C(c1c(F)cc(F)cc1F)N1N=C(c2ccc(F)cc2)SC1c1ccccc1O
CC(C)(C)OC(=O)N1CCC(c2ccccc2C=O)CC1,CC(C)(C)OC(=O)N1CCC(c2ccccc2CO)CC1
CC#CCn1c(=O)n(COC(=O)C(C)(C)C)c2nc(Cl)nc(Cl)c21,CC#CCn1c(=O)[nH]c2nc(Cl)nc(Cl)c21.CC(C)(C)C(=O)OCCl
Nc1ccccc1Nc1ccc(Nc2nccs2)cc1,O=[N+]([O-])c1ccccc1Nc1ccc(Nc2nccs2)cc1
COc1cc2nccc(Oc3ccc(NC(=O)Nc4nnc(C(F)(F)F)s4)cc3F)c2cc1OC,COc1cc2nccc(Oc3ccc(N)cc3F)c2cc1OC.Nc1nnc(C(F)(F)F)s1.O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl
COc1ccc(COC(c2ccccc2)(c2ccc(OC)cc2)C2CN(C(=O)CCCCCN)CC2O)cc1,COc1ccc(COC(c2ccccc2)(c2ccc(OC)cc2)C2CN(C(=O)CCCCCNC(=O)OCc3ccccc3)CC2O)cc1
CN(Cc1cc(-c2ccccc2)n(S(=O)(=O)c2cccc(C(=O)O)c2)c1)C(=O)OC(C)(C)C,COC(=O)c1cccc(S(=O)(=O)n2cc(CN(C)C(=O)OC(C)(C)C)cc2-c2ccccc2)c1
O=C(O)c1nc2n(n1)-c1ccccc1OCC2,COC(=O)c1nc2n(n1)-c1ccccc1OCC2
CCOC1ON(Cc2ccccc2Cl)C(=O)C1(C)C,CC1(C)C(=O)N(Cc2ccccc2Cl)OC1Cl.CC[O-]
O=[N+]([O-])c1cc(F)c(F)c(Cl)c1Cl,Nc1c([N+](=O)[O-])cc(F)c(F)c1Cl.[Cl-]
COC(=O)C1CCCN1C(=O)C=Cc1ccccc1,COC(=O)C1CCCN1.O=C(Cl)C=Cc1ccccc1
CN(C)C=NS(=O)(=O)c1ccc(C2(C(=O)Nc3nccs3)CC2C2CCCC2)s1,CN(C)C=NS(=O)(=O)c1ccc(C2(C(=O)O)CC2C2CCCC2)s1.Nc1nccs1
CC(C)(C)OC(=O)N1CCC(c2ccc(OCCOCc3cccnc3)cc2)C(OCc2ccc3ccccc3c2)C1,CC(C)(C)OC(=O)N1CCC(c2ccc(OCCO)cc2)C(OCc2ccc3ccccc3c2)C1.ClCc1cccnc1
CCCC1CCC(C=CN2CCCCC2)CC1,C1CCNCC1.CCCC1CCC(CC=O)CC1
CC(C)(C)OC(=O)COc1cccc(CN(Cc2ccc(-c3nccs3)cc2)S(=O)(=O)c2cccc(Cl)c2)c1,CC(C)(C)OC(=O)COc1cccc(CNCc2ccc(-c3nccs3)cc2)c1.O=S(=O)(Cl)c1cccc(Cl)c1
Cc1cc(C)c2ncc(NC(=O)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c(-c3ccccc3Cl)c2c1,CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1O.Cc1cc(C)c2ncc(N)c(-c3ccccc3Cl)c2c1
Cc1c(-c2ccnn2C)cc(C(=O)O)c(=O)n1-c1cccc(C(F)(F)F)c1,Cc1c(I)cc(C(=O)O)c(=O)n1-c1cccc(C(F)(F)F)c1.Cn1nccc1B1OC(C)(C)C(C)(C)O1
CCCCCCCCCCCCc1cc(S(=O)(=O)O)c2ccccc2c1O,CCCCCCCCCCCCc1ccc2ccccc2c1O.O=S(=O)(O)O
CCOC(=O)C(C)(C)Oc1ccc(OCCC2CN(Cc3ccc(S(C)(=O)=O)cc3)C(=O)N2C)cc1,CCOC(=O)C(C)(C)Oc1ccc(OCCC2CNC(=O)N2C)cc1.CS(=O)(=O)c1ccc(CCl)cc1
COC(=O)CCCCC=O,COC(=O)CCCCC(OC)OC
CN1CCC(COc2ccc(Nc3ncc(Br)n4ccnc34)cc2)CC1,Brc1ncc(Br)n2ccnc12.CN1CCC(COc2ccc(N)cc2)CC1
CC(=O)N1CC2CCC(C1)N2Cc1coc2cc(Oc3nc4ncccc4s3)ccc12,CC(=O)N1CC2CCC(C1)N2.ClCc1coc2cc(Oc3nc4ncccc4s3)ccc12
Cc1ccc(C(=O)O)[nH]1,Cc1[nH]c(C(=O)O)cc1Br
O=C(O)c1ccc(Br)c(OCc2ccccn2)n1,O=C(O)c1ccc(Br)c(Cl)n1.OCc1ccccn1
CC(C)N1CCC(C#N)(c2ccc(OCCCN3CCCC3)cc2)CC1,CC(C)=O.N#CC1(c2ccc(OCCCN3CCCC3)cc2)CCNCC1
COc1cccc2c1OC(COS(=O)(=O)c1ccc(C)cc1)C2,COc1cccc2c1OC(CO)C2.Cc1ccc(S(=O)(=O)Cl)cc1
CC(C)c1ccc2c(Nc3cc(C(=O)Nc4ccc(NC(=O)C5CCCN5C(=O)OCc5ccccc5)cc4)ccc3Sc3ccc(NC(=O)OC(C)(C)C)cc3)ncnc2n1,CC(C)c1ccc2c(Nc3cc(C(=O)O)ccc3Sc3ccc(NC(=O)OC(C)(C)C)cc3)ncnc2n1.Nc1ccc(NC(=O)C2CCCN2C(=O)OCc2ccccc2)cc1
COc1nc(Cl)ncc1Br,C[O-].Clc1ncc(Br)c(Cl)n1
CC1(C)CC=C(C=Cc2ccccc2)c2cc(C=Cc3ccc(C(=O)O)cc3)ccc21,COC(=O)c1ccc(C=Cc2ccc3c(c2)C(C=Cc2ccccc2)=CCC3(C)C)cc1
Cc1cccc(C=Cc2ccc(-c3ccnc(Nc4cccc(C(C)O)c4)n3)s2)c1,C=Cc1cccc(C)c1.CC(O)c1cccc(Nc2nccc(-c3ccc(Br)s3)n2)c1
N#Cc1ccccc1-c1cc(-c2ccccn2)cn(CC2CCN(C(=O)c3ccccc3)CC2)c1=O,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(CC2CCNCC2)c1=O.O=C(Cl)c1ccccc1
Cc1cc2cnccc2cc1O,COc1cc2ccncc2cc1C
CNc1nccc(-c2cccnc2Oc2ccc(Nc3nnc(C#CC(C)(C)C)c4ccccc34)cc2)n1,C#CC(C)(C)C.CNc1nccc(-c2cccnc2Oc2ccc(Nc3nnc(Cl)c4ccccc34)cc2)n1
CC(C)(C)OC(=O)NC(Cc1ccc(OCc2ccccc2)cc1)CN1CCOCC1,C1COCCN1.CC(C)(C)OC(=O)NC(C=O)Cc1ccc(OCc2ccccc2)cc1
CNc1nc(N)nc2cc(-c3ccc(C)s3)c3c(ccn3C)c12,CI.Cc1ccc(-c2cc3nc(N)nc(N)c3c3ccn(C)c23)s1
CNc1nc(NC2CCC(C(=O)NCc3ccccc3C(F)(F)F)CC2)nc(N2CCCCC2)n1,CNc1nc(NC2CCC(C(=O)O)CC2)nc(N2CCCCC2)n1.NCc1ccccc1C(F)(F)F
CCOC(=O)CCc1ccc2c(n1)NCCC2,CCOC(=O)C=Cc1ccc2c(n1)NCCC2
O=C(C1CSC(c2cccnc2)N1)N1CCN(c2ncccn2)CC1,O=C(O)C1CSC(c2cccnc2)N1.c1cnc(N2CCNCC2)nc1
