src,tgt
c1c(OC)c(C)cc(-c2ncccn2)c1C(=O)OC,c1c(OC)c(C)cc(-c2ncccn2)c1C(=O)O
c1ccc(CBr)cc1.OCCCCCCCCCO,c1ccc(COCCCCCCCCCO)cc1
c1(C(O)c2cccc(OC)c2)cnc(SC)nc1Cl,c1(C(=O)c2cccc(OC)c2)cnc(SC)nc1Cl
CC(C)Cc1ccc(-c2ccccc2S(=O)(=O)Nc2onc(C)c2C)c(N)c1.C=O,CC(C)Cc1ccc(-c2ccccc2S(=O)(=O)Nc2onc(C)c2C)c(NC)c1
c1([N+](=O)[O-])cccc(OCC(=O)c2ccccn2)c1N.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1,c1([N+](=O)[O-])cccc(OCC(=C)c2ccccn2)c1N
CC(C)(Oc1ccc(CCc2nn(-c3ccc(C(F)(F)F)cc3)c(=O)n2CCC)cc1)C(=O)OCC,CC(C)(Oc1ccc(CCc2nn(-c3ccc(C(F)(F)F)cc3)c(=O)n2CCC)cc1)C(=O)O
CCOC(=O)c1cn([C@H](CO[Si](C)(C)C(C)(C)C)C(C)C)c2nc(OC)c(Br)cc2c1=O.CB(O)O,CCOC(=O)c1cn([C@H](CO[Si](C)(C)C(C)(C)C)C(C)C)c2nc(OC)c(C)cc2c1=O
CC(=O)CBr.N1(C)CCN(c2nc3ccccc3o2)CC1,CC(=O)C[N+]1(C)CCN(c2nc3ccccc3o2)CC1
C1CC(c2c[nH]c3ccccc23)CCN1CCN1C(=O)c2ccccc2C1=O,C1CC(c2c[nH]c3ccccc23)CCN1CCN
COc1ccc(Cn2nc(C3=CCN(C(=O)OC(C)(C)C)CC3)c3c(Oc4ccc(N)cc4F)ccnc32)cc1,COc1ccc(Cn2nc(C3CCN(C(=O)OC(C)(C)C)CC3)c3c(Oc4ccc(N)cc4F)ccnc32)cc1
BrC(Br)(Br)Br.C(O)c1cc2c(cc1I)CCC2,BrCc1cc2c(cc1I)CCC2
c1cc(Cl)ccc1NC1CCN(C(=O)OCC)CC1.C(=O)(Cl)Cc1ccccc1,c1cc(Cl)ccc1N(C(=O)Cc1ccccc1)C1CCN(C(=O)OCC)CC1
C(CCl)CCO.Oc1cc2c(=O)ccn3c4ccc(Br)cc4c(c1)c23,C(CCO)COc1cc2c(=O)ccn3c4ccc(Br)cc4c(c1)c23
c12ccccc1C(NC(=O)CN1CCc3cc(OC)c(O)cc3C1Cc1ccc(OC)c(OC)c1)CC2.c1(Cl)cc(OC)nc(OC)n1,c12ccccc1C(NC(=O)CN1CCc3cc(OC)c(Oc4cc(OC)nc(OC)n4)cc3C1Cc1ccc(OC)c(OC)c1)CC2
c1(Cl)ncc(Cl)c(-c2cc3c(C(=O)NC4CC4)cccc3n2COCC)n1.N[C@@H]1CCC[C@@H]1O,c1(N[C@@H]2CCC[C@@H]2O)ncc(Cl)c(-c2cc3c(C(=O)NC4CC4)cccc3n2COCC)n1
c1cc(F)c2c(c1)CN(C1CCN(C(=O)NC(Cc3cc(C)c4[nH]ncc4c3)C(=O)OC)CC1)C(=O)N2,c1cc(F)c2c(c1)CN(C1CCN(C(=O)NC(Cc3cc(C)c4[nH]ncc4c3)C(=O)O)CC1)C(=O)N2
c1cccnc1NC(=O)c1ccc(CN)cc1.C(=O)(O)c1[nH]c(-c2ccccc2)cc1-c1ccc(OC)cc1,c1cccnc1NC(=O)c1ccc(CNC(=O)c2[nH]c(-c3ccccc3)cc2-c2ccc(OC)cc2)cc1
c1cc(C(F)(F)F)ccc1Cc1c(C)sc(C)c1C(=O)O.[NH3+]C1(c2ccc(C(=O)OC)cc2)CC1,c1cc(C(F)(F)F)ccc1Cc1c(C)sc(C)c1C(=O)NC1(c2ccc(C(=O)OC)cc2)CC1
c1[nH]c(N)nc1CC#C.N(Cc1nc2cc(C)c(C)cc2[nH]1)=[N+]=[N-],c1[nH]c(N)nc1Cc1cn(Cc2nc3cc(C)c(C)cc3[nH]2)nn1
Clc1ccc2c(c1)NCc1ccccc1S2.C(=O)(Cl)Cl,Clc1ccc2c(c1)N(C(=O)Cl)Cc1ccccc1S2
N1(C2CCCC2)CC(F)(F)C(=O)N(CC)c2cnc(Cl)nc21.Nc1ccc(C(=O)O)cc1OC,N1(C2CCCC2)CC(F)(F)C(=O)N(CC)c2cnc(Nc3ccc(C(=O)O)cc3OC)nc21
COc1ccc(C=O)cc1F.NCC(OC)OC,COc1ccc(CNCC(OC)OC)cc1F
CNC.C(=O)(Cl)c1cc(I)ccc1F,CN(C)C(=O)c1cc(I)ccc1F
COC(=O)c1cc(Cl)nc(Cl)n1.NC1CCN(C(=O)OC(C)(C)C)CC1,COC(=O)c1cc(NC2CCN(C(=O)OC(C)(C)C)CC2)nc(Cl)n1
c1(C(O)(c2ccccc2)C23CCN(CC2)C3)ccccc1.C(Br)CCOc1cccc(Cl)c1,c1(C(O)(c2ccccc2)C23CC[N+](CCCOc4cccc(Cl)c4)(CC2)C3)ccccc1
CC(C)(C)OC(=O)COc1cccc2c1CCCC2NS(=O)(=O)c1ccc(Br)cc1.c1(B(O)O)cc(F)ccn1,CC(C)(C)OC(=O)COc1cccc2c1CCCC2NS(=O)(=O)c1ccc(-c2cc(F)ccn2)cc1
c1(SCc2cc(Br)cc(OCC(C)C)c2)ccc(OCC(=O)OCC)c(C)c1.C#Cc1ccccc1,c1(SCc2cc(C#Cc3ccccc3)cc(OCC(C)C)c2)ccc(OCC(=O)OCC)c(C)c1
c1[nH]c(=O)[nH]c(=O)c1-c1nc(C)c(C)s1.C(=O)(Cl)c1ccccc1,c1[nH]c(=O)n(C(=O)c2ccccc2)c(=O)c1-c1nc(C)c(C)s1
C1C2=CC(=O)OCC2C2OC(C)(C)OC2C1OCOC,C1C2=CC(O)OCC2C2OC(C)(C)OC2C1OCOC
c1(Br)ccc(C(=O)N2CCN(c3ncc(C4CC4)cc3C3CC3)CC2)c(C#N)c1.N1CCCC1=O,c1(N2CCCC2=O)ccc(C(=O)N2CCN(c3ncc(C4CC4)cc3C3CC3)CC2)c(C#N)c1
COc1ccc(CS[C@@H]2C[C@@H](CCC(=O)c3ccc(F)cc3)N(C(=O)OC(C)(C)C)C2)cc1,COc1ccc(CS[C@H]2CN[C@H](CCC(=O)c3ccc(F)cc3)C2)cc1
Cc1ccccc1O.C(C)(C)Br,Cc1ccccc1OC(C)C
n1(-c2cccc(CCC(N)=O)c2)c(=O)n(Cc2ccc(OC)cc2)c(=O)c2c(Nc3ccc(I)cc3F)n(C)c(=O)c(C)c21,n1(-c2cccc(CCC(N)=O)c2)c(=O)[nH]c(=O)c2c(Nc3ccc(I)cc3F)n(C)c(=O)c(C)c21
c1(C)cc(Br)c(NC(C)C)cc1C.C(=O)(Cl)C1CCN(C(=O)OC(C)(C)C)CC1,c1(C)cc(Br)c(N(C(=O)C2CCN(C(=O)OC(C)(C)C)CC2)C(C)C)cc1C
c1cc(-c2ccc(C(=O)Nc3ccc4nc(N(C)CC5CCNC5)sc4c3)cc2)ccc1F.C(C)=O,c1cc(-c2ccc(C(=O)Nc3ccc4nc(N(C)CC5CCN(CC)C5)sc4c3)cc2)ccc1F
[C@H](C)(OC(=O)Nc1ccc(-c2c(C#N)c3ccc(O)cc3n2C2CCC2)cc1)C1CC1.c1(Cl)ncccn1,[C@H](C)(OC(=O)Nc1ccc(-c2c(C#N)c3ccc(Oc4ncccn4)cc3n2C2CCC2)cc1)C1CC1
c1ccc(COC(=O)N2CCC(=O)CC2)cc1.NCC,c1ccc(COC(=O)N2CCC(NCC)CC2)cc1
O(Cc1ccccc1)N1CC(C)C(O)C1=O,O(Cc1ccccc1)N1CC(C)C(=O)C1=O
O=c1cc(C)c2ccc(OC)cc2[nH]1.C(CCC1(C(=O)OCC)CCN(C(=O)OC(C)(C)C)CC1)OS(C)(=O)=O,O=c1cc(C)c2ccc(OC)cc2n1CCCC1(C(=O)OCC)CCN(C(=O)OC(C)(C)C)CC1
N(=Nc1c(F)cc(Br)c(C=O)c1F)N1CCCC1.C(C(=O)OCC)=P(c1ccccc1)(c1ccccc1)c1ccccc1,N(=Nc1c(F)cc(Br)c(C=CC(=O)OCC)c1F)N1CCCC1
c1c(N)cccc1CCN1CCN(c2cccc3nc(C)ccc23)CC1.C(=O)(O)C1CNC(=O)N1,c1c(CCN2CCN(c3cccc4nc(C)ccc34)CC2)cccc1NC(=O)C1CNC(=O)N1
C(NC(=O)OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)OC,C(NC(=O)OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)O
c1cc(C[C@H](NC(=O)[C@H](Cc2ccccc2)NC(C)=O)C(=O)OCc2ccccc2)ccc1N1CC(=O)N(Cc2ccc(OC)cc2)S1(=O)=O,c1cc(C[C@H](NC(=O)[C@H](Cc2ccccc2)NC(C)=O)C(=O)O)ccc1N1CC(=O)N(Cc2ccc(OC)cc2)S1(=O)=O
c1cc2c(cc1Cl)[C@@H](c1cccc(OC)c1OC)O[C@H](CCn1nnc(CCC(=O)OC)n1)c1cccn1-2,c1cc2c(cc1Cl)[C@@H](c1cccc(OC)c1OC)O[C@H](CCn1nnc(CCC(=O)O)n1)c1cccn1-2
C(CCl)=C(C)C=O.C1=CC=CC1,C1(CCl)C2C=CC(C2)C1(C)C=O
c1c(CCC)[nH]c2ccc(C#N)c(Cl)c12.C(Br)COc1ccc(F)cc1F,c1c(CCC)n(CCOc2ccc(F)cc2F)c2ccc(C#N)c(Cl)c12
C1CCC2c3c(C)cc(C)c(O)c3C(N)C2C1.C(Cl)CCC(=O)Cl,C1CCC2c3c(C)cc(C)c(O)c3C(N3CCCC3=O)C2C1
c1c(I)cccc1S(=O)(=O)Cl.Nc1ncccc1C,c1c(I)cccc1S(=O)(=O)Nc1ncccc1C
C(Oc1ccc(C(=O)O)cc1)[C@H](C)NC(C)=O.Nc1ccc(OCc2ccccc2)cc1SCCC(=O)OCC(CC)CCCC,C(Oc1ccc(C(=O)Nc2ccc(OCc3ccccc3)cc2SCCC(=O)OCC(CC)CCCC)cc1)[C@H](C)NC(C)=O
n1c(SCc2ccccc2)nc(Cl)c2sc(N)nc12.N[C@H](C)CO,n1c(SCc2ccccc2)nc(N[C@H](C)CO)c2sc(N)nc12
Cc1ccc(C(=O)OC)cc1Nc1nc(-c2ccncc2)cs1.Nc1ccc(C#N)cc1,Cc1ccc(C(=O)Nc2ccc(C#N)cc2)cc1Nc1nc(-c2ccncc2)cs1
C(N)CCOCCOCCCNS(=O)(=O)c1cccc2c(N(C)C)cccc12.c1(Cl)c([N+](=O)[O-])c(Cl)nc2ccccc12,C(CCOCCOCCCNS(=O)(=O)c1cccc2c(N(C)C)cccc12)Nc1c([N+](=O)[O-])c(Cl)nc2ccccc12
CNc1nc2c(Cl)nc3ccccc3c2n1C.N,CNc1nc2c(N)nc3ccccc3c2n1C
CN(C)CC(=O)N1CCC(Oc2ccc3ncnc(Cl)c3c2)CC1.Nc1ccc(O)cc1,CN(C)CC(=O)N1CCC(Oc2ccc3ncnc(Nc4ccc(O)cc4)c3c2)CC1
Cc1c(C(=O)OCC)oc2cccc(CBr)c12,Cc1c(C(=O)OCC)oc2cccc(C)c12
Cc1ccc(Sc2ccccc2CCC(=O)O)cc1.NCCCCO,Cc1ccc(Sc2ccccc2CCC(=O)NCCCCO)cc1
Cc1cccc2scc(Cn3c(=O)n(CC(C)(C)C(=O)OC)c4ccccc43)c12,Cc1cccc2scc(Cn3c(=O)n(CC(C)(C)C(=O)O)c4ccccc43)c12
C[Si](C)(C)C#C.c1(I)ccc(C=O)cc1,C[Si](C)(C)C#Cc1ccc(C=O)cc1
c1(C(N)C(=O)Nc2ccc(C(=O)OCc3ccccc3)cc2)ccc2c(c1)C(C)(C)CCC2(C)C,c1(C(N)C(=O)Nc2ccc(C(=O)O)cc2)ccc2c(c1)C(C)(C)CCC2(C)C
C1(O)CCCC1.c1(O)ccc(N=c2n(C)c3cc(Cl)c(Cl)cc3n2Cc2ccc(C(=O)OC)cc2)cc1,C1(Oc2ccc(N=c3n(C)c4cc(Cl)c(Cl)cc4n3Cc3ccc(C(=O)OC)cc3)cc2)CCCC1
C(F)(F)(F)C(C)(C)c1c(F)cc(OC)cc1F,C(F)(F)(F)C(C)(C)c1c(F)cc(O)cc1F
CCOC(=O)CCCC/C(=N\OCc1ccc(O)cc1)c1ccccc1.C(Cl)c1nc(-c2ccccc2)no1,CCOC(=O)CCCC/C(=N\OCc1ccc(OCc2nc(-c3ccccc3)no2)cc1)c1ccccc1
C(#N)c1ccc(N2C(=O)C(C)(C)C(=O)C2CC)c(C)c1Cl,C(#N)c1ccc(N2C(=O)C(C)(C)[C@@H](O)[C@H]2CC)c(C)c1Cl
CCNc1ccc(C)cc1N.C(=O)(O)CCl,CCn1c(CCl)nc2cc(C)ccc21
N(C(=O)N1CCOCC1)C(CS(=O)(=O)Cc1ccccc1)C(=O)O.NC1C(=O)NC1OC(C)=O,N(C(=O)N1CCOCC1)C(CS(=O)(=O)Cc1ccccc1)C(=O)NC1C(=O)NC1OC(C)=O
CCI.N(C(=O)CCCC1CCN(C(=O)OC(C)(C)C)CC1)c1ccc(Cl)c(Cl)c1,CCN(C(=O)CCCC1CCN(C(=O)OC(C)(C)C)CC1)c1ccc(Cl)c(Cl)c1
N#Cc1cc(-c2ncnc(Nc3cccc(Cl)c3)n2)ccn1,NCc1cc(-c2ncnc(Nc3cccc(Cl)c3)n2)ccn1
C1CCCN1c1nc(C=O)n(CC)n1.C(c1nc2c(C)ncc(C)n2n1)[P+](c1ccccc1)(c1ccccc1)c1ccccc1,C1CCCN1c1nc(C=Cc2nc3c(C)ncc(C)n3n2)n(CC)n1
CC(C)(C)CN.C(=O)(OC)c1cccc(-c2nn(C3CCCCO3)c3ccc(-c4ncn(C(c5ccccc5)(c5ccccc5)c5ccccc5)n4)cc23)c1,CC(C)(C)CNC(=O)c1cccc(-c2nn(C3CCCCO3)c3ccc(-c4ncn(C(c5ccccc5)(c5ccccc5)c5ccccc5)n4)cc23)c1
O=Cc1cccnc1Cl.Oc1ccc2c(nnn2CC2CC2)c1C(F)(F)F,O=Cc1cccnc1Oc1ccc2c(nnn2CC2CC2)c1C(F)(F)F
Cc1cc2[nH]c(C)nc(Cl)c-2n1.N1CCOCC1,Cc1cc2[nH]c(C)nc(N3CCOCC3)c-2n1
O=S(=O)(Cl)c1ccc(Nc2nccc(Nc3ccc(F)cc3)n2)cc1.NC1CCN(CCS(C)(=O)=O)CC1,O=S(=O)(NC1CCN(CCS(C)(=O)=O)CC1)c1ccc(Nc2nccc(Nc3ccc(F)cc3)n2)cc1
c1ccc(COC(=O)CN2C(=O)c3ccc(N)cc3C2=O)cc1.S(C)(=O)(=O)Cl,c1ccc(COC(=O)CN2C(=O)c3ccc(NS(C)(=O)=O)cc3C2=O)cc1
c1ccc(CNC(=O)OC(C)(C)C)cc1C=CC(=O)OC,c1ccc(CNC(=O)OC(C)(C)C)cc1C=CC(=O)O
C12(CCC(CO)CC1)OCCO2.S(C)(=O)(=O)Cl,C12(CCC(COS(C)(=O)=O)CC1)OCCO2
c1(-c2ccc(Cl)cc2Cl)c(CC)oc2cc(C)nn12.C=O.N(CCC)CCC,c1(-c2ccc(Cl)cc2Cl)c(CC)oc2c(CN(CCC)CCC)c(C)nn12
O=C(OCC)C(c1c2ccccc2nn1-c1ccc(Cl)cc1)C1CCCCC1,O=C(O)C(c1c2ccccc2nn1-c1ccc(Cl)cc1)C1CCCCC1
NC(=O)c1cc2[nH]c(-c3ccc(OCc4ccccc4)cc3)c(C3CCCCC3)c(=O)n2n1,N#Cc1cc2[nH]c(-c3ccc(OCc4ccccc4)cc3)c(C3CCCCC3)c(=O)n2n1
C1CC1S(=O)(=O)C(C)(C)c1cc(N2CCOC[C@@H]2C)nc(Cl)n1.c1(B(O)O)ccc(NC(=O)NC2CC2)cc1,C1CC1S(=O)(=O)C(C)(C)c1cc(N2CCOC[C@@H]2C)nc(-c2ccc(NC(=O)NC3CC3)cc2)n1
C(N1CCN(c2cc(OC)cc3c(=O)cc(C(=O)OCC)oc23)CC1)C(F)(F)F,C(N1CCN(c2cc(OC)cc3c(=O)cc(C(=O)O)oc23)CC1)C(F)(F)F
C[C@@H](c1ccc(B2OC(C)(C)C(C)(C)O2)cc1)N1CC[C@](CC(C)(C)O)(c2ccccc2)OC1=O.c1(Br)nc(C(=O)NC(C)(C)C)cs1,C[C@@H](c1ccc(-c2nc(C(=O)NC(C)(C)C)cs2)cc1)N1CC[C@](CC(C)(C)O)(c2ccccc2)OC1=O
COc1cc(C#N)ccc1B(O)O.c1(Cl)nccc2cc(S(=O)(=O)Oc3c(F)c(F)c(F)c(F)c3F)ccc12,COc1cc(C#N)ccc1-c1nccc2cc(S(=O)(=O)Oc3c(F)c(F)c(F)c(F)c3F)ccc12
n1nc2ccc3[nH]c(C)cc3n2c1C.C(Br)c1ccccn1,n1nc2ccc3c(cc(C)n3Cc3ccccn3)n2c1C
CS(=O)(=O)N1CCN(C(=O)OC(C)(C)C)[C@@H](C(=O)O)C1,CS(=O)(=O)N1CCN[C@@H](C(=O)O)C1
O=C(Cl)CC(C)(C)C.N(C)Cc1cc(-c2ncco2)ccc1-c1ccccc1S(=O)(=O)Nc1noc(C)c1C,O=C(CC(C)(C)C)N(C)Cc1cc(-c2ncco2)ccc1-c1ccccc1S(=O)(=O)Nc1noc(C)c1C
c1(C)cc(C(C)=O)c(O)cc1Br.C(Br)c1ccccc1,c1(C)cc(C(C)=O)c(OCc2ccccc2)cc1Br
c1cc(Br)ccc1CCC(=O)OCC,c1cc(Br)ccc1CCCO
CN(CCc1ccccc1)c1ncc(C(=O)OCC)s1,CN(CCc1ccccc1)c1ncc(C(=O)O)s1
NS(=O)(=O)C1CC1.C(=O)(O)[C@@]12C[C@H]1C=CCCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@](OC)(c3ccc(-c4ccccc4)cc3)C[C@H]1C(=O)N2,N(C(=O)[C@@]12C[C@H]1C=CCCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@](OC)(c3ccc(-c4ccccc4)cc3)C[C@H]1C(=O)N2)S(=O)(=O)C1CC1
c1cc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc2c(-c3cccnc3)c(C(=O)O)[nH]c12.NC1CCOCC1,c1cc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc2c(-c3cccnc3)c(C(=O)NC3CCOCC3)[nH]c12
c1c(OC)ccc2sc(B(O)O)cc12.c1(I)cccc(C(=O)OCC)c1,c1c(OC)ccc2sc(-c3cccc(C(=O)OCC)c3)cc12
c1([N+](=O)[O-])cccc2nn(CCC#C)nc12.c1(Br)ccccn1,c1([N+](=O)[O-])cccc2nn(CCC#Cc3ccccn3)nc12
COc1cc(N)c(CCCCC(=O)OCC)cc1OC,COc1cc(N)c(CCCCC(=O)O)cc1OC
C(=O)(OC)c1ccc(Br)cc1.C1([Mg+])CC1,C(=O)(OC)c1ccc(C2CC2)cc1
O=C(O)C1C=CCn2c(=O)n(CCC(=O)OC)c(=O)n21,O=C(O)C1C=CCn2c(=O)n(CCC(=O)O)c(=O)n21
c1nc(Cl)c(C#N)cc1F.c1(B(O)O)ccc(F)cc1,c1nc(-c2ccc(F)cc2)c(C#N)cc1F
C1CN(Cc2c(O)ccc3c2O/C(=C\c2c[nH]c4cc(C(=O)OC)ccc24)C3=O)CCN1C(=O)OC(C)(C)C,C1CN(Cc2c(O)ccc3c2O/C(=C\c2c[nH]c4cc(C(=O)OC)ccc24)C3=O)CCN1
C1C[C@@H](NC(=O)[C@@H]2CN3CC(F)(F)C[C@@H]3CN2C(=O)[C@@H](NC(=O)[C@H](C)N(C)C(=O)OC(C)(C)C)C2CCCCC2)c2ccccc2O1,C1C[C@@H](NC(=O)[C@@H]2CN3CC(F)(F)C[C@@H]3CN2C(=O)[C@@H](NC(=O)[C@H](C)NC)C2CCCCC2)c2ccccc2O1
O=S(=O)(NC(C)C)c1cccc(C)c1[N+](=O)[O-],O=S(=O)(NC(C)C)c1cccc(C)c1N
C(F)(F)(F)S(=O)(=O)Nc1cc(S(=O)(=O)Cl)c(C)cc1C.NCC#C,C(F)(F)(F)S(=O)(=O)Nc1cc(S(=O)(=O)NCC#C)c(C)cc1C
c1c(N)cccc1F.C(=O)(OCC)C(=O)Nc1ccc(Oc2ccnc3ccsc23)c(F)c1,c1c(F)cccc1NC(=O)C(=O)Nc1ccc(Oc2ccnc3ccsc23)c(F)c1
c1cc2nc(C)n(Cc3ccc(N)cc3Cl)c2nc1C(=O)OC.C(C)(=O)O,c1cc2nc(C)n(Cc3ccc(NC(C)=O)cc3Cl)c2nc1C(=O)OC
n1(CC(=O)OC(C)(C)C)c(Br)c(C2CCCCC2)c2ccc(C(=O)OC)cc21,n1(CC(=O)O)c(Br)c(C2CCCCC2)c2ccc(C(=O)OC)cc21
c1(C=O)ccc(F)c(C#N)c1.Oc1cc(F)cc(F)c1,c1(C=O)ccc(Oc2cc(F)cc(F)c2)c(C#N)c1
c12ccc(OC)cc1C(=O)c1ccc(Nc3ccccc3)cc1CC2,c12ccc(O)cc1C(=O)c1ccc(Nc3ccccc3)cc1CC2
COC(=O)[C@H](Cc1ccc(OS(=O)(=O)C(F)(F)F)c2ccccc12)NC(=O)OC(C)(C)C.C#CCCNC(=O)OCc1ccccc1,COC(=O)[C@H](Cc1ccc(C#CCCNC(=O)OCc2ccccc2)c2ccccc12)NC(=O)OC(C)(C)C
COc1cc(N)c(Cl)cc1C(=O)NC[C@H]1CCNC[C@H]1OC.C(Br)CCCCC(=O)c1ccccc1,COc1cc(N)c(Cl)cc1C(=O)NC[C@H]1CCN(CCCCCC(=O)c2ccccc2)C[C@H]1OC
o1c(C)ccc1CNc1ccc2c(NC)cccc2n1.S(=O)(=O)(Cl)c1ccc(F)cc1,o1c(C)ccc1CNc1ccc2c(N(C)S(=O)(=O)c3ccc(F)cc3)cccc2n1
C(=N)(N)c1ccc(F)c(Cl)c1.S(=O)(=O)(Cl)c1ccc(F)c(Cl)c1,C(=N)(NS(=O)(=O)c1ccc(F)c(Cl)c1)c1ccc(F)c(Cl)c1
c1c(F)c(F)cc2cc3c(=O)c(C(=O)O)cn(C4CC4)c3nc12.N1CCN(C)CC1,c1c(N2CCN(C)CC2)c(F)cc2cc3c(=O)c(C(=O)O)cn(C4CC4)c3nc12
CI.N1C(=O)[C@@H](NC(=O)OC(C)(C)C)CCc2ccccc21,CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)CCc2ccccc21
O=C(O)c1ccc(-c2cc(CC)c(=O)[nH]c2C)s1.N1CCN(Cc2ccccc2)CC1,O=C(c1ccc(-c2cc(CC)c(=O)[nH]c2C)s1)N1CCN(Cc2ccccc2)CC1
c1(C(C)C(O)(c2ccc3oc(=O)n(C)c3c2)C(F)(F)F)ccc(O)cc1Cl.c1(Cl)cc(Cl)c(C(=O)OC)cn1,c1(C(C)C(O)(c2ccc3oc(=O)n(C)c3c2)C(F)(F)F)ccc(Oc2cc(Cl)c(C(=O)OC)cn2)cc1Cl
n1nn(-c2ccc(C(=O)NCCc3ccccc3)cc2)c(CCC)c1C(=O)O.NC1CC1,n1nn(-c2ccc(C(=O)NCCc3ccccc3)cc2)c(CCC)c1C(=O)NC1CC1
C1CCCCC1N.c1(Cl)ccc(C(=O)OC)cc1[N+](=O)[O-],C1CCCCC1Nc1ccc(C(=O)OC)cc1[N+](=O)[O-]
c1(O)ccc(Cl)c(C(F)(F)F)c1.c1(F)cc(F)c(C=O)cc1C,c1(Oc2cc(F)c(C=O)cc2C)ccc(Cl)c(C(F)(F)F)c1
CCOC(=O)CNc1cc(-c2noc(-c3sccc3Cl)n2)ccc1Cl.C=O,CCOC(=O)CN(C)c1cc(-c2noc(-c3sccc3Cl)n2)ccc1Cl
c1cn2c(SC(C)(C)C)nc(Br)c2c(N)n1.c1(B2OC(C)(C)C(C)(C)O2)ccc2ccc(-c3ccccc3)nc2c1F,c1cn2c(SC(C)(C)C)nc(-c3ccc4ccc(-c5ccccc5)nc4c3F)c2c(N)n1
Clc1cc(C)c(C)c(N)c1OC.C(C)(=O)OC(C)=O,Clc1cc(C)c(C)c(NC(C)=O)c1OC
c1cccc(-n2nnnc2Cl)c1.Oc1cccc2c1[C@]13CCN(C)[C@H](C2)[C@@H]1CCC(=O)C3,c1cccc(-n2nnnc2Oc2cccc3c2[C@]24CCN(C)[C@H](C3)[C@@H]2CCC(=O)C4)c1
c1cc2oc3cc(-c4noc(C(C)(C)C)n4)ccc3c2cc1S(=O)(=O)Cl.NCC(=O)OC,c1cc2oc3cc(-c4noc(C(C)(C)C)n4)ccc3c2cc1S(=O)(=O)NCC(=O)OC
CC(C)(C)OC[C@@]1(COS(=O)(=O)c2ccc(C)cc2)O[C@](n2cc(C)c(=O)[nH]c2=O)([SiH](c2ccccc2)c2ccccc2)[C@H](OC(C)=O)[C@@H]1OCc1ccccc1,CC(C)(C)OC[C@@]1(COS(=O)(=O)c2ccc(C)cc2)O[C@](n2cc(C)c(=O)[nH]c2=O)([SiH](c2ccccc2)c2ccccc2)[C@H](O)[C@@H]1OCc1ccccc1
C[C@H](CCN)N1CCC(N(Cc2cnccc2C)c2ccc(OCCOC)cc2)CC1.C(=O)(O)c1c(C)ccnc1Cl,C[C@H](CCNC(=O)c1c(C)ccnc1Cl)N1CCC(N(Cc2cnccc2C)c2ccc(OCCOC)cc2)CC1
C1CN(c2cc(N(C)C(C)=O)ccn2)CCN1C(C)C,C1CN(c2cc(NC)ccn2)CCN1C(C)C
O.C1=C(c2ccc(Cl)cc2)C(CCC)CN(C)C1,OC1CN(C)CC(CCC)C1c1ccc(Cl)cc1
O=C(c1ccc(Br)cc1)N1CCC[C@H]1CN1CCCC1.c1(B(O)O)ccc2c(c1)OCO2,O=C(c1ccc(-c2ccc3c(c2)OCO3)cc1)N1CCC[C@H]1CN1CCCC1
C(\C)=C/C(=O)O.O[C@@H]1CC[C@@H](c2ccc(CN(C)C)cc2)CC1,C(C)=CC(=O)O[C@@H]1CC[C@@H](c2ccc(CN(C)C)cc2)CC1
c1ccc(CN2CC(COc3ccccc3Cc3cccs3)OCC2=O)cc1,c1ccc(CN2CCOC(COc3ccccc3Cc3cccs3)C2)cc1
c1(F)cc(F)ccc1C(Cl)c1c(-c2c(F)cccc2F)c(C)nn1C.N,c1(F)cc(F)ccc1C(N)c1c(-c2c(F)cccc2F)c(C)nn1C
s1c(CC2CCCN(C(=O)OC(C)(C)C)C2)nc2ccccc12,s1c(CC2CCCNC2)nc2ccccc12
c12ccccc1CCc1[nH]c(=O)c(Cl)cc1-2.NC,c12ccccc1CCc1[nH]c(=O)c(NC)cc1-2
c1cc(C(=O)O)ccc1-c1ccsc1,c1cc(CO)ccc1-c1ccsc1
C(C(=O)C[C@H](O)/C=C/n1c(C(C)C)nc(-c2ccc(F)cc2)c1-c1ccc(F)cc1)C(=O)OC(C)(C)C,C(C(=O)OC(C)(C)C)[C@H](O)C[C@H](O)/C=C/n1c(C(C)C)nc(-c2ccc(F)cc2)c1-c1ccc(F)cc1
CC1OC(C)(C)OC1C(=O)OC,CC1OC(C)(C)OC1C(=O)O
CNS(=O)(=O)c1nn2c(-c3ccc(Cl)cc3)c(-c3ccccc3Cl)cnc2c1C(=O)OCC,CNS(=O)(=O)c1nn2c(-c3ccc(Cl)cc3)c(-c3ccccc3Cl)cnc2c1C(=O)O
